t,topico,FL,FR,dpad_x
113.398,rodas,0.0,-0.0,
113.436,rodas,0.0,-0.0,
113.437,rodas,0.0,-0.0,
113.437,rodas,0.0,-0.0,
113.497,rodas,0.0,-0.0,
113.497,rodas,0.0,-0.0,
113.556,rodas,0.0,-0.0,
113.557,rodas,0.0,-0.0,
113.557,rodas,0.0,-0.0,
113.597,rodas,0.0,-0.0,
113.597,rodas,0.0,-0.0,
113.657,rodas,0.0,-0.0,
113.657,rodas,0.0,-0.0,
113.658,rodas,0.0,-0.0,
113.697,rodas,0.0,-0.0,
113.697,rodas,0.0,-0.0,
113.757,rodas,0.0,-0.0,
113.757,rodas,0.0,-0.0,
113.757,rodas,0.0,-0.0,
113.797,rodas,0.0,-0.0,
113.797,rodas,0.0,-0.0,
113.857,rodas,0.0,-0.0,
113.857,rodas,0.0,-0.0,
113.857,rodas,0.0,-0.0,
113.897,rodas,0.0,-0.0,
113.897,rodas,0.0,-0.0,
113.957,rodas,0.0,-0.0,
113.957,rodas,0.0,-0.0,
113.957,rodas,0.0,-0.0,
113.997,rodas,0.0,-0.0,
113.998,rodas,0.0,-0.0,
114.057,rodas,0.0,-0.0,
114.057,rodas,0.0,-0.0,
114.057,rodas,0.0,-0.0,
114.097,rodas,0.0,-0.0,
114.097,rodas,0.0,-0.0,
114.157,rodas,0.0,-0.0,
114.157,rodas,0.0,-0.0,
114.157,rodas,0.0,-0.0,
114.197,rodas,0.0,-0.0,
114.197,rodas,0.0,-0.0,
114.257,rodas,0.0,-0.0,
114.257,rodas,0.0,-0.0,
114.257,rodas,0.0,-0.0,
114.297,rodas,0.0,-0.0,
114.298,rodas,0.0,-0.0,
114.357,rodas,0.0,-0.0,
114.358,rodas,0.0,-0.0,
114.359,rodas,0.0,-0.0,
114.397,rodas,0.0,-0.0,
114.398,rodas,0.0,-0.0,
114.457,rodas,0.0,-0.0,
114.457,rodas,0.0,-0.0,
114.457,rodas,0.0,-0.0,
114.497,rodas,0.0,-0.0,
114.497,rodas,0.0,-0.0,
114.556,rodas,0.0,-0.0,
114.557,rodas,0.0,-0.0,
114.557,rodas,0.0,-0.0,
114.597,rodas,0.0,-0.0,
114.598,rodas,0.0,-0.0,
114.657,rodas,0.0,-0.0,
114.657,rodas,0.0,-0.0,
114.657,rodas,0.0,-0.0,
114.697,rodas,0.0,-0.0,
114.697,rodas,0.0,-0.0,
114.757,rodas,0.0,-0.0,
114.757,rodas,0.0,-0.0,
114.757,rodas,0.0,-0.0,
114.797,rodas,0.0,-0.0,
114.797,rodas,0.0,-0.0,
114.857,rodas,0.0,-0.0,
114.857,rodas,0.0,-0.0,
114.857,rodas,0.0,-0.0,
114.897,rodas,0.0,-0.0,
114.898,rodas,0.0,-0.0,
114.957,rodas,0.0,-0.0,
114.957,rodas,0.0,-0.0,
114.957,rodas,0.0,-0.0,
114.997,rodas,0.0,-0.0,
114.998,rodas,0.0,-0.0,
115.056,rodas,0.0,-0.0,
115.057,rodas,0.0,-0.0,
115.057,rodas,0.0,-0.0,
115.097,rodas,0.0,-0.0,
115.097,rodas,0.0,-0.0,
115.157,rodas,0.0,-0.0,
115.157,rodas,0.0,-0.0,
115.158,rodas,0.0,-0.0,
115.197,rodas,0.0,-0.0,
115.197,rodas,0.0,-0.0,
115.257,rodas,0.0,-0.0,
115.257,rodas,0.0,-0.0,
115.257,rodas,0.0,-0.0,
115.297,rodas,0.0,-0.0,
115.297,rodas,0.0,-0.0,
115.357,rodas,0.0,-0.0,
115.357,rodas,0.0,-0.0,
115.358,rodas,0.0,-0.0,
115.396,rodas,0.0,-0.0,
115.397,rodas,0.0,-0.0,
115.457,rodas,0.0,-0.0,
115.457,rodas,0.0,-0.0,
115.457,rodas,0.0,-0.0,
115.497,rodas,0.0,-0.0,
115.497,rodas,0.0,-0.0,
115.557,rodas,0.0,-0.0,
115.557,rodas,0.0,-0.0,
115.558,rodas,0.0,-0.0,
115.597,rodas,0.0,-0.0,
115.597,rodas,0.0,-0.0,
115.657,rodas,0.0,-0.0,
115.659,rodas,0.0,-0.0,
115.660,rodas,0.0,-0.0,
115.697,rodas,0.0,-0.0,
115.697,rodas,0.0,-0.0,
115.757,rodas,0.0,-0.0,
115.757,rodas,0.0,-0.0,
115.757,rodas,0.0,-0.0,
115.797,rodas,0.0,-0.0,
115.797,rodas,0.0,-0.0,
115.857,rodas,0.0,-0.0,
115.857,rodas,0.0,-0.0,
115.858,rodas,0.0,-0.0,
115.897,rodas,0.0,-0.0,
115.897,rodas,0.0,-0.0,
115.957,rodas,0.0,-0.0,
115.957,rodas,0.0,-0.0,
115.957,rodas,0.0,-0.0,
115.997,rodas,0.0,-0.0,
115.997,rodas,0.0,-0.0,
116.057,rodas,0.0,-0.0,
116.057,rodas,0.0,-0.0,
116.057,rodas,0.0,-0.0,
116.097,rodas,0.0,-0.0,
116.097,rodas,0.0,-0.0,
116.157,rodas,0.0,-0.0,
116.157,rodas,0.0,-0.0,
116.157,rodas,0.0,-0.0,
116.197,rodas,0.0,-0.0,
116.197,rodas,0.0,-0.0,
116.257,rodas,0.0,-0.0,
116.257,rodas,0.0,-0.0,
116.257,rodas,0.0,-0.0,
116.297,rodas,0.0,-0.0,
116.297,rodas,0.0,-0.0,
116.357,rodas,0.0,-0.0,
116.358,rodas,0.0,-0.0,
116.359,rodas,0.0,-0.0,
116.397,rodas,0.0,-0.0,
116.397,rodas,0.0,-0.0,
116.457,rodas,0.0,-0.0,
116.458,rodas,0.0,-0.0,
116.458,rodas,0.0,-0.0,
116.497,rodas,0.0,-0.0,
116.497,rodas,0.0,-0.0,
116.557,rodas,0.0,-0.0,
116.557,rodas,0.0,-0.0,
116.557,rodas,0.0,-0.0,
116.597,rodas,0.0,-0.0,
116.597,rodas,0.0,-0.0,
116.657,rodas,0.0,-0.0,
116.657,rodas,0.0,-0.0,
116.657,rodas,0.0,-0.0,
116.717,rodas,0.0,-0.0,
116.717,rodas,0.0,-0.0,
116.757,rodas,0.0,-0.0,
116.757,rodas,0.0,-0.0,
116.757,rodas,0.0,-0.0,
116.816,rodas,0.0,-0.0,
116.817,rodas,0.0,-0.0,
116.857,rodas,0.0,-0.0,
116.857,rodas,0.0,-0.0,
116.857,rodas,0.0,-0.0,
116.917,rodas,0.0,-0.0,
116.917,rodas,0.0,-0.0,
116.957,rodas,0.0,-0.0,
116.957,rodas,0.0,-0.0,
116.958,rodas,0.0,-0.0,
117.017,rodas,0.0,-0.0,
117.017,rodas,0.0,-0.0,
117.057,rodas,0.0,-0.0,
117.057,rodas,0.0,-0.0,
117.057,rodas,0.0,-0.0,
117.117,rodas,0.0,-0.0,
117.117,rodas,0.0,-0.0,
117.157,rodas,0.0,-0.0,
117.157,rodas,0.0,-0.0,
117.157,rodas,0.0,-0.0,
117.217,rodas,0.0,-0.0,
117.217,rodas,0.0,-0.0,
117.257,rodas,0.0,-0.0,
117.257,rodas,0.0,-0.0,
117.257,rodas,0.0,-0.0,
117.317,rodas,0.0,-0.0,
117.317,rodas,0.0,-0.0,
117.356,rodas,0.0,-0.0,
117.357,rodas,0.0,-0.0,
117.357,rodas,0.0,-0.0,
117.417,rodas,0.0,-0.0,
117.417,rodas,0.0,-0.0,
117.456,rodas,0.0,-0.0,
117.457,rodas,0.0,-0.0,
117.457,rodas,0.0,-0.0,
117.517,rodas,0.0,-0.0,
117.517,rodas,0.0,-0.0,
117.557,rodas,0.0,-0.0,
117.557,rodas,0.0,-0.0,
117.557,rodas,0.0,-0.0,
117.617,rodas,0.0,-0.0,
117.617,rodas,0.0,-0.0,
117.657,rodas,0.0,-0.0,
117.657,rodas,0.0,-0.0,
117.657,rodas,0.0,-0.0,
117.717,rodas,0.0,-0.0,
117.717,rodas,0.0,-0.0,
117.757,rodas,0.0,-0.0,
117.757,rodas,0.0,-0.0,
117.757,rodas,0.0,-0.0,
117.816,rodas,0.0,-0.0,
117.817,rodas,0.0,-0.0,
117.856,rodas,0.0,-0.0,
117.857,rodas,0.0,-0.0,
117.857,rodas,0.0,-0.0,
117.916,rodas,0.0,-0.0,
117.917,rodas,0.0,-0.0,
117.957,rodas,0.0,-0.0,
117.957,rodas,0.0,-0.0,
117.957,rodas,0.0,-0.0,
118.017,rodas,0.0,-0.0,
118.017,rodas,0.0,-0.0,
118.056,rodas,0.0,-0.0,
118.057,rodas,0.0,-0.0,
118.057,rodas,0.0,-0.0,
118.116,rodas,0.0,-0.0,
118.117,rodas,0.0,-0.0,
118.157,rodas,0.0,-0.0,
118.157,rodas,0.0,-0.0,
118.157,rodas,0.0,-0.0,
118.217,rodas,0.0,-0.0,
118.217,rodas,0.0,-0.0,
118.257,rodas,0.0,-0.0,
118.257,rodas,0.0,-0.0,
118.257,rodas,0.0,-0.0,
118.317,rodas,0.0,-0.0,
118.317,rodas,0.0,-0.0,
118.357,rodas,0.0,-0.0,
118.357,rodas,0.0,-0.0,
118.357,rodas,0.0,-0.0,
118.417,rodas,0.0,-0.0,
118.417,rodas,0.0,-0.0,
118.457,rodas,0.0,-0.0,
118.457,rodas,0.0,-0.0,
118.457,rodas,0.0,-0.0,
118.517,rodas,0.0,-0.0,
118.517,rodas,0.0,-0.0,
118.557,rodas,0.0,-0.0,
118.557,rodas,0.0,-0.0,
118.557,rodas,0.0,-0.0,
118.617,rodas,0.0,-0.0,
118.617,rodas,0.0,-0.0,
118.656,rodas,0.0,-0.0,
118.657,rodas,0.0,-0.0,
118.657,rodas,0.0,-0.0,
118.716,rodas,0.0,-0.0,
118.717,rodas,0.0,-0.0,
118.757,rodas,0.0,-0.0,
118.757,rodas,0.0,-0.0,
118.757,rodas,0.0,-0.0,
118.817,rodas,0.0,-0.0,
118.817,rodas,0.0,-0.0,
118.857,rodas,0.0,-0.0,
118.857,rodas,0.0,-0.0,
118.858,rodas,0.0,-0.0,
118.917,rodas,0.0,-0.0,
118.917,rodas,0.0,-0.0,
118.957,rodas,0.0,-0.0,
118.957,rodas,0.0,-0.0,
118.957,rodas,0.0,-0.0,
119.017,rodas,0.0,-0.0,
119.017,rodas,0.0,-0.0,
119.056,rodas,0.0,-0.0,
119.057,rodas,0.0,-0.0,
119.057,rodas,0.0,-0.0,
119.117,rodas,0.0,-0.0,
119.117,rodas,0.0,-0.0,
119.157,rodas,0.0,-0.0,
119.157,rodas,0.0,-0.0,
119.157,rodas,0.0,-0.0,
119.217,rodas,0.0,-0.0,
119.217,rodas,0.0,-0.0,
119.257,rodas,0.0,-0.0,
119.257,rodas,0.0,-0.0,
119.257,rodas,0.0,-0.0,
119.317,rodas,0.0,-0.0,
119.317,rodas,0.0,-0.0,
119.356,rodas,0.0,-0.0,
119.357,rodas,0.0,-0.0,
119.357,rodas,0.0,-0.0,
119.417,rodas,0.0,-0.0,
119.417,rodas,0.0,-0.0,
119.457,rodas,0.0,-0.0,
119.457,rodas,0.0,-0.0,
119.458,rodas,0.0,-0.0,
119.517,rodas,0.0,-0.0,
119.517,rodas,0.0,-0.0,
119.558,rodas,0.0,-0.0,
119.558,rodas,0.0,-0.0,
119.559,rodas,0.0,-0.0,
119.617,rodas,0.0,-0.0,
119.617,rodas,0.0,-0.0,
119.657,rodas,0.0,-0.0,
119.657,rodas,0.0,-0.0,
119.657,rodas,0.0,-0.0,
119.717,rodas,0.0,-0.0,
119.717,rodas,0.0,-0.0,
119.757,rodas,0.0,-0.0,
119.757,rodas,0.0,-0.0,
119.757,rodas,0.0,-0.0,
119.817,rodas,0.0,-0.0,
119.817,rodas,0.0,-0.0,
119.877,rodas,0.0,-0.0,
119.877,rodas,0.0,-0.0,
119.877,rodas,0.0,-0.0,
119.917,rodas,0.0,-0.0,
119.917,rodas,0.0,-0.0,
119.977,rodas,0.0,-0.0,
119.977,rodas,0.0,-0.0,
119.977,rodas,0.0,-0.0,
120.016,rodas,0.0,-0.0,
120.017,rodas,0.0,-0.0,
120.077,rodas,0.0,-0.0,
120.077,rodas,0.0,-0.0,
120.078,rodas,0.0,-0.0,
120.117,rodas,0.0,-0.0,
120.117,rodas,0.0,-0.0,
120.177,rodas,0.0,-0.0,
120.177,rodas,0.0,-0.0,
120.177,rodas,0.0,-0.0,
120.217,rodas,0.0,-0.0,
120.218,rodas,0.0,-0.0,
120.277,rodas,0.0,-0.0,
120.277,rodas,0.0,-0.0,
120.277,rodas,0.0,-0.0,
120.317,rodas,0.0,-0.0,
120.317,rodas,0.0,-0.0,
120.377,rodas,0.0,-0.0,
120.377,rodas,0.0,-0.0,
120.377,rodas,0.0,-0.0,
120.416,rodas,0.0,-0.0,
120.417,rodas,0.0,-0.0,
120.477,rodas,0.0,-0.0,
120.477,rodas,0.0,-0.0,
120.477,rodas,0.0,-0.0,
120.517,rodas,0.0,-0.0,
120.517,rodas,0.0,-0.0,
120.576,rodas,0.0,-0.0,
120.577,rodas,0.0,-0.0,
120.577,rodas,0.0,-0.0,
120.616,rodas,0.0,-0.0,
120.617,rodas,0.0,-0.0,
120.677,rodas,0.0,-0.0,
120.677,rodas,0.0,-0.0,
120.678,rodas,0.0,-0.0,
120.716,rodas,0.0,-0.0,
120.717,rodas,0.0,-0.0,
120.777,rodas,0.0,-0.0,
120.777,rodas,0.0,-0.0,
120.777,rodas,0.0,-0.0,
120.817,rodas,0.0,-0.0,
120.818,rodas,0.0,-0.0,
120.877,rodas,0.0,-0.0,
120.878,rodas,0.0,-0.0,
120.879,rodas,0.0,-0.0,
120.916,rodas,0.0,-0.0,
120.917,rodas,0.0,-0.0,
120.977,rodas,0.0,-0.0,
120.977,rodas,0.0,-0.0,
120.977,rodas,0.0,-0.0,
121.017,rodas,0.0,-0.0,
121.017,rodas,0.0,-0.0,
121.077,rodas,0.0,-0.0,
121.078,rodas,0.0,-0.0,
121.078,rodas,0.0,-0.0,
121.117,rodas,0.0,-0.0,
121.117,rodas,0.0,-0.0,
121.177,rodas,0.0,-0.0,
121.177,rodas,0.0,-0.0,
121.178,rodas,0.0,-0.0,
121.217,rodas,0.0,-0.0,
121.217,rodas,0.0,-0.0,
121.277,rodas,0.0,-0.0,
121.277,rodas,0.0,-0.0,
121.278,rodas,0.0,-0.0,
121.317,rodas,0.0,-0.0,
121.317,rodas,0.0,-0.0,
121.376,rodas,0.0,-0.0,
121.377,rodas,0.0,-0.0,
121.377,rodas,0.0,-0.0,
121.417,rodas,0.0,-0.0,
121.417,rodas,0.0,-0.0,
121.477,rodas,0.0,-0.0,
121.478,rodas,0.0,-0.0,
121.478,rodas,0.0,-0.0,
121.517,rodas,0.0,-0.0,
121.517,rodas,0.0,-0.0,
121.577,rodas,0.0,-0.0,
121.577,rodas,0.0,-0.0,
121.577,rodas,0.0,-0.0,
121.617,rodas,0.0,-0.0,
121.617,rodas,0.0,-0.0,
121.677,rodas,0.0,-0.0,
121.677,rodas,0.0,-0.0,
121.678,rodas,0.0,-0.0,
121.716,rodas,0.0,-0.0,
121.717,rodas,0.0,-0.0,
121.777,rodas,0.0,-0.0,
121.777,rodas,0.0,-0.0,
121.778,rodas,0.0,-0.0,
121.817,rodas,0.0,-0.0,
121.817,rodas,0.0,-0.0,
121.877,rodas,0.0,-0.0,
121.877,rodas,0.0,-0.0,
121.878,rodas,0.0,-0.0,
121.916,rodas,0.0,-0.0,
121.917,rodas,0.0,-0.0,
121.977,rodas,0.0,-0.0,
121.977,rodas,0.0,-0.0,
121.977,rodas,0.0,-0.0,
122.017,rodas,0.0,-0.0,
122.017,rodas,0.0,-0.0,
122.076,rodas,0.0,-0.0,
122.077,rodas,0.0,-0.0,
122.077,rodas,0.0,-0.0,
122.117,rodas,0.0,-0.0,
122.117,rodas,0.0,-0.0,
122.177,rodas,0.0,-0.0,
122.177,rodas,0.0,-0.0,
122.178,rodas,0.0,-0.0,
122.217,rodas,0.0,-0.0,
122.217,rodas,0.0,-0.0,
122.277,rodas,0.0,-0.0,
122.278,rodas,0.0,-0.0,
122.278,rodas,0.0,-0.0,
122.317,rodas,0.0,-0.0,
122.317,rodas,0.0,-0.0,
122.376,rodas,0.0,-0.0,
122.377,rodas,0.0,-0.0,
122.377,rodas,0.0,-0.0,
122.417,rodas,0.0,-0.0,
122.417,rodas,0.0,-0.0,
122.477,rodas,0.0,-0.0,
122.477,rodas,0.0,-0.0,
122.478,rodas,0.0,-0.0,
122.517,rodas,0.0,-0.0,
122.517,rodas,0.0,-0.0,
122.577,rodas,0.0,-0.0,
122.577,rodas,0.0,-0.0,
122.578,rodas,0.0,-0.0,
122.617,rodas,0.0,-0.0,
122.617,rodas,0.0,-0.0,
122.677,rodas,0.0,-0.0,
122.677,rodas,0.0,-0.0,
122.678,rodas,0.0,-0.0,
122.716,rodas,0.0,-0.0,
122.717,rodas,0.0,-0.0,
122.777,rodas,0.0,-0.0,
122.779,rodas,0.0,-0.0,
122.782,rodas,0.0,-0.0,
122.817,rodas,0.0,-0.0,
122.817,rodas,0.0,-0.0,
122.877,rodas,0.0,-0.0,
122.877,rodas,0.0,-0.0,
122.877,rodas,0.0,-0.0,
122.916,rodas,0.0,-0.0,
122.917,rodas,0.0,-0.0,
122.977,rodas,0.0,-0.0,
122.977,rodas,0.0,-0.0,
122.978,rodas,0.0,-0.0,
123.017,rodas,0.0,-0.0,
123.017,rodas,0.0,-0.0,
123.077,rodas,0.0,-0.0,
123.078,rodas,0.0,-0.0,
123.078,rodas,0.0,-0.0,
123.117,rodas,0.0,-0.0,
123.117,rodas,0.0,-0.0,
123.177,rodas,0.0,-0.0,
123.177,rodas,0.0,-0.0,
123.178,rodas,0.0,-0.0,
123.216,rodas,0.0,-0.0,
123.217,rodas,0.0,-0.0,
123.277,rodas,0.0,-0.0,
123.278,rodas,0.0,-0.0,
123.278,rodas,0.0,-0.0,
123.316,rodas,0.0,-0.0,
123.317,rodas,0.0,-0.0,
123.377,rodas,0.0,-0.0,
123.378,rodas,0.0,-0.0,
123.378,rodas,0.0,-0.0,
123.417,rodas,0.0,-0.0,
123.417,rodas,0.0,-0.0,
123.477,rodas,0.0,-0.0,
123.479,rodas,0.0,-0.0,
123.479,rodas,0.0,-0.0,
123.517,rodas,0.0,-0.0,
123.517,rodas,0.0,-0.0,
123.577,rodas,0.0,-0.0,
123.578,rodas,0.0,-0.0,
123.578,rodas,0.0,-0.0,
123.617,rodas,0.0,-0.0,
123.617,rodas,0.0,-0.0,
123.677,rodas,0.0,-0.0,
123.677,rodas,0.0,-0.0,
123.678,rodas,0.0,-0.0,
123.717,rodas,0.0,-0.0,
123.717,rodas,0.0,-0.0,
123.777,rodas,0.0,-0.0,
123.777,rodas,0.0,-0.0,
123.778,rodas,0.0,-0.0,
123.836,rodas,0.0,-0.0,
123.837,rodas,0.0,-0.0,
123.877,rodas,0.0,-0.0,
123.877,rodas,0.0,-0.0,
123.877,rodas,0.0,-0.0,
123.937,rodas,0.0,-0.0,
123.937,rodas,0.0,-0.0,
123.977,rodas,0.0,-0.0,
123.977,rodas,0.0,-0.0,
123.978,rodas,0.0,-0.0,
124.037,rodas,0.0,-0.0,
124.037,rodas,0.0,-0.0,
124.077,rodas,0.0,-0.0,
124.078,rodas,0.0,-0.0,
124.078,rodas,0.0,-0.0,
124.137,rodas,0.0,-0.0,
124.138,rodas,0.0,-0.0,
124.177,rodas,0.0,-0.0,
124.177,rodas,0.0,-0.0,
124.178,rodas,0.0,-0.0,
124.237,rodas,0.0,-0.0,
124.237,rodas,0.0,-0.0,
124.277,rodas,0.0,-0.0,
124.278,rodas,0.0,-0.0,
124.278,rodas,0.0,-0.0,
124.337,rodas,0.0,-0.0,
124.337,rodas,0.0,-0.0,
124.377,rodas,0.0,-0.0,
124.378,rodas,0.0,-0.0,
124.378,rodas,0.0,-0.0,
124.437,rodas,0.0,-0.0,
124.437,rodas,0.0,-0.0,
124.477,rodas,0.0,-0.0,
124.478,rodas,0.0,-0.0,
124.478,rodas,0.0,-0.0,
124.537,rodas,0.0,-0.0,
124.537,rodas,0.0,-0.0,
124.577,rodas,0.0,-0.0,
124.577,rodas,0.0,-0.0,
124.578,rodas,0.0,-0.0,
124.636,rodas,0.0,-0.0,
124.637,rodas,0.0,-0.0,
124.677,rodas,0.0,-0.0,
124.677,rodas,0.0,-0.0,
124.678,rodas,0.0,-0.0,
124.737,rodas,0.0,-0.0,
124.737,rodas,0.0,-0.0,
124.778,rodas,0.0,-0.0,
124.779,rodas,0.0,-0.0,
124.780,rodas,0.0,-0.0,
124.837,rodas,0.0,-0.0,
124.837,rodas,0.0,-0.0,
124.877,rodas,0.0,-0.0,
124.877,rodas,0.0,-0.0,
124.878,rodas,0.0,-0.0,
124.937,rodas,0.0,-0.0,
124.937,rodas,0.0,-0.0,
124.977,rodas,0.0,-0.0,
124.978,rodas,0.0,-0.0,
124.978,rodas,0.0,-0.0,
125.036,rodas,0.0,-0.0,
125.037,rodas,0.0,-0.0,
125.077,rodas,0.0,-0.0,
125.078,rodas,0.0,-0.0,
125.078,rodas,0.0,-0.0,
125.136,rodas,0.0,-0.0,
125.137,rodas,0.0,-0.0,
125.177,rodas,0.0,-0.0,
125.177,rodas,0.0,-0.0,
125.177,rodas,0.0,-0.0,
125.237,rodas,0.0,-0.0,
125.237,rodas,0.0,-0.0,
125.277,rodas,0.0,-0.0,
125.277,rodas,0.0,-0.0,
125.278,rodas,0.0,-0.0,
125.337,rodas,0.0,-0.0,
125.337,rodas,0.0,-0.0,
125.377,rodas,0.0,-0.0,
125.378,rodas,0.0,-0.0,
125.379,rodas,0.0,-0.0,
125.437,rodas,0.0,-0.0,
125.438,rodas,0.0,-0.0,
125.477,rodas,0.0,-0.0,
125.478,rodas,0.0,-0.0,
125.517,rodas,0.0,-0.0,
125.517,rodas,0.0,-0.0,
125.557,rodas,0.0,-0.0,
125.557,rodas,0.0,-0.0,
125.557,rodas,0.0,-0.0,
125.617,rodas,0.0,-0.0,
125.617,rodas,0.0,-0.0,
125.657,rodas,0.0,-0.0,
125.657,rodas,0.0,-0.0,
125.717,rodas,0.0,-0.0,
125.717,rodas,0.0,-0.0,
125.717,rodas,0.0,-0.0,
125.757,rodas,0.0,-0.0,
125.757,rodas,0.0,-0.0,
125.817,rodas,0.0,-0.0,
125.817,rodas,0.0,-0.0,
125.818,rodas,0.0,-0.0,
125.857,rodas,0.0,-0.0,
125.857,rodas,0.0,-0.0,
125.917,rodas,0.0,-0.0,
125.917,rodas,0.0,-0.0,
125.917,rodas,0.0,-0.0,
125.957,rodas,0.0,-0.0,
125.957,rodas,0.0,-0.0,
126.017,rodas,0.0,-0.0,
126.019,rodas,0.0,-0.0,
126.019,rodas,0.0,-0.0,
126.057,rodas,0.0,-0.0,
126.057,rodas,0.0,-0.0,
126.117,rodas,0.0,-0.0,
126.117,rodas,0.0,-0.0,
126.117,rodas,0.0,-0.0,
126.157,rodas,0.0,-0.0,
126.157,rodas,0.0,-0.0,
126.217,rodas,0.0,-0.0,
126.217,rodas,0.0,-0.0,
126.217,rodas,0.0,-0.0,
126.257,rodas,0.0,-0.0,
126.257,rodas,0.0,-0.0,
126.317,rodas,0.0,-0.0,
126.317,rodas,0.0,-0.0,
126.317,rodas,0.0,-0.0,
126.357,rodas,0.0,-0.0,
126.357,rodas,0.0,-0.0,
126.417,rodas,0.0,-0.0,
126.417,rodas,0.0,-0.0,
126.417,rodas,0.0,-0.0,
126.457,rodas,0.0,-0.0,
126.457,rodas,0.0,-0.0,
126.517,rodas,0.0,-0.0,
126.517,rodas,0.0,-0.0,
126.517,rodas,0.0,-0.0,
126.557,rodas,0.0,-0.0,
126.557,rodas,0.0,-0.0,
126.617,rodas,0.0,-0.0,
126.617,rodas,0.0,-0.0,
126.617,rodas,0.0,-0.0,
126.657,rodas,0.0,-0.0,
126.657,rodas,0.0,-0.0,
126.717,rodas,0.0,-0.0,
126.718,rodas,0.0,-0.0,
126.719,rodas,0.0,-0.0,
126.757,rodas,0.0,-0.0,
126.757,rodas,0.0,-0.0,
126.817,rodas,0.0,-0.0,
126.817,rodas,0.0,-0.0,
126.817,rodas,0.0,-0.0,
126.857,rodas,0.0,-0.0,
126.857,rodas,0.0,-0.0,
126.916,rodas,0.0,-0.0,
126.917,rodas,0.0,-0.0,
126.917,rodas,0.0,-0.0,
126.957,rodas,0.0,-0.0,
126.957,rodas,0.0,-0.0,
127.016,rodas,0.0,-0.0,
127.017,rodas,0.0,-0.0,
127.017,rodas,0.0,-0.0,
127.057,rodas,0.0,-0.0,
127.057,rodas,0.0,-0.0,
127.117,rodas,0.0,-0.0,
127.117,rodas,0.0,-0.0,
127.117,rodas,0.0,-0.0,
127.157,rodas,0.0,-0.0,
127.157,rodas,0.0,-0.0,
127.217,rodas,0.0,-0.0,
127.217,rodas,0.0,-0.0,
127.217,rodas,0.0,-0.0,
127.257,rodas,0.0,-0.0,
127.257,rodas,0.0,-0.0,
127.317,rodas,0.0,-0.0,
127.318,rodas,0.0,-0.0,
127.319,rodas,0.0,-0.0,
127.357,rodas,0.0,-0.0,
127.357,rodas,0.0,-0.0,
127.417,rodas,0.0,-0.0,
127.417,rodas,0.0,-0.0,
127.417,rodas,0.0,-0.0,
127.457,rodas,0.0,-0.0,
127.457,rodas,0.0,-0.0,
127.516,rodas,0.0,-0.0,
127.517,rodas,0.0,-0.0,
127.517,rodas,0.0,-0.0,
127.557,rodas,0.0,-0.0,
127.557,rodas,0.0,-0.0,
127.616,rodas,0.0,-0.0,
127.617,rodas,0.0,-0.0,
127.617,rodas,0.0,-0.0,
127.657,rodas,0.0,-0.0,
127.657,rodas,0.0,-0.0,
127.717,rodas,0.0,-0.0,
127.717,rodas,0.0,-0.0,
127.717,rodas,0.0,-0.0,
127.757,rodas,0.0,-0.0,
127.757,rodas,0.0,-0.0,
127.817,rodas,0.0,-0.0,
127.817,rodas,0.0,-0.0,
127.817,rodas,0.0,-0.0,
127.857,rodas,0.0,-0.0,
127.857,rodas,0.0,-0.0,
127.917,rodas,0.0,-0.0,
127.917,rodas,0.0,-0.0,
127.917,rodas,0.0,-0.0,
127.957,rodas,0.0,-0.0,
127.957,rodas,0.0,-0.0,
128.017,rodas,0.0,-0.0,
128.017,rodas,0.0,-0.0,
128.018,rodas,0.0,-0.0,
128.057,rodas,0.0,-0.0,
128.057,rodas,0.0,-0.0,
128.117,rodas,0.0,-0.0,
128.117,rodas,0.0,-0.0,
128.117,rodas,0.0,-0.0,
128.157,rodas,0.0,-0.0,
128.158,rodas,0.0,-0.0,
128.217,rodas,0.0,-0.0,
128.217,rodas,0.0,-0.0,
128.217,rodas,0.0,-0.0,
128.257,rodas,0.0,-0.0,
128.257,rodas,0.0,-0.0,
128.317,rodas,0.0,-0.0,
128.317,rodas,0.0,-0.0,
128.318,rodas,0.0,-0.0,
128.357,rodas,0.0,-0.0,
128.357,rodas,0.0,-0.0,
128.416,rodas,0.0,-0.0,
128.417,rodas,0.0,-0.0,
128.417,rodas,0.0,-0.0,
128.457,rodas,0.0,-0.0,
128.457,rodas,0.0,-0.0,
128.517,rodas,0.0,-0.0,
128.517,rodas,0.0,-0.0,
128.517,rodas,0.0,-0.0,
128.557,rodas,0.0,-0.0,
128.557,rodas,0.0,-0.0,
128.616,rodas,0.0,-0.0,
128.618,rodas,0.0,-0.0,
128.618,rodas,0.0,-0.0,
128.657,rodas,0.0,-0.0,
128.657,rodas,0.0,-0.0,
128.717,rodas,0.0,-0.0,
128.717,rodas,0.0,-0.0,
128.718,rodas,0.0,-0.0,
128.757,rodas,0.0,-0.0,
128.757,rodas,0.0,-0.0,
128.816,rodas,0.0,-0.0,
128.817,rodas,0.0,-0.0,
128.817,rodas,0.0,-0.0,
128.856,rodas,0.0,-0.0,
128.857,rodas,0.0,-0.0,
128.917,rodas,0.0,-0.0,
128.917,rodas,0.0,-0.0,
128.917,rodas,0.0,-0.0,
128.957,rodas,0.0,-0.0,
