t_s,fase,tipo,chk_ok,hex,steer,speed,steer_rear,speed_rear
45.6210,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
45.6702,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
45.7202,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
45.7701,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
45.8215,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
45.8715,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
45.9216,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
45.9716,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
46.0215,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
46.0715,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
46.1216,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
46.1715,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
46.2215,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
46.2717,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
46.3210,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
46.3701,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
46.4202,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
46.4704,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
46.5202,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
46.5713,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
46.6215,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
46.6714,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
46.7214,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
46.7713,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
46.8215,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
46.8713,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
46.9215,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
46.9714,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
47.0215,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
47.0707,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
47.1201,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
47.1700,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
47.2203,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
47.2701,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
47.3208,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
47.3715,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
47.4216,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
47.4716,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
47.5217,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
47.5715,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
47.6215,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
47.6715,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
47.7214,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
47.7713,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
47.8206,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
47.8700,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
47.9201,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
47.9701,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
48.0205,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
48.0716,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
48.1216,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
48.1713,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
