t,x,y,yaw,erro_trajeto,rumo_plano,folga,raw_v,raw_wz,saida_v,saida_wz,desencalhe,planos,objetivo_ativo,dist_alvo
3.09,0.6474,-0.0062,0.1201,0.0831,0.4636,1.15,0.468,0.427,0.468,0.427,0.0,3,1,6.606
3.122,0.6751,-0.0037,0.1322,0.09,0.1651,1.15,0.468,0.427,0.468,0.427,0.0,3,1,6.581
3.152,0.6751,-0.0037,0.1322,0.09,0.1651,1.15,0.471,0.415,0.468,0.427,0.0,3,1,6.581
3.183,0.6751,-0.0037,0.1322,0.09,0.1651,1.15,0.471,0.415,0.471,0.415,0.0,3,1,6.581
3.214,0.6973,-0.0015,0.1423,0.0914,0.1651,1.15,0.471,0.415,0.471,0.415,0.0,3,1,6.561
3.253,0.6973,-0.0015,0.1423,0.0506,0.4636,1.15,0.471,0.415,0.471,0.415,0.0,4,1,6.561
3.284,0.6973,-0.0015,0.1423,0.0506,0.4636,1.15,0.469,0.424,0.471,0.415,0.0,4,1,6.561
3.315,0.6973,-0.0015,0.1423,0.0506,0.4636,1.15,0.469,0.424,0.467,0.433,0.0,4,1,6.561
3.346,0.7305,0.0023,0.1569,0.0292,0.4636,1.15,0.469,0.424,0.467,0.433,0.0,4,1,6.531
3.376,0.7305,0.0023,0.1569,0.0292,0.4636,1.15,0.477,0.388,0.467,0.433,0.0,4,1,6.531
3.407,0.7305,0.0023,0.1569,0.0292,0.4636,1.15,0.477,0.388,0.477,0.388,0.0,4,1,6.531
3.439,0.7581,0.0058,0.1693,0.0324,0.4636,1.15,0.477,0.388,0.477,0.388,0.0,4,1,6.506
3.469,0.7581,0.0058,0.1693,0.0324,0.4636,1.15,0.476,0.394,0.477,0.388,0.0,4,1,6.506
3.5,0.7581,0.0058,0.1693,0.0324,0.4636,1.15,0.476,0.394,0.476,0.394,0.0,4,1,6.506
3.531,0.7859,0.0098,0.1801,0.0412,0.4636,1.1,0.476,0.394,0.476,0.394,0.0,4,1,6.481
3.562,0.7859,0.0098,0.1801,0.0412,0.4636,1.1,0.479,0.378,0.476,0.394,0.0,4,1,6.481
3.593,0.7859,0.0098,0.1801,0.0412,0.4636,1.1,0.479,0.378,0.479,0.378,0.0,4,1,6.481
3.624,0.8081,0.0133,0.1885,0.0481,0.4636,1.1,0.479,0.378,0.479,0.378,0.0,4,1,6.46
3.655,0.8081,0.0133,0.1885,0.0481,0.4636,1.1,0.473,0.405,0.479,0.378,0.0,4,1,6.46
3.686,0.8081,0.0133,0.1885,0.0481,0.4636,1.1,0.473,0.405,0.473,0.405,0.0,4,1,6.46
3.717,0.8359,0.0179,0.1984,0.0564,0.4636,1.1,0.473,0.405,0.473,0.405,0.0,4,1,6.434
3.747,0.8359,0.0179,0.1984,0.0564,0.4636,1.1,0.472,0.411,0.473,0.405,0.0,4,1,6.434
