t,x,y,yaw,erro_trajeto,rumo_plano,folga,raw_v,raw_wz,saida_v,saida_wz,desencalhe,planos,objetivo_ativo,dist_alvo
2.36,0.4129,-0.0117,0.1026,0.0055,0.4636,1.15,0.396,0.581,0.396,0.581,0.0,3,1,6.809
2.391,0.4389,-0.0107,0.127,0.0162,0.4636,1.15,0.396,0.581,0.396,0.581,0.0,3,1,6.786
2.422,0.4389,-0.0107,0.127,0.0162,0.4636,1.15,0.413,0.549,0.396,0.581,0.0,3,1,6.786
2.452,0.4389,-0.0107,0.127,0.0162,0.4636,1.15,0.413,0.549,0.413,0.549,0.0,3,1,6.786
2.483,0.4595,-0.0095,0.1476,0.0244,0.4636,1.15,0.413,0.549,0.413,0.549,0.0,3,1,6.768
2.514,0.4595,-0.0095,0.1476,0.0244,0.4636,1.15,0.408,0.555,0.413,0.549,0.0,3,1,6.768
2.544,0.4595,-0.0095,0.1476,0.0244,0.4636,1.15,0.408,0.555,0.408,0.555,0.0,3,1,6.768
2.576,0.4855,-0.0073,0.1713,0.034,0.4636,1.15,0.408,0.555,0.408,0.555,0.0,3,1,6.744
2.606,0.4855,-0.0073,0.1713,0.034,0.4636,1.15,0.404,0.561,0.408,0.555,0.0,3,1,6.744
2.637,0.4855,-0.0073,0.1713,0.034,0.4636,1.15,0.404,0.561,0.446,0.465,0.0,3,1,6.744
2.668,0.5116,-0.0044,0.1943,0.0431,0.4636,1.15,0.404,0.561,0.446,0.465,0.0,3,1,6.721
2.699,0.5116,-0.0044,0.1943,0.0431,0.4636,1.15,0.445,0.469,0.446,0.465,0.0,3,1,6.721
2.73,0.5116,-0.0044,0.1943,0.0431,0.4636,1.15,0.445,0.469,0.445,0.467,0.0,3,1,6.721
2.761,0.5329,-0.0013,0.2097,0.0499,0.4636,1.15,0.445,0.469,0.445,0.467,0.0,3,1,6.701
2.792,0.5329,-0.0013,0.2097,0.0499,0.4636,1.15,0.442,0.472,0.445,0.467,0.0,3,1,6.701
2.823,0.5329,-0.0013,0.2097,0.0499,0.4636,1.15,0.442,0.472,0.442,0.472,0.0,3,1,6.701
2.854,0.5598,0.0033,0.2255,0.0578,0.4636,1.15,0.442,0.472,0.442,0.472,0.0,3,1,6.675
2.885,0.5598,0.0033,0.2255,0.0578,0.4636,1.15,0.443,0.471,0.442,0.472,0.0,3,1,6.675
2.916,0.5598,0.0033,0.2255,0.0578,0.4636,1.15,0.443,0.471,0.444,0.47,0.0,3,1,6.675
2.947,0.5812,0.0073,0.2382,0.0638,0.4636,1.1,0.443,0.471,0.444,0.47,0.0,3,1,6.655
2.978,0.5812,0.0073,0.2382,0.0638,0.4636,1.1,0.442,0.476,0.444,0.47,0.0,3,1,6.655
3.009,0.5812,0.0073,0.2382,0.0638,0.4636,1.1,0.442,0.476,0.442,0.476,0.0,3,1,6.655
3.041,0.608,0.0127,0.2541,0.0709,0.4636,1.1,0.442,0.476,0.442,0.476,0.0,3,1,6.63
3.072,0.608,0.0127,0.2541,0.0709,0.4636,1.1,0.448,0.467,0.442,0.476,0.0,3,1,6.63
3.102,0.608,0.0127,0.2541,0.0709,0.4636,1.1,0.448,0.467,0.448,0.467,0.0,3,1,6.63
3.134,0.6346,0.0185,0.2702,0.0777,0.4636,1.1,0.448,0.467,0.448,0.467,0.0,3,1,6.604
3.164,0.6346,0.0185,0.2702,0.0777,0.4636,1.1,0.448,0.474,0.448,0.467,0.0,3,1,6.604
3.195,0.6346,0.0185,0.2702,0.0777,0.4636,1.1,0.448,0.474,0.448,0.474,0.0,3,1,6.604
3.226,0.6558,0.0234,0.2832,0.0828,0.4636,1.1,0.448,0.474,0.448,0.474,0.0,3,1,6.583
3.262,0.6558,0.0234,0.2832,0.0311,0.4636,1.1,0.448,0.474,0.448,0.474,0.0,4,1,6.583
3.293,0.6558,0.0234,0.2832,0.0311,0.4636,1.1,0.447,0.483,0.448,0.474,0.0,4,1,6.583
3.324,0.6558,0.0234,0.2832,0.0311,0.4636,1.1,0.447,0.483,0.447,0.483,0.0,4,1,6.583
3.355,0.6929,0.0327,0.3055,0.0015,0.4636,1.1,0.447,0.483,0.447,0.483,0.0,4,1,6.547
3.386,0.6929,0.0327,0.3055,0.0015,0.4636,1.1,0.46,0.446,0.447,0.483,0.0,4,1,6.547
3.416,0.6929,0.0327,0.3055,0.0015,0.4636,1.1,0.46,0.446,0.46,0.447,0.0,4,1,6.547
3.448,0.714,0.0385,0.318,0.0058,0.4636,1.1,0.46,0.446,0.46,0.447,0.0,4,1,6.526
3.479,0.714,0.0385,0.318,0.0058,0.4636,1.1,0.458,0.453,0.46,0.447,0.0,4,1,6.526
3.509,0.714,0.0385,0.318,0.0058,0.4636,1.1,0.458,0.453,0.458,0.453,0.0,4,1,6.526
3.54,0.7404,0.0462,0.3322,0.0108,0.4636,1.1,0.458,0.453,0.458,0.453,0.0,4,1,6.5
3.571,0.7404,0.0462,0.3322,0.0108,0.4636,1.1,0.469,0.412,0.458,0.453,0.0,4,1,6.5
3.602,0.7404,0.0462,0.3322,0.0108,0.4636,1.1,0.469,0.412,0.469,0.412,0.0,4,1,6.5
3.633,0.7668,0.0543,0.3459,0.0153,0.4636,1.1,0.469,0.412,0.469,0.412,0.0,4,1,6.473
3.664,0.7668,0.0543,0.3459,0.0153,0.4636,1.1,0.496,0.171,0.469,0.412,0.0,4,1,6.473
3.694,0.7668,0.0543,0.3459,0.0153,0.4636,1.1,0.496,0.171,0.496,0.171,0.0,4,1,6.473
3.726,0.7881,0.0612,0.3551,0.0186,0.4636,1.05,0.496,0.171,0.496,0.171,0.0,4,1,6.451
3.756,0.7881,0.0612,0.3551,0.0186,0.4636,1.05,0.497,0.16,0.496,0.171,0.0,4,1,6.451
3.787,0.7881,0.0612,0.3551,0.0186,0.4636,1.05,0.497,0.16,0.498,0.11,0.0,4,1,6.451
3.818,0.8149,0.0705,0.3645,0.0223,0.4636,1.05,0.497,0.16,0.498,0.11,0.0,4,1,6.424
3.849,0.8149,0.0705,0.3645,0.0223,0.4636,1.05,0.5,0.0,0.498,0.11,0.0,4,1,6.424
3.88,0.8149,0.0705,0.3645,0.0223,0.4636,1.05,0.5,0.0,0.5,0.0,0.0,4,1,6.424
3.91,0.8374,0.0792,0.3635,0.0246,0.4636,1.05,0.5,0.0,0.5,0.0,0.0,4,1,6.4
3.941,0.8374,0.0792,0.3635,0.0246,0.4636,1.05,0.5,0.0,0.5,0.0,0.0,4,1,6.4
3.971,0.8374,0.0792,0.3635,0.0246,0.4636,1.05,0.5,0.0,0.5,0.0,0.0,4,1,6.4
4.002,0.8667,0.0912,0.352,0.027,0.4636,1.05,0.5,0.0,0.5,0.0,0.0,4,1,6.369
4.033,0.8667,0.0912,0.352,0.027,0.4636,1.05,0.5,-0.121,0.5,0.0,0.0,4,1,6.369
4.064,0.8667,0.0912,0.352,0.027,0.4636,1.05,0.5,-0.121,0.5,-0.121,0.0,4,1,6.369
4.095,0.8961,0.1028,0.3404,0.0297,0.1974,1.05,0.5,-0.121,0.5,-0.121,0.0,4,1,6.338
4.126,0.8961,0.1028,0.3404,0.0297,0.1974,1.05,0.5,-0.135,0.5,-0.121,0.0,4,1,6.338
4.157,0.8961,0.1028,0.3404,0.0297,0.1974,1.05,0.5,-0.135,0.5,-0.135,0.0,4,1,6.338
4.188,0.9204,0.1125,0.3255,0.0249,0.1974,1.0,0.5,-0.135,0.5,-0.135,0.0,4,1,6.312
4.224,0.9204,0.1125,0.3255,0.0682,0.1244,1.0,0.5,-0.135,0.5,-0.135,0.0,5,1,6.312
4.255,0.9204,0.1125,0.3255,0.0682,0.1244,1.0,0.499,-0.166,0.5,-0.135,0.0,5,1,6.312
4.285,0.9204,0.1125,0.3255,0.0682,0.1244,1.0,0.499,-0.166,0.499,-0.164,0.0,5,1,6.312
4.317,0.9634,0.1287,0.2985,0.0227,0.1244,0.95,0.499,-0.166,0.499,-0.164,0.0,5,1,6.267
4.347,0.9634,0.1287,0.2985,0.0227,0.1244,0.95,0.499,-0.157,0.499,-0.164,0.0,5,1,6.267
4.378,0.9634,0.1287,0.2985,0.0227,0.1244,0.95,0.499,-0.157,0.497,-0.199,0.0,5,1,6.267
4.409,0.9883,0.1375,0.2823,0.0061,0.1244,0.95,0.499,-0.157,0.497,-0.199,0.0,5,1,6.241
4.44,0.9883,0.1375,0.2823,0.0061,0.1244,0.95,0.497,-0.188,0.497,-0.199,0.0,5,1,6.241
4.471,0.9883,0.1375,0.2823,0.0061,0.1244,0.95,0.497,-0.188,0.497,-0.188,0.0,5,1,6.241
4.503,1.0194,0.1478,0.2631,0.0125,0.1244,0.9,0.497,-0.188,0.497,-0.188,0.0,5,1,6.21
4.534,1.0194,0.1478,0.2631,0.0125,0.1244,0.9,0.496,-0.186,0.497,-0.188,0.0,5,1,6.21
4.565,1.0194,0.1478,0.2631,0.0125,0.1244,0.9,0.496,-0.186,0.496,-0.186,0.0,5,1,6.21
4.596,1.0446,0.1558,0.2465,0.0173,0.1244,0.9,0.496,-0.186,0.496,-0.186,0.0,5,1,6.184
4.627,1.0446,0.1558,0.2465,0.0173,0.1244,0.9,0.496,-0.168,0.496,-0.186,0.0,5,1,6.184
4.657,1.0446,0.1558,0.2465,0.0173,0.1244,0.9,0.496,-0.168,0.496,-0.168,0.0,5,1,6.184
4.689,1.0763,0.1651,0.2261,0.0227,0.1244,0.85,0.496,-0.168,0.496,-0.168,0.0,5,1,6.152
4.719,1.0763,0.1651,0.2261,0.0227,0.1244,0.85,0.486,-0.312,0.496,-0.168,0.0,5,1,6.152
4.75,1.0763,0.1651,0.2261,0.0227,0.1244,0.85,0.486,-0.312,0.486,-0.312,0.0,5,1,6.152
4.781,1.108,0.1737,0.2068,0.0272,0.1244,0.85,0.486,-0.312,0.486,-0.312,0.0,5,1,6.121
4.812,1.108,0.1737,0.2068,0.0272,0.1244,0.85,0.485,-0.315,0.486,-0.312,0.0,5,1,6.121
4.843,1.108,0.1737,0.2068,0.0272,0.1244,0.85,0.485,-0.315,0.486,-0.307,0.0,5,1,6.121
4.874,1.1338,0.1805,0.1865,0.0308,0.1244,0.85,0.485,-0.315,0.486,-0.307,0.0,5,1,6.096
4.905,1.1338,0.1805,0.1865,0.0308,0.1244,0.85,0.486,-0.309,0.486,-0.307,0.0,5,1,6.096
4.935,1.1338,0.1805,0.1865,0.0308,0.1244,0.85,0.486,-0.309,0.486,-0.309,0.0,5,1,6.096
