t,x,y,yaw,erro_trajeto,rumo_plano,folga,raw_v,raw_wz,saida_v,saida_wz,desencalhe,planos,objetivo_ativo,dist_alvo
2.116,0.3887,-0.0606,-0.2567,0.0353,-0.025,1.1,0.479,0.418,0.481,0.407,0.0,2,1,6.855
2.146,0.3887,-0.0606,-0.2567,0.0353,-0.025,1.1,0.479,0.418,0.479,0.418,0.0,2,1,6.855
2.178,0.4101,-0.067,-0.2474,0.0411,-0.025,1.1,0.479,0.418,0.479,0.418,0.0,2,1,6.84
2.22,0.4101,-0.067,-0.2474,0.026,-0.0189,1.1,0.479,0.418,0.479,0.418,0.0,3,1,6.84
2.25,0.4101,-0.067,-0.2474,0.026,-0.0189,1.1,0.473,0.424,0.479,0.418,0.0,3,1,6.84
2.281,0.4101,-0.067,-0.2474,0.026,-0.0189,1.1,0.473,0.424,0.473,0.424,0.0,3,1,6.84
2.312,0.4478,-0.0775,-0.231,0.0083,-0.0189,1.15,0.473,0.424,0.473,0.424,0.0,3,1,6.813
2.343,0.4478,-0.0775,-0.231,0.0083,-0.0189,1.15,0.47,0.427,0.473,0.424,0.0,3,1,6.813
2.373,0.4478,-0.0775,-0.231,0.0083,-0.0189,1.15,0.47,0.427,0.47,0.427,0.0,3,1,6.813
2.405,0.4747,-0.0847,-0.2187,0.015,-0.0189,1.2,0.47,0.427,0.47,0.427,0.0,3,1,6.794
2.435,0.4747,-0.0847,-0.2187,0.015,-0.0189,1.2,0.467,0.435,0.47,0.427,0.0,3,1,6.794
2.466,0.4747,-0.0847,-0.2187,0.015,-0.0189,1.2,0.467,0.435,0.466,0.437,0.0,3,1,6.794
2.497,0.4962,-0.0902,-0.2086,0.0201,-0.0189,1.2,0.467,0.435,0.466,0.437,0.0,3,1,6.779
2.528,0.4962,-0.0902,-0.2086,0.0201,-0.0189,1.2,0.467,0.436,0.466,0.437,0.0,3,1,6.779
2.559,0.4962,-0.0902,-0.2086,0.0201,-0.0189,1.2,0.467,0.436,0.467,0.436,0.0,3,1,6.779
2.589,0.5232,-0.0968,-0.1956,0.0262,-0.0189,1.25,0.467,0.436,0.467,0.436,0.0,3,1,6.76
2.62,0.5232,-0.0968,-0.1956,0.0262,-0.0189,1.25,0.481,0.369,0.467,0.436,0.0,3,1,6.76
2.651,0.5232,-0.0968,-0.1956,0.0262,-0.0189,1.25,0.481,0.369,0.481,0.369,0.0,3,1,6.76
2.681,0.5447,-0.1019,-0.185,0.0308,-0.0189,1.25,0.481,0.369,0.481,0.369,0.0,3,1,6.744
2.712,0.5447,-0.1019,-0.185,0.0308,-0.0189,1.25,0.481,0.369,0.481,0.369,0.0,3,1,6.744
2.743,0.5447,-0.1019,-0.185,0.0308,-0.0189,1.25,0.481,0.369,0.48,0.372,0.0,3,1,6.744
2.775,0.5719,-0.1078,-0.1724,0.0362,-0.0189,1.25,0.481,0.369,0.48,0.372,0.0,3,1,6.724
2.806,0.5719,-0.1078,-0.1724,0.0362,-0.0189,1.25,0.48,0.371,0.48,0.372,0.0,3,1,6.724
2.837,0.5719,-0.1078,-0.1724,0.0362,-0.0189,1.25,0.48,0.371,0.48,0.371,0.0,3,1,6.724
2.868,0.5941,-0.1122,-0.1651,0.0402,-0.0189,1.25,0.48,0.371,0.48,0.371,0.0,3,1,6.708
2.899,0.5941,-0.1122,-0.1651,0.0402,-0.0189,1.25,0.479,0.376,0.48,0.371,0.0,3,1,6.708
2.929,0.5941,-0.1122,-0.1651,0.0402,-0.0189,1.25,0.479,0.376,0.479,0.376,0.0,3,1,6.708
2.961,0.622,-0.1175,-0.156,0.0449,-0.0189,1.25,0.479,0.376,0.479,0.376,0.0,3,1,6.687
2.992,0.622,-0.1175,-0.156,0.0449,-0.0189,1.25,0.478,0.378,0.479,0.376,0.0,3,1,6.687
3.022,0.622,-0.1175,-0.156,0.0449,-0.0189,1.25,0.478,0.378,0.478,0.378,0.0,3,1,6.687
3.053,0.6442,-0.1215,-0.1485,0.0486,-0.0189,1.25,0.478,0.378,0.478,0.378,0.0,3,1,6.671
3.084,0.6442,-0.1215,-0.1485,0.0486,-0.0189,1.25,0.48,0.373,0.478,0.378,0.0,3,1,6.671
3.114,0.6442,-0.1215,-0.1485,0.0486,-0.0189,1.25,0.48,0.373,0.48,0.373,0.0,3,1,6.671
3.146,0.6721,-0.1263,-0.139,0.0528,-0.0189,1.25,0.48,0.373,0.48,0.373,0.0,3,1,6.65
3.185,0.6721,-0.1263,-0.139,0.0643,0.0208,1.25,0.48,0.373,0.48,0.373,0.0,4,1,6.65
3.216,0.6721,-0.1263,-0.139,0.0643,0.0208,1.25,0.479,0.38,0.48,0.373,0.0,4,1,6.65
3.246,0.6721,-0.1263,-0.139,0.0643,0.0208,1.25,0.479,0.38,0.479,0.387,0.0,4,1,6.65
3.278,0.7112,-0.1326,-0.1258,0.0283,0.0208,1.2,0.479,0.38,0.479,0.387,0.0,4,1,6.621
3.308,0.7112,-0.1326,-0.1258,0.0283,0.0208,1.2,0.48,0.378,0.479,0.387,0.0,4,1,6.621
3.339,0.7112,-0.1326,-0.1258,0.0283,0.0208,1.2,0.48,0.378,0.48,0.378,0.0,4,1,6.621
3.37,0.7335,-0.136,-0.118,0.0172,0.0208,1.2,0.48,0.378,0.48,0.378,0.0,4,1,6.604
3.4,0.7335,-0.136,-0.118,0.0172,0.0208,1.2,0.479,0.385,0.48,0.378,0.0,4,1,6.604
3.432,0.7335,-0.136,-0.118,0.0172,0.0208,1.2,0.479,0.385,0.479,0.385,0.0,4,1,6.604
3.463,0.7615,-0.1399,-0.1084,0.0215,0.0208,1.15,0.479,0.385,0.479,0.385,0.0,4,1,6.583
3.493,0.7615,-0.1399,-0.1084,0.0215,0.0208,1.15,0.48,0.381,0.479,0.385,0.0,4,1,6.583
