t,x,y,yaw,erro_trajeto,rumo_plano,folga,raw_v,raw_wz,saida_v,saida_wz,desencalhe,planos,objetivo_ativo,dist_alvo
2.14,0.307,0.0076,0.1518,0.0372,0.4636,1.0,0.433,0.514,0.433,0.514,0.0,3,1,6.89
2.171,0.307,0.0076,0.1518,0.0372,0.4636,1.0,0.433,0.525,0.433,0.514,0.0,3,1,6.89
2.202,0.307,0.0076,0.1518,0.0372,0.4636,1.0,0.433,0.525,0.433,0.525,0.0,3,1,6.89
2.233,0.3443,0.0116,0.1786,0.0211,0.4636,1.05,0.433,0.525,0.433,0.525,0.0,3,1,6.855
2.264,0.3443,0.0116,0.1786,0.0211,0.4636,1.05,0.428,0.535,0.433,0.525,0.0,3,1,6.855
2.294,0.3443,0.0116,0.1786,0.0211,0.4636,1.05,0.428,0.535,0.428,0.535,0.0,3,1,6.855
2.326,0.3655,0.0143,0.1946,0.0281,0.4636,1.1,0.428,0.535,0.428,0.535,0.0,3,1,6.836
2.357,0.3655,0.0143,0.1946,0.0281,0.4636,1.1,0.424,0.543,0.428,0.535,0.0,3,1,6.836
2.387,0.3655,0.0143,0.1946,0.0281,0.4636,1.1,0.424,0.543,0.437,0.51,0.0,3,1,6.836
2.419,0.3865,0.0172,0.2112,0.0349,0.4636,1.1,0.424,0.543,0.437,0.51,0.0,3,1,6.816
2.45,0.3865,0.0172,0.2112,0.0349,0.4636,1.1,0.434,0.516,0.437,0.51,0.0,3,1,6.816
2.481,0.3865,0.0172,0.2112,0.0349,0.4636,1.1,0.434,0.516,0.432,0.517,0.0,3,1,6.816
2.513,0.4128,0.0214,0.2317,0.0429,0.4636,1.1,0.434,0.516,0.432,0.517,0.0,3,1,6.792
2.544,0.4128,0.0214,0.2317,0.0429,0.4636,1.1,0.428,0.525,0.432,0.517,0.0,3,1,6.792
2.575,0.4128,0.0214,0.2317,0.0429,0.4636,1.1,0.428,0.525,0.428,0.525,0.0,3,1,6.792
2.608,0.4338,0.0253,0.247,0.0489,0.4636,1.1,0.428,0.525,0.428,0.525,0.0,3,1,6.772
2.639,0.4338,0.0253,0.247,0.0489,0.4636,1.1,0.442,0.492,0.428,0.525,0.0,3,1,6.772
2.669,0.4338,0.0253,0.247,0.0489,0.4636,1.1,0.442,0.492,0.476,0.364,0.0,3,1,6.772
2.701,0.4548,0.0295,0.2625,0.0545,0.4636,1.1,0.442,0.492,0.476,0.364,0.0,3,1,6.751
2.733,0.4548,0.0295,0.2625,0.0545,0.4636,1.1,0.477,0.361,0.476,0.364,0.0,3,1,6.751
2.764,0.4548,0.0295,0.2625,0.0545,0.4636,1.1,0.477,0.361,0.477,0.361,0.0,3,1,6.751
2.797,0.4706,0.0329,0.2733,0.0585,0.4636,1.1,0.477,0.361,0.477,0.361,0.0,3,1,6.736
2.828,0.4706,0.0329,0.2733,0.0585,0.4636,1.1,0.48,0.337,0.477,0.361,0.0,3,1,6.736
2.859,0.4706,0.0329,0.2733,0.0585,0.4636,1.1,0.48,0.337,0.481,0.332,0.0,3,1,6.736
2.892,0.4925,0.0383,0.2827,0.0634,0.4636,1.1,0.48,0.337,0.481,0.332,0.0,3,1,6.715
2.923,0.4925,0.0383,0.2827,0.0634,0.4636,1.1,0.481,0.335,0.481,0.332,0.0,3,1,6.715
2.954,0.4925,0.0383,0.2827,0.0634,0.4636,1.1,0.481,0.335,0.481,0.335,0.0,3,1,6.715
2.986,0.5145,0.0442,0.2889,0.068,0.4636,1.1,0.481,0.335,0.481,0.335,0.0,3,1,6.693
3.017,0.5145,0.0442,0.2889,0.068,0.4636,1.1,0.485,0.303,0.481,0.335,0.0,3,1,6.693
3.048,0.5145,0.0442,0.2889,0.068,0.4636,1.1,0.485,0.303,0.485,0.303,0.0,3,1,6.693
3.079,0.5422,0.052,0.2955,0.0734,0.4636,1.1,0.485,0.303,0.485,0.303,0.0,3,1,6.665
3.11,0.5422,0.052,0.2955,0.0734,0.4636,1.1,0.486,0.3,0.485,0.303,0.0,3,1,6.665
3.141,0.5422,0.052,0.2955,0.0734,0.4636,1.1,0.486,0.3,0.486,0.3,0.0,3,1,6.665
3.172,0.5643,0.0584,0.3005,0.0765,0.1799,1.05,0.486,0.3,0.486,0.3,0.0,3,1,6.643
3.21,0.5643,0.0584,0.3005,0.0313,0.4636,1.05,0.486,0.3,0.486,0.3,0.0,4,1,6.643
3.24,0.5643,0.0584,0.3005,0.0313,0.4636,1.05,0.491,0.27,0.486,0.3,0.0,4,1,6.643
3.271,0.5643,0.0584,0.3005,0.0313,0.4636,1.05,0.491,0.27,0.491,0.27,0.0,4,1,6.643
3.303,0.5977,0.0683,0.3062,0.0165,0.4636,1.05,0.491,0.27,0.491,0.27,0.0,4,1,6.609
3.334,0.5977,0.0683,0.3062,0.0165,0.4636,1.05,0.492,0.275,0.491,0.27,0.0,4,1,6.609
3.365,0.5977,0.0683,0.3062,0.0165,0.4636,1.05,0.492,0.275,0.492,0.275,0.0,4,1,6.609
3.397,0.6255,0.0768,0.3107,0.0214,0.4636,1.05,0.492,0.275,0.492,0.275,0.0,4,1,6.581
3.428,0.6255,0.0768,0.3107,0.0214,0.4636,1.05,0.497,0.209,0.492,0.275,0.0,4,1,6.581
3.459,0.6255,0.0768,0.3107,0.0214,0.4636,1.05,0.497,0.209,0.497,0.209,0.0,4,1,6.581
3.491,0.6477,0.0838,0.3136,0.0252,0.4636,1.05,0.497,0.209,0.497,0.209,0.0,4,1,6.558
3.521,0.6477,0.0838,0.3136,0.0252,0.4636,1.05,0.497,0.208,0.497,0.209,0.0,4,1,6.558
3.552,0.6477,0.0838,0.3136,0.0252,0.4636,1.05,0.497,0.208,0.498,0.211,0.0,4,1,6.558
3.584,0.6756,0.0926,0.317,0.0297,0.4636,1.05,0.497,0.208,0.498,0.211,0.0,4,1,6.53
3.615,0.6756,0.0926,0.317,0.0297,0.4636,1.05,0.499,0.174,0.498,0.211,0.0,4,1,6.53
3.646,0.6756,0.0926,0.317,0.0297,0.4636,1.05,0.499,0.174,0.499,0.175,0.0,4,1,6.53
3.677,0.6982,0.1,0.3173,0.0332,0.4636,1.05,0.499,0.174,0.499,0.175,0.0,4,1,6.507
