t,x_map,y_map,rumo,v_medido,wz_medido,v_seguidor,v_apos_reflexo,v_desencalhe,v_entra_compensador,v_sai_compensador,freio_agindo
97.825,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
97.925,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
98.025,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
98.127,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
98.227,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
98.327,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
98.428,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
98.528,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
98.628,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
98.728,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
98.83,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
98.93,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
99.033,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
99.133,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
99.233,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
99.334,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
99.437,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
99.537,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
99.636,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
99.738,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
99.838,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
99.939,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
100.039,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
100.143,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
100.245,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
100.344,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
100.445,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
100.548,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
100.647,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
100.747,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
100.848,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
100.956,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
101.06,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
101.161,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
101.263,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
101.363,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
101.463,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
101.563,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
101.663,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
101.763,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
101.863,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
101.965,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
102.065,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
102.166,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
102.267,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
102.368,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
102.467,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
102.568,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
102.668,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
102.768,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
102.868,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
102.968,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
103.069,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
103.168,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
103.268,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
103.369,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
103.474,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
103.573,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
103.673,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
103.773,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
103.876,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
103.98,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
104.08,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
104.181,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
104.281,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
104.382,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
104.483,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
104.583,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
104.683,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
104.783,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
104.883,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
104.984,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
105.085,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
105.187,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
105.287,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
105.389,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
105.489,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
105.591,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
105.692,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
105.792,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
105.895,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
105.996,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
106.097,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
106.196,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
106.309,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
106.408,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
106.508,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
106.608,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
106.71,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
106.812,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
106.912,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
107.014,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
107.114,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
107.214,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
107.315,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
107.415,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
107.516,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
107.615,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
107.716,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
107.817,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
107.917,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
108.019,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
108.121,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
108.22,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
108.32,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
108.42,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
108.521,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
108.621,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
108.721,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
108.821,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
108.921,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
109.021,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
109.121,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
109.221,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
109.323,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
109.423,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
109.525,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
109.625,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
109.725,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
109.825,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
109.926,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
110.029,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
110.129,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
110.231,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
110.332,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
110.433,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
110.532,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
110.632,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
110.733,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
110.834,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
110.933,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
111.036,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
111.137,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
111.238,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
111.338,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
111.439,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
111.54,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
111.64,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
111.74,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
111.863,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
111.963,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
112.062,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
112.166,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
112.266,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
112.366,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
112.466,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
112.566,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
112.667,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
112.769,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
112.869,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
112.968,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
113.068,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
113.168,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
113.268,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
113.368,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
113.468,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
113.57,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
113.67,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
113.77,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
113.869,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
113.969,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
114.071,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
114.17,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
114.271,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
114.371,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
114.473,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
114.574,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
114.675,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
114.776,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
114.876,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
114.976,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
115.077,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
115.178,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
115.278,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
115.378,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
115.478,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
115.58,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
115.679,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
115.779,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
115.879,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
115.979,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
116.079,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
116.182,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
116.281,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
116.383,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
116.484,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
116.585,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
116.686,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
116.786,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
116.888,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
116.988,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
117.088,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
117.188,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
117.289,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
117.389,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
117.489,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
117.589,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
117.691,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
117.791,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
117.892,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
117.995,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
118.097,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
118.197,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
118.297,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
118.397,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
118.497,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
118.6,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
118.7,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
118.799,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
118.9,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
119.003,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
119.103,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
119.203,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
119.305,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
119.406,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
119.506,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
119.606,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
119.708,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
119.807,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
119.907,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
120.007,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
120.107,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
120.207,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
120.31,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
120.411,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
120.513,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
120.621,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
120.72,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
120.821,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
120.921,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
121.021,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
121.123,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
121.223,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
121.325,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
121.429,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
121.528,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
121.63,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
121.73,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
121.832,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
121.933,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
122.033,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
122.133,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
122.233,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
122.332,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
122.432,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
122.534,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
122.635,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
122.739,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
122.838,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
122.94,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
123.04,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
123.14,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
123.241,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
123.342,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
123.442,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
123.542,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
123.642,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
123.744,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
123.844,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
123.943,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
124.044,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
124.146,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
124.246,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
124.346,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
124.446,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
124.545,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
124.647,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
124.747,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
124.847,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
124.948,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
125.05,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
125.151,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
125.251,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
125.353,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
125.455,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
125.558,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
125.659,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
125.76,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
125.861,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
125.96,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
126.062,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
126.165,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
126.265,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
126.368,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
126.468,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
126.568,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
126.669,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
126.771,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
126.872,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
126.971,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
127.071,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
127.172,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
127.272,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
127.372,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
127.473,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
127.573,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
127.673,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
127.775,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
127.875,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
127.975,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
128.075,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
128.175,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
128.275,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
128.377,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
128.477,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
128.577,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
128.677,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
128.795,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
128.9,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
129.002,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
129.103,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
129.202,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
129.302,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
129.402,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
129.524,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
129.628,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
129.727,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
129.827,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
129.929,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
130.029,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
130.129,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
130.229,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
130.33,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
130.43,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
130.532,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
130.632,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
130.734,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
130.834,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
130.936,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
131.037,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
131.136,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
131.239,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
131.339,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
131.44,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
131.54,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
131.641,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
131.741,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
131.843,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
131.944,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
132.044,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
132.144,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
132.244,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
132.346,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
132.447,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
132.546,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
132.646,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
132.747,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
132.847,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
132.947,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
133.05,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
133.15,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
133.253,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
133.367,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
133.466,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
133.57,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
133.687,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
133.789,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
133.89,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
133.989,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
134.089,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
134.19,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
134.29,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
134.391,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
134.49,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
134.592,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
134.692,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
134.792,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
134.892,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
134.995,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
135.096,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
135.196,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
135.297,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
135.397,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
135.497,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
135.597,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
135.697,6.0708,3.5884,1.4449,0.0,0.0,0.0,,,,,0
