t,estado,x,y,rumo,rumo_alvo,erro_rumo,v_alvo,dist,raio_curva,mira,alvo_x,alvo_y,desvio_lateral
53.0,seguindo,2.6692,-0.1011,-0.421,0.0279,0.4489,0.5,7.1552,0.8008,0.37,3.0721,-0.0899,-0.0044
53.05,seguindo,2.685,-0.1084,-0.4184,0.0478,0.4663,0.5,7.153,0.8008,0.37,3.0721,-0.0899,-0.0091
53.1,seguindo,2.6956,-0.1133,-0.4167,0.1001,0.5168,0.5,7.1515,0.6671,0.37,3.1228,-0.0704,-0.0123
53.15,seguindo,2.7091,-0.12,-0.4082,0.2006,0.6087,0.5,7.1501,1.0297,0.37,3.1238,-0.0357,-0.0023
53.2,seguindo,2.7172,-0.1243,-0.3986,0.2146,0.6132,0.5,7.1496,1.0297,0.37,3.1238,-0.0357,-0.0068
53.25,seguindo,2.7292,-0.1309,-0.3794,0.2368,0.6162,0.5,7.1489,1.0297,0.37,3.1238,-0.0357,-0.014
53.3,seguindo,2.7371,-0.1353,-0.3637,0.2523,0.616,0.5,7.1486,1.0297,0.37,3.1238,-0.0357,-0.0188
53.35,seguindo,2.7488,-0.1421,-0.3351,0.3004,0.6355,0.5,7.1483,0.912,0.37,3.1746,-0.0102,-0.026
53.4,seguindo,2.7564,-0.1465,-0.3136,0.3152,0.6288,0.5,7.1481,0.912,0.37,3.1746,-0.0102,-0.0308
53.45,seguindo,2.7682,-0.1532,-0.2768,0.3384,0.6152,0.5,7.1478,0.912,0.37,3.1746,-0.0102,-0.0381
53.5,seguindo,2.776,-0.1576,-0.2503,0.3543,0.6046,0.5,7.1475,0.912,0.37,3.1746,-0.0102,-0.0429
53.55,seguindo,2.7875,-0.1639,-0.2073,0.3779,0.5853,0.5,7.147,0.912,0.37,3.1746,-0.0102,-0.0499
53.6,seguindo,2.7949,-0.1678,-0.1781,0.3934,0.5715,0.5,7.1465,0.912,0.37,3.1746,-0.0102,-0.0543
53.65,seguindo,2.8062,-0.173,-0.1363,0.4269,0.5632,0.5,7.143,0.8598,0.37,3.1684,-0.0082,-0.0614
53.7,seguindo,2.8137,-0.176,-0.1103,0.4419,0.5521,0.5,7.1419,0.8598,0.37,3.1684,-0.0082,-0.065
53.75,seguindo,2.8249,-0.1803,-0.0703,0.4645,0.5348,0.5,7.1399,0.8598,0.37,3.1684,-0.0082,-0.0702
53.8,seguindo,2.8324,-0.183,-0.0434,0.4796,0.5229,0.5,7.1384,0.8598,0.37,3.1684,-0.0082,-0.0736
53.85,seguindo,2.8435,-0.1867,-0.0009,0.5023,0.5031,0.5,7.136,0.8598,0.37,3.1684,-0.0082,-0.0785
53.9,seguindo,2.8508,-0.189,0.0282,0.5189,0.4907,0.5,7.1343,0.847,0.37,3.2192,0.0214,-0.0815
53.95,seguindo,2.8619,-0.192,0.0723,0.5384,0.4661,0.5,7.1314,0.847,0.37,3.2192,0.0214,-0.0857
54.0,seguindo,2.8693,-0.1938,0.1019,0.5514,0.4495,0.5,7.1292,0.847,0.37,3.2192,0.0214,-0.0883
54.05,seguindo,2.8806,-0.196,0.146,0.5739,0.4278,0.5,7.1135,0.847,0.37,3.2056,0.0141,-0.0887
54.1,seguindo,2.8882,-0.1972,0.1753,0.5873,0.412,0.5,7.1107,0.847,0.37,3.2056,0.0141,-0.091
54.15,seguindo,2.8997,-0.1985,0.2187,0.6028,0.384,0.5,7.1061,0.8745,0.37,3.2567,0.0472,-0.094
54.2,seguindo,2.9074,-0.1991,0.2474,0.6141,0.3667,0.5,7.1027,0.8745,0.37,3.2567,0.0472,-0.0957
54.25,seguindo,2.9191,-0.1994,0.2896,0.6309,0.3413,0.5,7.0972,0.8745,0.37,3.2567,0.0472,-0.0978
54.3,seguindo,2.927,-0.1993,0.3171,0.642,0.3249,0.5,7.0931,0.8745,0.37,3.2567,0.0472,-0.0992
54.35,seguindo,2.9389,-0.1986,0.3575,0.6336,0.2761,0.5,7.0857,0.8745,0.37,3.2636,0.0399,-0.0968
54.4,seguindo,2.947,-0.1978,0.3835,0.6439,0.2605,0.5,7.0809,0.8745,0.37,3.2636,0.0399,-0.0975
54.45,seguindo,2.9591,-0.196,0.4216,0.6519,0.2303,0.5,7.0732,0.9398,0.37,3.3153,0.0759,-0.098
54.5,seguindo,2.9713,-0.1936,0.4587,0.6645,0.2058,0.5,7.065,0.9398,0.37,3.3153,0.0759,-0.0979
54.55,seguindo,2.9794,-0.1916,0.4825,0.6726,0.1901,0.5,7.0592,0.9398,0.37,3.3153,0.0759,-0.0976
54.6,seguindo,2.9876,-0.1894,0.5058,0.6805,0.1747,0.5,7.0532,0.9398,0.37,3.3153,0.0759,-0.0975
54.65,seguindo,2.9998,-0.1856,0.5398,0.692,0.1521,0.5,7.0437,0.9398,0.37,3.3153,0.0759,-0.0968
54.7,seguindo,3.008,-0.1825,0.5607,0.6917,0.131,0.5,7.037,1.0452,0.37,3.367,0.1148,-0.0959
54.75,seguindo,3.0203,-0.1776,0.5917,0.7407,0.149,0.5,7.0512,1.0452,0.37,3.3708,0.1429,-0.1156
54.8,seguindo,3.0285,-0.174,0.612,0.7469,0.1348,0.5,7.0441,1.0452,0.37,3.3708,0.1429,-0.1143
54.85,seguindo,3.0408,-0.1681,0.6412,0.7558,0.1146,0.5,7.033,1.0452,0.37,3.3708,0.1429,-0.1118
54.9,seguindo,3.0489,-0.1639,0.66,0.7616,0.1016,0.5,7.0253,1.0452,0.37,3.3708,0.1429,-0.1101
54.95,seguindo,3.0613,-0.157,0.6863,0.7697,0.0834,0.5,7.0133,1.0452,0.37,3.3708,0.1429,-0.1076
55.0,seguindo,3.0736,-0.1496,0.711,0.7649,0.0539,0.5,7.0008,1.1985,0.37,3.4221,0.1849,-0.1045
55.05,seguindo,3.0818,-0.1442,0.726,0.7686,0.0426,0.5,6.9921,1.1985,0.37,3.4221,0.1849,-0.1021
55.1,seguindo,3.0899,-0.1386,0.7403,0.7722,0.0319,0.5,6.9832,1.1985,0.37,3.4221,0.1849,-0.0994
55.15,seguindo,3.1022,-0.1296,0.7598,0.7769,0.017,0.5,6.9695,1.1985,0.37,3.4221,0.1849,-0.0952
55.2,seguindo,3.1144,-0.1202,0.7775,0.7811,0.0036,0.5,6.9553,1.1985,0.37,3.4221,0.1849,-0.0912
55.25,seguindo,3.1223,-0.1137,0.7891,0.8036,0.0145,0.5,6.9489,1.4144,0.37,3.4163,0.1911,-0.0976
55.3,seguindo,3.1302,-0.1072,0.8005,0.8063,0.0058,0.5,6.9393,1.4144,0.37,3.4163,0.1911,-0.0946
55.35,seguindo,3.1428,-0.0957,0.8135,0.8092,-0.0042,0.5,6.9233,1.4144,0.37,3.4163,0.1911,-0.0889
55.4,seguindo,3.1514,-0.0875,0.8198,0.8106,-0.0092,0.5,6.9118,1.4144,0.37,3.4163,0.1911,-0.0851
55.45,seguindo,3.1638,-0.0746,0.8236,0.811,-0.0126,0.5,6.8945,1.4144,0.37,3.4163,0.1911,-0.079
55.5,seguindo,3.172,-0.0659,0.8242,0.7938,-0.0304,0.5,6.883,1.7033,0.37,3.4676,0.2348,-0.0748
55.55,seguindo,3.1841,-0.0528,0.8247,0.7925,-0.0322,0.5,6.8657,1.7033,0.37,3.4676,0.2348,-0.0685
55.6,seguindo,3.1922,-0.0441,0.825,0.7916,-0.0334,0.5,6.8542,1.7033,0.37,3.4676,0.2348,-0.0644
55.65,seguindo,3.2043,-0.0311,0.8256,0.7901,-0.0355,0.5,6.837,1.7033,0.37,3.4676,0.2348,-0.0591
55.7,seguindo,3.2123,-0.0224,0.8261,0.7891,-0.037,0.5,6.8255,1.7033,0.37,3.4676,0.2348,-0.0555
55.75,seguindo,3.2243,-0.0095,0.8274,0.7766,-0.0507,0.5,6.8084,2.1378,0.37,3.5189,0.2799,-0.0503
55.8,seguindo,3.2363,0.0034,0.8289,0.7747,-0.0543,0.5,6.7914,2.1378,0.37,3.5189,0.2799,-0.0452
55.851,seguindo,3.2443,0.0118,0.8311,0.7734,-0.0576,0.5,6.7802,2.1378,0.37,3.5189,0.2799,-0.0424
55.9,seguindo,3.2522,0.0202,0.8331,0.7721,-0.061,0.5,6.769,2.1378,0.37,3.5189,0.2799,-0.0395
55.95,seguindo,3.264,0.033,0.8362,0.7642,-0.072,0.5,6.7522,2.7597,0.37,3.5699,0.3261,-0.0353
56.0,seguindo,3.2719,0.0414,0.8382,0.7625,-0.0757,0.5,6.7409,2.7597,0.37,3.5699,0.3261,-0.0324
56.05,seguindo,3.2837,0.0542,0.8413,0.7598,-0.0815,0.5,6.7241,2.7597,0.37,3.5699,0.3261,-0.0283
56.1,seguindo,3.2915,0.0628,0.8433,0.7577,-0.0856,0.5,6.7129,2.7597,0.37,3.5699,0.3261,-0.0259
56.15,seguindo,3.3033,0.0756,0.8462,0.7532,-0.0931,0.5,6.696,3.5712,0.37,3.6204,0.3729,-0.0222
56.2,seguindo,3.3111,0.0842,0.8482,0.751,-0.0972,0.5,6.6847,3.5712,0.37,3.6204,0.3729,-0.0197
56.25,seguindo,3.3227,0.0971,0.851,0.7473,-0.1037,0.5,6.6678,3.5712,0.37,3.6204,0.3729,-0.0159
56.3,seguindo,3.3305,0.1057,0.8529,0.7446,-0.1083,0.5,6.6565,3.5712,0.37,3.6204,0.3729,-0.0137
56.35,seguindo,3.3421,0.1187,0.8556,0.7401,-0.1154,0.5,6.6396,3.5712,0.37,3.6204,0.3729,-0.0105
56.4,seguindo,3.3498,0.1274,0.8574,0.7404,-0.117,0.5,6.6283,4.4979,0.37,3.6704,0.4203,-0.0083
56.45,seguindo,3.3614,0.1405,0.86,0.736,-0.124,0.5,6.6113,4.4979,0.37,3.6704,0.4203,-0.0049
56.5,seguindo,3.3691,0.1492,0.8618,0.7327,-0.129,0.5,6.6,4.4979,0.37,3.6704,0.4203,-0.0028
56.55,seguindo,3.3806,0.1623,0.8644,0.7247,-0.1397,0.5,6.6032,4.4979,0.37,3.6866,0.4333,-0.0028
56.6,seguindo,3.3882,0.1711,0.8662,0.721,-0.1452,0.5,6.5919,4.4979,0.37,3.6866,0.4333,-0.0007
56.65,seguindo,3.3997,0.1842,0.8688,0.7148,-0.154,0.5,6.5749,4.4979,0.37,3.6866,0.4333,0.0024
56.7,seguindo,3.4073,0.193,0.8706,0.719,-0.1516,0.5,6.5635,5.2685,0.37,3.7359,0.4807,0.0045
56.75,seguindo,3.4187,0.2062,0.8732,0.7131,-0.1601,0.5,6.5465,5.2685,0.37,3.7359,0.4807,0.0077
56.8,seguindo,3.4262,0.2151,0.875,0.7089,-0.1661,0.5,6.5351,5.2685,0.37,3.7359,0.4807,0.0099
56.85,seguindo,3.4376,0.2283,0.8777,0.702,-0.1757,0.5,6.518,5.2685,0.37,3.7359,0.4807,0.0128
56.9,seguindo,3.4451,0.2372,0.8795,0.697,-0.1825,0.5,6.5067,5.2685,0.37,3.7359,0.4807,0.0147
56.95,seguindo,3.4564,0.2505,0.8822,0.7036,-0.1786,0.5,6.4896,5.4626,0.37,3.7838,0.5283,0.0177
57.0,seguindo,3.4639,0.2594,0.884,0.699,-0.185,0.5,6.4782,5.4626,0.37,3.7838,0.5283,0.0197
57.05,seguindo,3.4751,0.2727,0.8867,0.6914,-0.1952,0.5,6.4612,5.4626,0.37,3.7838,0.5283,0.0226
57.1,seguindo,3.4825,0.2816,0.8885,0.686,-0.2025,0.5,6.4498,5.4626,0.37,3.7838,0.5283,0.0244
57.15,seguindo,3.4937,0.2951,0.8912,0.6965,-0.1946,0.5,6.4327,4.9132,0.37,3.8297,0.5761,0.0272
57.2,seguindo,3.5011,0.304,0.8929,0.6916,-0.2014,0.5,6.4213,4.9132,0.37,3.8297,0.5761,0.0292
57.25,seguindo,3.5121,0.3175,0.8956,0.6835,-0.2121,0.5,6.4042,4.9132,0.37,3.8297,0.5761,0.0321
57.3,seguindo,3.5195,0.3264,0.8974,0.6777,-0.2197,0.5,6.3928,4.9132,0.37,3.8297,0.5761,0.0339
57.35,seguindo,3.5305,0.34,0.9001,0.6682,-0.2319,0.5,6.3757,4.9132,0.37,3.8297,0.5761,0.0366
57.4,seguindo,3.5379,0.349,0.9019,0.6873,-0.2146,0.5,6.3643,3.9413,0.37,3.873,0.6241,0.0385
57.45,seguindo,3.5488,0.3625,0.9046,0.6789,-0.2257,0.5,6.3471,3.9413,0.37,3.873,0.6241,0.0413
57.5,seguindo,3.5561,0.3716,0.9064,0.6728,-0.2336,0.5,6.3357,3.9413,0.37,3.873,0.6241,0.0432
57.55,seguindo,3.567,0.3852,0.9091,0.6629,-0.2462,0.5,6.3186,3.9413,0.37,3.873,0.6241,0.0459
57.6,seguindo,3.5743,0.3943,0.9108,0.6557,-0.2551,0.5,6.3072,3.9413,0.37,3.873,0.6241,0.0477
57.65,seguindo,3.5851,0.4079,0.9135,0.6782,-0.2353,0.5,6.29,2.9734,0.37,3.9132,0.6723,0.0505
57.7,seguindo,3.5923,0.417,0.9153,0.6719,-0.2434,0.5,6.2786,2.9734,0.37,3.9132,0.6723,0.0524
57.75,seguindo,3.6031,0.4307,0.918,0.6775,-0.2405,0.5,6.2702,2.9734,0.37,3.9137,0.6806,0.0465
57.8,seguindo,3.6103,0.4399,0.9198,0.6707,-0.249,0.5,6.2587,2.9734,0.37,3.9137,0.6806,0.0484
57.85,seguindo,3.621,0.4536,0.9225,0.6597,-0.2628,0.5,6.2415,2.9734,0.37,3.9137,0.6806,0.0512
57.9,seguindo,3.6281,0.4628,0.9243,0.6895,-0.2347,0.5,6.2301,2.2162,0.37,3.9506,0.7287,0.0531
57.95,seguindo,3.6388,0.4766,0.9269,0.6799,-0.247,0.5,6.2129,2.2162,0.37,3.9506,0.7287,0.0561
58.0,seguindo,3.6459,0.4858,0.9287,0.6729,-0.2558,0.5,6.2014,2.2162,0.37,3.9506,0.7287,0.058
58.05,seguindo,3.6565,0.4997,0.9314,0.6616,-0.2698,0.5,6.1842,2.2162,0.37,3.9506,0.7287,0.0608
58.1,seguindo,3.6635,0.5089,0.9332,0.6534,-0.2798,0.5,6.1727,2.2162,0.37,3.9506,0.7287,0.0627
58.15,seguindo,3.674,0.5228,0.9359,0.6873,-0.2486,0.5,6.1555,1.6965,0.37,3.9837,0.777,0.0655
58.2,seguindo,3.681,0.5321,0.9377,0.765,-0.1727,0.5,6.144,1.4348,0.37,3.991,0.8296,0.0068
58.25,seguindo,3.6915,0.546,0.9404,0.7582,-0.1822,0.5,6.1268,1.4348,0.37,3.991,0.8296,0.0113
58.3,seguindo,3.6985,0.5553,0.9422,0.7533,-0.1889,0.5,6.1153,1.4348,0.37,3.991,0.8296,0.0143
58.35,seguindo,3.7089,0.5693,0.9448,0.775,-0.1698,0.5,6.098,1.2498,0.37,4.0226,0.8766,0.0189
58.4,seguindo,3.7158,0.5787,0.9466,0.7707,-0.1759,0.5,6.0865,1.2498,0.37,4.0226,0.8766,0.0219
58.45,seguindo,3.7262,0.5927,0.9493,0.7638,-0.1856,0.5,6.0693,1.2498,0.37,4.0226,0.8766,0.0265
58.5,seguindo,3.733,0.6021,0.9511,0.7587,-0.1924,0.5,6.0578,1.2498,0.37,4.0226,0.8766,0.0293
58.55,seguindo,3.7434,0.6169,0.9488,0.7824,-0.1664,0.5,6.0398,1.1717,0.37,4.0523,0.9239,0.034
58.6,seguindo,3.7504,0.6271,0.9454,0.777,-0.1685,0.5,6.0276,1.1717,0.37,4.0523,0.9239,0.0374
58.65,seguindo,3.7609,0.6429,0.9353,0.7673,-0.168,0.5,6.0087,1.1717,0.37,4.0523,0.9239,0.0428
58.7,seguindo,3.768,0.6536,0.9268,0.7602,-0.1666,0.5,5.9958,1.1717,0.37,4.0523,0.9239,0.046
58.75,seguindo,3.7785,0.6698,0.909,0.7834,-0.1256,0.5,5.9766,1.215,0.37,4.0812,0.9712,0.051
58.8,seguindo,3.7856,0.6806,0.8953,0.7771,-0.1183,0.5,5.9638,1.215,0.37,4.0812,0.9712,0.0543
58.85,seguindo,3.7965,0.6965,0.8741,0.7675,-0.1066,0.5,5.9446,1.215,0.37,4.0812,0.9712,0.0588
58.9,seguindo,3.8039,0.7071,0.8597,0.7611,-0.0986,0.5,5.9318,1.215,0.37,4.0812,0.9712,0.0612
58.95,seguindo,3.8153,0.7227,0.8381,0.7854,-0.0527,0.5,5.9127,1.483,0.37,4.1108,1.0182,0.0644
59.0,seguindo,3.8231,0.733,0.8237,0.781,-0.0427,0.5,5.9,1.483,0.37,4.1108,1.0182,0.0663
59.05,seguindo,3.8352,0.7482,0.8029,0.775,-0.0279,0.5,5.8808,1.483,0.37,4.1108,1.0182,0.0683
59.1,seguindo,3.8436,0.7583,0.7903,0.7715,-0.0188,0.5,5.868,1.483,0.37,4.1108,1.0182,0.069
59.15,seguindo,3.8566,0.7733,0.772,0.7479,-0.0241,0.5,5.8798,1.483,0.37,4.1388,1.0351,0.0689
59.2,seguindo,3.8699,0.7881,0.7542,0.77,0.0158,0.5,5.8604,2.4922,0.37,4.1716,1.0806,0.0696
59.25,seguindo,3.879,0.7978,0.7439,0.7685,0.0246,0.5,5.8475,2.4922,0.37,4.1716,1.0806,0.0699
59.3,seguindo,3.8883,0.8073,0.7349,0.7676,0.0327,0.5,5.8347,2.4922,0.37,4.1716,1.0806,0.0698
59.35,seguindo,3.9013,0.8199,0.7257,0.7674,0.0417,0.5,5.8173,2.4922,0.37,4.1716,1.0806,0.0684
59.4,seguindo,3.9097,0.8277,0.7219,0.7848,0.0629,0.5,5.8064,24.01,0.37,4.2072,1.1249,0.0672
59.45,seguindo,3.9226,0.8391,0.7213,0.7874,0.0661,0.5,5.7902,24.01,0.37,4.2072,1.1249,0.0651
59.5,seguindo,3.9312,0.8466,0.7227,0.7896,0.0669,0.5,5.7795,24.01,0.37,4.2072,1.1249,0.0634
59.55,seguindo,3.9443,0.8577,0.7265,0.7934,0.0669,0.5,5.7635,24.01,0.37,4.2072,1.1249,0.06
59.6,seguindo,3.9529,0.8651,0.7296,0.8009,0.0713,0.5,5.7528,2.9801,0.37,4.246,1.1674,0.0577
59.65,seguindo,3.9659,0.8762,0.7344,0.8047,0.0704,0.5,5.7368,2.9801,0.37,4.246,1.1674,0.0544
59.7,seguindo,3.9745,0.8837,0.7376,0.8074,0.0698,0.5,5.7261,2.9801,0.37,4.246,1.1674,0.052
59.75,seguindo,3.9875,0.895,0.7421,0.8115,0.0693,0.5,5.71,2.9801,0.37,4.246,1.1674,0.0481
59.8,seguindo,3.9961,0.9026,0.7449,0.8072,0.0624,0.5,5.6992,1.5079,0.37,4.288,1.2075,0.0455
59.85,seguindo,4.009,0.9141,0.7483,0.8105,0.0622,0.5,5.6829,1.5079,0.37,4.288,1.2075,0.0416
59.9,seguindo,4.0176,0.9219,0.7503,0.8127,0.0624,0.5,5.6719,1.5079,0.37,4.288,1.2075,0.039
59.95,seguindo,4.0304,0.9336,0.7529,0.8161,0.0632,0.5,5.6554,1.5079,0.37,4.288,1.2075,0.0347
60.0,seguindo,4.039,0.9415,0.7546,0.8013,0.0467,0.5,5.6444,1.1055,0.37,4.3326,1.2446,0.0319
60.05,seguindo,4.0519,0.9534,0.757,0.8037,0.0468,0.5,5.6279,1.1055,0.37,4.3326,1.2446,0.0278
60.1,seguindo,4.0604,0.9613,0.7586,0.8054,0.0469,0.5,5.6169,1.1055,0.37,4.3326,1.2446,0.0249
60.15,seguindo,4.0732,0.9732,0.761,0.8081,0.0471,0.5,5.6003,1.1055,0.37,4.3326,1.2446,0.0206
60.2,seguindo,4.0818,0.9811,0.7626,0.7839,0.0214,0.5,5.5893,0.942,0.37,4.3793,1.2778,0.0178
60.25,seguindo,4.0945,0.9931,0.765,0.7853,0.0203,0.5,5.5727,0.942,0.37,4.3793,1.2778,0.0136
60.3,seguindo,4.103,1.001,0.7667,0.7862,0.0195,0.5,5.5617,0.942,0.37,4.3793,1.2778,0.0109
60.35,seguindo,4.1157,1.013,0.7693,0.7588,-0.0105,0.5,5.5469,0.942,0.37,4.3892,1.2724,0.0122
60.4,seguindo,4.1241,1.021,0.7711,0.7274,-0.0437,0.5,5.5358,0.8594,0.37,4.438,1.3003,0.0098
60.45,seguindo,4.1368,1.033,0.7738,0.7259,-0.0478,0.5,5.5191,0.8594,0.37,4.438,1.3003,0.0062
60.5,seguindo,4.1452,1.041,0.7756,0.7249,-0.0507,0.5,5.508,0.8594,0.37,4.438,1.3003,0.0041
60.55,seguindo,4.1578,1.0531,0.7783,0.723,-0.0552,0.5,5.4914,0.8594,0.37,4.438,1.3003,0.0012
60.6,seguindo,4.1661,1.0611,0.7801,0.6842,-0.0959,0.5,5.4803,0.8008,0.37,4.4876,1.3233,-0.0007
60.65,seguindo,4.1787,1.0733,0.7828,0.6805,-0.1023,0.5,5.4636,0.8008,0.37,4.4876,1.3233,-0.0035
60.7,seguindo,4.187,1.0813,0.7846,0.6778,-0.1068,0.5,5.4525,0.8008,0.37,4.4876,1.3233,-0.0049
60.75,seguindo,4.1972,1.0914,0.7857,0.6739,-0.1118,0.5,5.4388,0.8008,0.37,4.4876,1.3233,-0.0063
60.8,seguindo,4.2031,1.0973,0.7857,0.6298,-0.1559,0.5,5.4308,0.7432,0.37,4.5377,1.3412,-0.0071
60.85,seguindo,4.2141,1.1082,0.7873,0.6241,-0.1632,0.5,5.4159,0.7432,0.37,4.5377,1.3412,-0.0086
60.9,seguindo,4.2224,1.1163,0.7891,0.6196,-0.1695,0.5,5.4049,0.7432,0.37,4.5377,1.3412,-0.0097
60.95,seguindo,4.2348,1.1285,0.7917,0.6122,-0.1795,0.5,5.3882,0.7432,0.37,4.5377,1.3412,-0.0104
61.0,seguindo,4.2431,1.1367,0.7934,0.5624,-0.231,0.5,5.377,0.6861,0.37,4.588,1.3541,-0.0108
61.05,seguindo,4.2554,1.149,0.7961,0.5527,-0.2434,0.5,5.3603,0.6861,0.37,4.588,1.3541,-0.0113
61.1,seguindo,4.2637,1.1572,0.7979,0.5456,-0.2522,0.5,5.3492,0.6861,0.37,4.588,1.3541,-0.0115
61.15,seguindo,4.276,1.1697,0.7998,0.5339,-0.2658,0.5,5.3323,0.6861,0.37,4.588,1.3541,-0.0108
61.2,seguindo,4.2843,1.1781,0.8007,0.4806,-0.3201,0.5,5.321,0.642,0.37,4.6383,1.3626,-0.0102
61.25,seguindo,4.2967,1.1908,0.8013,0.4661,-0.3352,0.5,5.3039,0.642,0.37,4.6383,1.3626,-0.0093
61.3,seguindo,4.3049,1.1993,0.8014,0.4555,-0.3458,0.5,5.2925,0.642,0.37,4.6383,1.3626,-0.0084
61.35,seguindo,4.3173,1.212,0.8026,0.4389,-0.3637,0.5,5.2755,0.642,0.37,4.6383,1.3626,-0.0063
61.4,seguindo,4.3255,1.2203,0.8037,0.3851,-0.4186,0.5,5.2643,0.6243,0.37,4.6885,1.3675,-0.0049
61.45,seguindo,4.3378,1.2328,0.8061,0.3666,-0.4394,0.5,5.2475,0.6243,0.37,4.6885,1.3675,-0.0029
61.5,seguindo,4.3459,1.2411,0.8079,0.3534,-0.4544,0.5,5.2363,0.6243,0.37,4.6885,1.3675,-0.0012
61.55,seguindo,4.3581,1.2535,0.8106,0.3321,-0.4785,0.5,5.2196,0.6243,0.37,4.6885,1.3675,0.0021
61.6,seguindo,4.3662,1.2619,0.8124,0.2486,-0.5638,0.5,5.2084,0.6418,0.37,4.7887,1.3691,0.0044
61.65,seguindo,4.3784,1.275,0.8102,0.2255,-0.5847,0.5,5.1911,0.6418,0.37,4.7887,1.3691,0.0083
61.7,seguindo,4.3866,1.284,0.8069,0.2086,-0.5983,0.5,5.1793,0.6418,0.37,4.7887,1.3691,0.0114
61.75,seguindo,4.3987,1.2976,0.7969,0.2076,-0.5894,0.5,5.1709,0.6418,0.37,4.7871,1.3795,0.0064
61.8,seguindo,4.4067,1.3067,0.7885,0.1889,-0.5996,0.5,5.1591,0.6418,0.37,4.7871,1.3795,0.0103
61.85,seguindo,4.4183,1.3203,0.7708,0.1355,-0.6353,0.5,5.1417,0.7031,0.37,4.8371,1.3774,0.0163
61.9,seguindo,4.426,1.3292,0.7573,0.1166,-0.6406,0.5,5.1302,0.7031,0.37,4.8371,1.3774,0.0203
61.95,seguindo,4.4375,1.3426,0.7319,0.0868,-0.6451,0.5,5.113,0.7031,0.37,4.8371,1.3774,0.0275
62.0,seguindo,4.4452,1.3514,0.7132,0.0662,-0.647,0.5,5.1016,0.7031,0.37,4.8371,1.3774,0.0323
62.05,seguindo,4.4565,1.3644,0.6802,0.0224,-0.6578,0.5,5.0849,0.822,0.37,4.8869,1.374,0.0394
62.1,seguindo,4.464,1.3728,0.6563,0.0028,-0.6535,0.5,5.0738,0.822,0.37,4.8869,1.374,0.0439
62.15,seguindo,4.4756,1.3852,0.619,-0.0272,-0.6462,0.5,5.0575,0.822,0.37,4.8869,1.374,0.0512
62.2,seguindo,4.4836,1.3933,0.5935,-0.0477,-0.6411,0.5,5.0467,0.822,0.37,4.8869,1.374,0.0562
62.25,seguindo,4.4958,1.4049,0.555,-0.0796,-0.6346,0.5,5.0307,1.014,0.37,4.9367,1.3697,0.0631
62.3,seguindo,4.5042,1.4124,0.5292,-0.0984,-0.6276,0.5,5.0202,1.014,0.37,4.9367,1.3697,0.0674
62.35,seguindo,4.5168,1.4233,0.4889,-0.2319,-0.7207,0.5,4.9886,1.014,0.37,4.9569,1.3194,0.1106
62.4,seguindo,4.5254,1.4302,0.4614,-0.2514,-0.7128,0.5,4.9783,1.014,0.37,4.9569,1.3194,0.1148
62.45,seguindo,4.5384,1.4401,0.4194,-0.281,-0.7004,0.5,4.9631,1.014,0.37,4.9569,1.3194,0.1217
62.5,seguindo,4.5473,1.4464,0.3911,-0.3009,-0.692,0.5,4.9532,1.014,0.37,4.9569,1.3194,0.1261
62.55,seguindo,4.5607,1.4555,0.3471,-0.3114,-0.6585,0.5,4.9386,1.2978,0.37,5.0063,1.3121,0.1322
62.6,seguindo,4.5697,1.4612,0.3173,-0.3291,-0.6465,0.5,4.9292,1.2978,0.37,5.0063,1.3121,0.1359
62.65,seguindo,4.5837,1.4692,0.273,-0.356,-0.6289,0.5,4.9152,1.2978,0.37,5.0063,1.3121,0.1411
62.7,seguindo,4.5932,1.4742,0.2435,-0.374,-0.6175,0.5,4.9061,1.2978,0.37,5.0063,1.3121,0.1447
62.75,seguindo,4.6077,1.4812,0.1994,-0.344,-0.5434,0.5,4.9057,1.6839,0.37,5.0408,1.326,0.1253
62.8,seguindo,4.6176,1.4854,0.17,-0.3602,-0.5303,0.5,4.8971,1.6839,0.37,5.0408,1.326,0.1284
62.85,seguindo,4.632,1.4915,0.1225,-0.3847,-0.5071,0.5,4.8847,1.6839,0.37,5.0408,1.326,0.1328
62.9,seguindo,4.6416,1.4952,0.0896,-0.4009,-0.4905,0.5,4.8767,1.6839,0.37,5.0408,1.326,0.136
62.95,seguindo,4.6562,1.5002,0.0405,-0.4253,-0.4657,0.5,4.8652,1.6839,0.37,5.0408,1.326,0.1402
63.0,seguindo,4.6661,1.5031,0.0079,-0.4136,-0.4214,0.5,4.8579,2.1493,0.37,5.09,1.3171,0.1427
63.05,seguindo,4.6813,1.5068,-0.0403,-0.3963,-0.356,0.5,4.8523,2.1493,0.37,5.0774,1.341,0.1304
63.1,seguindo,4.6916,1.5087,-0.0714,-0.4101,-0.3387,0.5,4.8458,2.1493,0.37,5.0774,1.341,0.1322
63.15,seguindo,4.7073,1.511,-0.1174,-0.4027,-0.2853,0.5,4.8366,2.6083,0.37,5.1267,1.3324,0.1343
63.2,seguindo,4.7179,1.5121,-0.1474,-0.3266,-0.1792,0.5,4.8308,2.8551,0.37,5.083,1.3884,0.024
63.25,seguindo,4.734,1.513,-0.1915,-0.3283,-0.1368,0.5,4.8226,3.3244,0.37,5.1321,1.3774,0.03
