t,topico,FL,FR,steer,speed,vx,wz
47.035,rodas,0.0,-0.0,,,,
47.036,rodas,0.0,-0.0,,,,
47.095,rodas,0.0,-0.0,,,,
47.097,rodas,0.0,-0.0,,,,
47.097,mega,,,0,0,,
47.135,rodas,0.0,-0.0,,,,
47.136,rodas,0.0,-0.0,,,,
47.136,rodas,0.0,-0.0,,,,
47.195,rodas,0.0,-0.0,,,,
47.195,rodas,0.0,-0.0,,,,
47.195,mega,,,0,0,,
47.235,rodas,0.0,-0.0,,,,
47.236,rodas,0.0,-0.0,,,,
47.236,rodas,0.0,-0.0,,,,
47.295,rodas,0.0,-0.0,,,,
47.296,rodas,0.0,-0.0,,,,
47.296,mega,,,0,0,,
47.335,rodas,0.0,-0.0,,,,
47.336,rodas,0.0,-0.0,,,,
47.336,rodas,0.0,-0.0,,,,
47.395,rodas,0.0,-0.0,,,,
47.396,rodas,0.0,-0.0,,,,
47.396,mega,,,0,0,,
47.435,rodas,0.0,-0.0,,,,
47.436,rodas,0.0,-0.0,,,,
47.436,rodas,0.0,-0.0,,,,
47.495,rodas,0.0,-0.0,,,,
47.496,rodas,0.0,-0.0,,,,
47.496,mega,,,0,0,,
47.535,rodas,0.0,-0.0,,,,
47.536,rodas,0.0,-0.0,,,,
47.536,rodas,0.0,-0.0,,,,
47.595,rodas,0.0,-0.0,,,,
47.596,rodas,0.0,-0.0,,,,
47.596,mega,,,0,0,,
47.635,rodas,0.0,-0.0,,,,
47.636,rodas,0.0,-0.0,,,,
47.636,rodas,0.0,-0.0,,,,
47.695,rodas,0.0,-0.0,,,,
47.696,rodas,0.0,-0.0,,,,
47.696,mega,,,0,0,,
47.735,rodas,0.0,-0.0,,,,
47.735,rodas,0.0,-0.0,,,,
47.736,rodas,0.0,-0.0,,,,
47.795,rodas,0.0,-0.0,,,,
47.795,rodas,0.0,-0.0,,,,
47.795,mega,,,0,0,,
47.835,rodas,0.0,-0.0,,,,
47.836,rodas,0.0,-0.0,,,,
47.836,rodas,0.0,-0.0,,,,
47.895,rodas,0.0,-0.0,,,,
47.896,rodas,0.0,-0.0,,,,
47.896,mega,,,0,0,,
47.935,rodas,0.0,-0.0,,,,
47.936,rodas,0.0,-0.0,,,,
47.936,rodas,0.0,-0.0,,,,
47.995,rodas,0.0,-0.0,,,,
47.996,rodas,0.0,-0.0,,,,
47.996,mega,,,0,0,,
48.035,rodas,0.0,-0.0,,,,
48.036,rodas,0.0,-0.0,,,,
48.036,rodas,0.0,-0.0,,,,
48.095,rodas,0.0,-0.0,,,,
48.096,rodas,0.0,-0.0,,,,
48.096,mega,,,0,0,,
48.135,rodas,0.0,-0.0,,,,
48.136,rodas,0.0,-0.0,,,,
48.136,rodas,0.0,-0.0,,,,
48.195,rodas,0.0,-0.0,,,,
48.196,rodas,0.0,-0.0,,,,
48.196,mega,,,0,0,,
48.235,rodas,0.0,-0.0,,,,
48.235,rodas,0.0,-0.0,,,,
48.236,rodas,0.0,-0.0,,,,
48.295,rodas,0.0,-0.0,,,,
48.296,rodas,0.0,-0.0,,,,
48.296,mega,,,0,0,,
48.335,rodas,0.0,-0.0,,,,
48.335,rodas,0.0,-0.0,,,,
48.336,rodas,0.0,-0.0,,,,
48.395,rodas,0.0,-0.0,,,,
48.396,mega,,,0,0,,
48.396,rodas,0.0,-0.0,,,,
48.435,rodas,0.0,-0.0,,,,
48.435,rodas,0.0,-0.0,,,,
48.435,rodas,0.0,-0.0,,,,
48.495,rodas,0.0,-0.0,,,,
48.496,rodas,0.0,-0.0,,,,
48.496,mega,,,0,0,,
48.536,rodas,0.0,-0.0,,,,
48.536,rodas,0.0,-0.0,,,,
48.536,rodas,0.0,-0.0,,,,
48.595,rodas,0.0,-0.0,,,,
48.595,rodas,0.0,-0.0,,,,
48.595,mega,,,0,0,,
48.655,rodas,0.0,-0.0,,,,
48.656,rodas,0.0,-0.0,,,,
48.656,rodas,0.0,-0.0,,,,
48.695,rodas,0.0,-0.0,,,,
48.695,rodas,0.0,-0.0,,,,
48.696,mega,,,0,0,,
48.755,rodas,0.0,-0.0,,,,
48.756,rodas,0.0,-0.0,,,,
48.756,rodas,0.0,-0.0,,,,
48.795,rodas,0.0,-0.0,,,,
48.796,rodas,0.0,-0.0,,,,
48.796,mega,,,0,0,,
48.855,rodas,0.0,-0.0,,,,
48.856,rodas,0.0,-0.0,,,,
48.856,rodas,0.0,-0.0,,,,
48.895,rodas,0.0,-0.0,,,,
48.895,rodas,0.0,-0.0,,,,
48.895,mega,,,0,0,,
48.955,rodas,0.0,-0.0,,,,
48.958,rodas,0.0,-0.0,,,,
48.959,rodas,0.0,-0.0,,,,
48.995,rodas,0.0,-0.0,,,,
48.996,rodas,0.0,-0.0,,,,
48.996,mega,,,0,0,,
49.055,rodas,0.0,-0.0,,,,
49.055,rodas,0.0,-0.0,,,,
49.056,rodas,0.0,-0.0,,,,
49.095,rodas,0.0,-0.0,,,,
49.095,rodas,0.0,-0.0,,,,
49.096,mega,,,0,0,,
49.156,rodas,0.0,-0.0,,,,
49.156,rodas,0.0,-0.0,,,,
49.156,rodas,0.0,-0.0,,,,
49.195,rodas,0.0,-0.0,,,,
49.196,rodas,0.0,-0.0,,,,
49.196,mega,,,0,0,,
49.255,rodas,0.0,-0.0,,,,
49.256,rodas,0.0,-0.0,,,,
49.256,rodas,0.0,-0.0,,,,
49.295,rodas,0.0,-0.0,,,,
49.296,rodas,0.0,-0.0,,,,
49.296,mega,,,0,0,,
49.355,rodas,0.0,-0.0,,,,
49.356,rodas,0.0,-0.0,,,,
49.356,rodas,0.0,-0.0,,,,
49.395,rodas,0.0,-0.0,,,,
49.395,rodas,0.0,-0.0,,,,
49.395,mega,,,0,0,,
49.455,rodas,0.0,-0.0,,,,
49.456,rodas,0.0,-0.0,,,,
49.456,rodas,0.0,-0.0,,,,
49.495,rodas,0.0,-0.0,,,,
49.495,rodas,0.0,-0.0,,,,
49.496,mega,,,0,0,,
49.555,rodas,0.0,-0.0,,,,
49.555,rodas,0.0,-0.0,,,,
49.556,rodas,0.0,-0.0,,,,
49.595,rodas,0.0,-0.0,,,,
49.595,rodas,0.0,-0.0,,,,
49.595,mega,,,0,0,,
49.656,rodas,0.0,-0.0,,,,
49.658,rodas,0.0,-0.0,,,,
49.658,rodas,0.0,-0.0,,,,
49.695,rodas,0.0,-0.0,,,,
49.695,rodas,0.0,-0.0,,,,
49.696,mega,,,0,0,,
49.755,rodas,0.0,-0.0,,,,
49.756,rodas,0.0,-0.0,,,,
49.756,rodas,0.0,-0.0,,,,
49.795,rodas,0.0,-0.0,,,,
49.796,rodas,0.0,-0.0,,,,
49.796,mega,,,0,0,,
49.855,rodas,0.0,-0.0,,,,
49.856,rodas,0.0,-0.0,,,,
49.856,rodas,0.0,-0.0,,,,
49.895,rodas,0.0,-0.0,,,,
49.896,rodas,0.0,-0.0,,,,
49.896,mega,,,0,0,,
49.955,rodas,0.0,-0.0,,,,
49.956,rodas,0.0,-0.0,,,,
49.956,rodas,0.0,-0.0,,,,
49.995,rodas,0.0,-0.0,,,,
49.996,rodas,0.0,-0.0,,,,
49.996,mega,,,0,0,,
50.055,rodas,0.0,-0.0,,,,
50.055,rodas,0.0,-0.0,,,,
50.056,rodas,0.0,-0.0,,,,
50.095,rodas,0.0,-0.0,,,,
50.096,rodas,0.0,-0.0,,,,
50.096,mega,,,0,0,,
50.155,rodas,0.0,-0.0,,,,
50.156,rodas,0.0,-0.0,,,,
50.156,rodas,0.0,-0.0,,,,
50.195,rodas,0.0,-0.0,,,,
50.196,rodas,0.0,-0.0,,,,
50.196,mega,,,0,0,,
50.255,rodas,0.0,-0.0,,,,
50.256,rodas,0.0,-0.0,,,,
50.256,rodas,0.0,-0.0,,,,
50.295,rodas,0.0,-0.0,,,,
50.296,rodas,0.0,-0.0,,,,
50.296,mega,,,0,0,,
50.355,rodas,0.0,-0.0,,,,
50.355,rodas,0.0,-0.0,,,,
50.355,rodas,0.0,-0.0,,,,
50.395,rodas,0.0,-0.0,,,,
50.396,rodas,0.0,-0.0,,,,
50.396,mega,,,0,0,,
50.455,rodas,0.0,-0.0,,,,
50.456,rodas,0.0,-0.0,,,,
50.456,rodas,0.0,-0.0,,,,
50.495,rodas,0.0,-0.0,,,,
50.496,rodas,0.0,-0.0,,,,
50.496,mega,,,0,0,,
50.555,rodas,0.0,-0.0,,,,
50.555,rodas,0.0,-0.0,,,,
50.556,rodas,0.0,-0.0,,,,
50.595,rodas,0.0,-0.0,,,,
50.596,rodas,0.0,-0.0,,,,
50.596,mega,,,0,0,,
50.655,rodas,0.0,-0.0,,,,
50.655,rodas,0.0,-0.0,,,,
50.656,rodas,0.0,-0.0,,,,
50.695,rodas,0.0,-0.0,,,,
50.695,rodas,0.0,-0.0,,,,
50.695,mega,,,0,0,,
50.755,rodas,0.0,-0.0,,,,
50.756,rodas,0.0,-0.0,,,,
50.756,rodas,0.0,-0.0,,,,
50.795,rodas,0.0,-0.0,,,,
50.795,rodas,0.0,-0.0,,,,
50.796,mega,,,0,0,,
50.855,rodas,0.0,-0.0,,,,
50.856,rodas,0.0,-0.0,,,,
50.856,rodas,0.0,-0.0,,,,
50.895,rodas,0.0,-0.0,,,,
50.896,rodas,0.0,-0.0,,,,
50.896,mega,,,0,0,,
50.955,rodas,0.0,-0.0,,,,
50.955,rodas,0.0,-0.0,,,,
50.956,rodas,0.0,-0.0,,,,
50.995,rodas,0.0,-0.0,,,,
50.996,rodas,0.0,-0.0,,,,
50.996,mega,,,0,0,,
51.055,rodas,0.0,-0.0,,,,
51.055,rodas,0.0,-0.0,,,,
51.056,rodas,0.0,-0.0,,,,
51.095,rodas,0.0,-0.0,,,,
51.096,rodas,0.0,-0.0,,,,
51.096,mega,,,0,0,,
51.155,rodas,0.0,-0.0,,,,
51.156,rodas,0.0,-0.0,,,,
51.156,rodas,0.0,-0.0,,,,
51.195,rodas,0.0,-0.0,,,,
51.196,rodas,0.0,-0.0,,,,
51.196,mega,,,0,0,,
51.255,rodas,0.0,-0.0,,,,
51.256,rodas,0.0,-0.0,,,,
51.256,rodas,0.0,-0.0,,,,
51.295,rodas,0.0,-0.0,,,,
51.296,rodas,0.0,-0.0,,,,
51.296,mega,,,0,0,,
51.355,rodas,0.0,-0.0,,,,
51.356,rodas,0.0,-0.0,,,,
51.356,rodas,0.0,-0.0,,,,
51.395,rodas,0.0,-0.0,,,,
51.396,rodas,0.0,-0.0,,,,
51.396,mega,,,0,0,,
51.455,rodas,0.0,-0.0,,,,
51.456,rodas,0.0,-0.0,,,,
51.456,rodas,0.0,-0.0,,,,
51.495,rodas,0.0,-0.0,,,,
51.495,rodas,0.0,-0.0,,,,
51.496,mega,,,0,0,,
51.555,rodas,0.0,-0.0,,,,
51.556,rodas,0.0,-0.0,,,,
51.557,rodas,0.0,-0.0,,,,
51.595,rodas,0.0,-0.0,,,,
51.595,rodas,0.0,-0.0,,,,
51.595,mega,,,0,0,,
51.655,rodas,0.0,-0.0,,,,
51.656,rodas,0.0,-0.0,,,,
51.656,rodas,0.0,-0.0,,,,
51.695,rodas,0.0,-0.0,,,,
51.696,rodas,0.0,-0.0,,,,
51.696,mega,,,0,0,,
51.755,rodas,0.0,-0.0,,,,
51.756,rodas,0.0,-0.0,,,,
51.756,rodas,0.0,-0.0,,,,
51.795,rodas,0.0,-0.0,,,,
51.795,rodas,0.0,-0.0,,,,
51.795,mega,,,0,0,,
51.855,rodas,0.0,-0.0,,,,
51.856,rodas,0.0,-0.0,,,,
51.856,rodas,0.0,-0.0,,,,
51.895,rodas,0.0,-0.0,,,,
51.896,rodas,0.0,-0.0,,,,
51.896,mega,,,0,0,,
51.955,rodas,0.0,-0.0,,,,
51.956,rodas,0.0,-0.0,,,,
51.956,rodas,0.0,-0.0,,,,
51.995,rodas,0.0,-0.0,,,,
51.996,rodas,0.0,-0.0,,,,
51.996,mega,,,0,0,,
52.055,rodas,0.0,-0.0,,,,
52.055,rodas,0.0,-0.0,,,,
52.056,rodas,0.0,-0.0,,,,
52.095,rodas,0.0,-0.0,,,,
52.096,rodas,0.0,-0.0,,,,
52.096,mega,,,0,0,,
52.155,rodas,0.0,-0.0,,,,
52.156,rodas,0.0,-0.0,,,,
52.156,rodas,0.0,-0.0,,,,
52.195,rodas,0.0,-0.0,,,,
52.196,rodas,0.0,-0.0,,,,
52.196,mega,,,0,0,,
52.255,rodas,0.0,-0.0,,,,
52.255,rodas,0.0,-0.0,,,,
52.256,rodas,0.0,-0.0,,,,
52.295,rodas,0.0,-0.0,,,,
52.296,rodas,0.0,-0.0,,,,
52.296,mega,,,0,0,,
52.355,rodas,0.0,-0.0,,,,
52.356,rodas,0.0,-0.0,,,,
52.356,rodas,0.0,-0.0,,,,
52.415,rodas,0.0,-0.0,,,,
52.415,rodas,0.0,-0.0,,,,
52.416,mega,,,0,0,,
52.455,rodas,0.0,-0.0,,,,
52.455,rodas,0.0,-0.0,,,,
52.456,rodas,0.0,-0.0,,,,
52.515,rodas,0.0,-0.0,,,,
52.516,rodas,0.0,-0.0,,,,
52.516,mega,,,0,0,,
52.555,rodas,0.0,-0.0,,,,
52.555,rodas,0.0,-0.0,,,,
52.556,rodas,0.0,-0.0,,,,
52.615,rodas,0.0,-0.0,,,,
52.615,rodas,0.0,-0.0,,,,
52.615,mega,,,0,0,,
52.655,rodas,0.0,-0.0,,,,
52.655,rodas,0.0,-0.0,,,,
52.656,rodas,0.0,-0.0,,,,
52.715,rodas,0.0,-0.0,,,,
52.715,rodas,0.0,-0.0,,,,
52.716,mega,,,0,0,,
52.755,rodas,0.0,-0.0,,,,
52.755,rodas,0.0,-0.0,,,,
52.756,rodas,0.0,-0.0,,,,
52.815,rodas,0.0,-0.0,,,,
52.815,mega,,,0,0,,
52.816,rodas,0.0,-0.0,,,,
52.855,rodas,0.0,-0.0,,,,
52.855,rodas,0.0,-0.0,,,,
52.856,rodas,0.0,-0.0,,,,
52.915,rodas,0.0,-0.0,,,,
52.915,rodas,0.0,-0.0,,,,
52.916,mega,,,0,0,,
52.955,rodas,0.0,-0.0,,,,
52.955,rodas,0.0,-0.0,,,,
52.956,rodas,0.0,-0.0,,,,
53.015,rodas,0.0,-0.0,,,,
53.015,rodas,0.0,-0.0,,,,
53.016,mega,,,0,0,,
53.055,rodas,0.0,-0.0,,,,
53.055,rodas,0.0,-0.0,,,,
53.056,rodas,0.0,-0.0,,,,
53.115,rodas,0.0,-0.0,,,,
53.115,rodas,0.0,-0.0,,,,
53.115,mega,,,0,0,,
53.155,rodas,0.0,-0.0,,,,
53.156,rodas,0.0,-0.0,,,,
53.156,rodas,0.0,-0.0,,,,
53.215,rodas,0.0,-0.0,,,,
53.215,rodas,0.0,-0.0,,,,
53.215,mega,,,0,0,,
53.255,rodas,0.0,-0.0,,,,
53.255,rodas,0.0,-0.0,,,,
53.256,rodas,0.0,-0.0,,,,
53.315,rodas,0.0,-0.0,,,,
53.315,rodas,0.0,-0.0,,,,
53.315,mega,,,0,0,,
53.355,rodas,0.0,-0.0,,,,
53.355,rodas,0.0,-0.0,,,,
53.355,rodas,0.0,-0.0,,,,
53.415,rodas,0.0,-0.0,,,,
53.416,rodas,0.0,-0.0,,,,
53.416,mega,,,0,0,,
53.455,rodas,0.0,-0.0,,,,
53.455,rodas,0.0,-0.0,,,,
53.456,rodas,0.0,-0.0,,,,
53.515,rodas,0.0,-0.0,,,,
53.515,rodas,0.0,-0.0,,,,
53.516,mega,,,0,0,,
53.555,rodas,0.0,-0.0,,,,
53.555,rodas,0.0,-0.0,,,,
53.556,rodas,0.0,-0.0,,,,
53.615,rodas,0.0,-0.0,,,,
53.616,rodas,0.0,-0.0,,,,
53.616,mega,,,0,0,,
53.655,rodas,0.0,-0.0,,,,
53.655,rodas,0.0,-0.0,,,,
53.656,rodas,0.0,-0.0,,,,
53.715,rodas,0.0,-0.0,,,,
53.716,rodas,0.0,-0.0,,,,
53.716,mega,,,0,0,,
53.755,rodas,0.0,-0.0,,,,
53.755,rodas,0.0,-0.0,,,,
53.756,rodas,0.0,-0.0,,,,
53.815,rodas,0.0,-0.0,,,,
53.815,rodas,0.0,-0.0,,,,
53.815,mega,,,0,0,,
53.855,rodas,0.0,-0.0,,,,
53.855,rodas,0.0,-0.0,,,,
53.856,rodas,0.0,-0.0,,,,
53.915,rodas,0.0,-0.0,,,,
53.916,rodas,0.0,-0.0,,,,
53.916,mega,,,0,0,,
53.955,rodas,0.0,-0.0,,,,
53.956,rodas,0.0,-0.0,,,,
53.956,rodas,0.0,-0.0,,,,
54.015,rodas,0.0,-0.0,,,,
54.016,rodas,0.0,-0.0,,,,
54.016,mega,,,0,0,,
54.055,rodas,0.0,-0.0,,,,
54.055,rodas,0.0,-0.0,,,,
54.056,rodas,0.0,-0.0,,,,
54.115,rodas,0.0,-0.0,,,,
54.116,rodas,0.0,-0.0,,,,
54.116,mega,,,0,0,,
54.155,rodas,0.0,-0.0,,,,
54.155,rodas,0.0,-0.0,,,,
54.155,rodas,0.0,-0.0,,,,
54.215,rodas,0.0,-0.0,,,,
54.215,rodas,0.0,-0.0,,,,
54.215,mega,,,0,0,,
54.255,rodas,0.0,-0.0,,,,
54.255,rodas,0.0,-0.0,,,,
54.255,rodas,0.0,-0.0,,,,
54.315,rodas,0.0,-0.0,,,,
54.316,rodas,0.0,-0.0,,,,
54.316,mega,,,0,0,,
54.355,rodas,0.0,-0.0,,,,
54.355,rodas,0.0,-0.0,,,,
54.356,rodas,0.0,-0.0,,,,
54.415,rodas,0.0,-0.0,,,,
54.415,rodas,0.0,-0.0,,,,
54.415,mega,,,0,0,,
54.455,rodas,0.0,-0.0,,,,
54.455,rodas,0.0,-0.0,,,,
54.456,rodas,0.0,-0.0,,,,
54.515,rodas,0.0,-0.0,,,,
54.516,rodas,0.0,-0.0,,,,
54.516,mega,,,0,0,,
54.555,rodas,0.0,-0.0,,,,
54.555,rodas,0.0,-0.0,,,,
54.556,rodas,0.0,-0.0,,,,
54.615,rodas,0.0,-0.0,,,,
54.615,rodas,0.0,-0.0,,,,
54.615,mega,,,0,0,,
54.655,rodas,0.0,-0.0,,,,
54.656,rodas,0.0,-0.0,,,,
54.657,rodas,0.0,-0.0,,,,
54.715,rodas,0.0,-0.0,,,,
54.716,rodas,0.0,-0.0,,,,
54.716,mega,,,0,0,,
54.755,rodas,0.0,-0.0,,,,
54.755,rodas,0.0,-0.0,,,,
54.756,rodas,0.0,-0.0,,,,
54.815,rodas,0.0,-0.0,,,,
54.815,rodas,0.0,-0.0,,,,
54.815,mega,,,0,0,,
54.855,rodas,0.0,-0.0,,,,
54.855,rodas,0.0,-0.0,,,,
54.856,rodas,0.0,-0.0,,,,
54.915,rodas,0.0,-0.0,,,,
54.915,rodas,0.0,-0.0,,,,
54.916,mega,,,0,0,,
54.955,rodas,0.0,-0.0,,,,
54.955,rodas,0.0,-0.0,,,,
54.956,rodas,0.0,-0.0,,,,
55.015,rodas,0.0,-0.0,,,,
55.015,rodas,0.0,-0.0,,,,
55.015,mega,,,0,0,,
55.055,rodas,0.0,-0.0,,,,
55.055,rodas,0.0,-0.0,,,,
55.056,rodas,0.0,-0.0,,,,
55.115,rodas,0.0,-0.0,,,,
55.115,rodas,0.0,-0.0,,,,
55.116,mega,,,0,0,,
55.155,rodas,0.0,-0.0,,,,
55.155,rodas,0.0,-0.0,,,,
55.156,rodas,0.0,-0.0,,,,
55.215,rodas,0.0,-0.0,,,,
55.215,rodas,0.0,-0.0,,,,
55.215,mega,,,0,0,,
55.255,rodas,0.0,-0.0,,,,
55.255,rodas,0.0,-0.0,,,,
55.255,rodas,0.0,-0.0,,,,
55.315,rodas,0.0,-0.0,,,,
55.316,rodas,0.0,-0.0,,,,
55.316,mega,,,0,0,,
55.356,rodas,0.0,-0.0,,,,
55.356,rodas,0.0,-0.0,,,,
55.357,rodas,0.0,-0.0,,,,
55.415,rodas,0.0,-0.0,,,,
55.415,rodas,0.0,-0.0,,,,
55.415,mega,,,0,0,,
55.455,rodas,0.0,-0.0,,,,
55.455,rodas,0.0,-0.0,,,,
55.456,rodas,0.0,-0.0,,,,
55.515,rodas,0.0,-0.0,,,,
55.515,rodas,0.0,-0.0,,,,
55.516,mega,,,0,0,,
55.555,rodas,0.0,-0.0,,,,
55.555,rodas,0.0,-0.0,,,,
55.556,rodas,0.0,-0.0,,,,
55.615,rodas,0.0,-0.0,,,,
55.615,rodas,0.0,-0.0,,,,
55.615,mega,,,0,0,,
55.655,rodas,0.0,-0.0,,,,
55.656,rodas,0.0,-0.0,,,,
55.656,rodas,0.0,-0.0,,,,
55.715,rodas,0.0,-0.0,,,,
55.716,rodas,0.0,-0.0,,,,
55.716,mega,,,0,0,,
55.755,rodas,0.0,-0.0,,,,
55.755,rodas,0.0,-0.0,,,,
55.756,rodas,0.0,-0.0,,,,
55.815,rodas,0.0,-0.0,,,,
55.815,rodas,0.0,-0.0,,,,
55.815,mega,,,0,0,,
55.855,rodas,0.0,-0.0,,,,
55.855,rodas,0.0,-0.0,,,,
55.855,rodas,0.0,-0.0,,,,
55.915,rodas,0.0,-0.0,,,,
55.915,rodas,0.0,-0.0,,,,
55.915,mega,,,0,0,,
55.975,rodas,0.0,-0.0,,,,
55.976,rodas,0.0,-0.0,,,,
55.977,rodas,0.0,-0.0,,,,
56.015,rodas,0.0,-0.0,,,,
56.016,rodas,0.0,-0.0,,,,
56.016,mega,,,0,0,,
56.075,rodas,0.0,-0.0,,,,
56.075,rodas,0.0,-0.0,,,,
56.076,rodas,0.0,-0.0,,,,
56.115,rodas,0.0,-0.0,,,,
56.115,rodas,0.0,-0.0,,,,
56.115,mega,,,0,0,,
56.175,rodas,0.0,-0.0,,,,
56.176,rodas,0.0,-0.0,,,,
56.176,rodas,0.0,-0.0,,,,
56.215,rodas,0.0,-0.0,,,,
56.215,rodas,0.0,-0.0,,,,
56.215,mega,,,0,0,,
56.275,rodas,0.0,-0.0,,,,
56.275,rodas,0.0,-0.0,,,,
56.276,rodas,0.0,-0.0,,,,
56.315,rodas,0.0,-0.0,,,,
56.316,rodas,0.0,-0.0,,,,
56.316,mega,,,0,0,,
56.375,rodas,0.0,-0.0,,,,
56.376,rodas,0.0,-0.0,,,,
56.376,rodas,0.0,-0.0,,,,
56.415,rodas,0.0,-0.0,,,,
56.416,rodas,0.0,-0.0,,,,
56.416,mega,,,0,0,,
56.475,rodas,0.0,-0.0,,,,
56.475,rodas,0.0,-0.0,,,,
56.476,rodas,0.0,-0.0,,,,
56.515,rodas,0.0,-0.0,,,,
56.515,rodas,0.0,-0.0,,,,
56.516,mega,,,0,0,,
56.575,rodas,0.0,-0.0,,,,
56.576,rodas,0.0,-0.0,,,,
56.577,rodas,0.0,-0.0,,,,
56.615,rodas,0.0,-0.0,,,,
56.615,rodas,0.0,-0.0,,,,
56.615,mega,,,0,0,,
56.675,rodas,0.0,-0.0,,,,
56.675,rodas,0.0,-0.0,,,,
56.676,rodas,0.0,-0.0,,,,
56.715,rodas,0.0,-0.0,,,,
56.715,rodas,0.0,-0.0,,,,
56.715,mega,,,0,0,,
56.775,rodas,0.0,-0.0,,,,
56.775,rodas,0.0,-0.0,,,,
56.776,rodas,0.0,-0.0,,,,
56.815,rodas,0.0,-0.0,,,,
56.815,rodas,0.0,-0.0,,,,
56.816,mega,,,0,0,,
56.875,rodas,0.0,-0.0,,,,
56.876,rodas,0.0,-0.0,,,,
56.876,rodas,0.0,-0.0,,,,
56.915,rodas,0.0,-0.0,,,,
56.915,rodas,0.0,-0.0,,,,
56.915,mega,,,0,0,,
56.975,rodas,0.0,-0.0,,,,
56.975,rodas,0.0,-0.0,,,,
56.976,rodas,0.0,-0.0,,,,
57.015,rodas,0.0,-0.0,,,,
57.015,rodas,0.0,-0.0,,,,
57.015,mega,,,0,0,,
57.075,rodas,0.0,-0.0,,,,
57.076,rodas,0.0,-0.0,,,,
57.076,rodas,0.0,-0.0,,,,
57.115,rodas,0.0,-0.0,,,,
57.115,mega,,,0,0,,
57.116,rodas,0.0,-0.0,,,,
57.175,rodas,0.0,-0.0,,,,
57.176,rodas,0.0,-0.0,,,,
57.176,rodas,0.0,-0.0,,,,
57.215,rodas,0.0,-0.0,,,,
57.219,rodas,0.0,-0.0,,,,
57.219,mega,,,0,0,,
57.275,rodas,0.0,-0.0,,,,
57.276,rodas,0.0,-0.0,,,,
57.276,rodas,0.0,-0.0,,,,
57.315,rodas,0.0,-0.0,,,,
57.315,rodas,0.0,-0.0,,,,
57.316,mega,,,0,0,,
57.375,rodas,0.0,-0.0,,,,
57.375,rodas,0.0,-0.0,,,,
57.376,rodas,0.0,-0.0,,,,
57.415,rodas,0.0,-0.0,,,,
57.415,rodas,0.0,-0.0,,,,
57.415,mega,,,0,0,,
57.475,rodas,0.0,-0.0,,,,
57.475,rodas,0.0,-0.0,,,,
57.476,rodas,0.0,-0.0,,,,
57.515,rodas,0.0,-0.0,,,,
57.515,rodas,0.0,-0.0,,,,
57.515,mega,,,0,0,,
57.575,rodas,0.0,-0.0,,,,
57.576,rodas,0.0,-0.0,,,,
57.576,rodas,0.0,-0.0,,,,
57.615,rodas,0.0,-0.0,,,,
57.615,rodas,0.0,-0.0,,,,
57.615,mega,,,0,0,,
57.675,rodas,0.0,-0.0,,,,
57.676,rodas,0.0,-0.0,,,,
57.676,rodas,0.0,-0.0,,,,
57.715,rodas,0.0,-0.0,,,,
57.715,rodas,0.0,-0.0,,,,
57.716,mega,,,0,0,,
57.775,rodas,0.0,-0.0,,,,
57.776,rodas,0.0,-0.0,,,,
57.776,rodas,0.0,-0.0,,,,
57.815,rodas,0.0,-0.0,,,,
57.816,rodas,0.0,-0.0,,,,
57.817,mega,,,0,0,,
57.875,rodas,0.0,-0.0,,,,
57.876,rodas,0.0,-0.0,,,,
57.876,rodas,0.0,-0.0,,,,
57.915,rodas,0.0,-0.0,,,,
57.916,rodas,0.0,-0.0,,,,
57.916,mega,,,0,0,,
57.975,rodas,0.0,-0.0,,,,
57.975,rodas,0.0,-0.0,,,,
57.976,rodas,0.0,-0.0,,,,
58.015,rodas,0.0,-0.0,,,,
58.015,rodas,0.0,-0.0,,,,
58.015,mega,,,0,0,,
58.075,rodas,0.0,-0.0,,,,
58.076,rodas,0.0,-0.0,,,,
58.076,rodas,0.0,-0.0,,,,
58.115,rodas,0.0,-0.0,,,,
58.115,rodas,0.0,-0.0,,,,
58.116,mega,,,0,0,,
58.175,rodas,0.0,-0.0,,,,
58.175,rodas,0.0,-0.0,,,,
58.176,rodas,0.0,-0.0,,,,
58.215,rodas,0.0,-0.0,,,,
58.216,rodas,0.0,-0.0,,,,
58.216,mega,,,0,0,,
58.275,rodas,0.0,-0.0,,,,
58.275,rodas,0.0,-0.0,,,,
58.276,rodas,0.0,-0.0,,,,
58.315,rodas,0.0,-0.0,,,,
58.315,rodas,0.0,-0.0,,,,
58.316,mega,,,0,0,,
58.375,rodas,0.0,-0.0,,,,
58.375,rodas,0.0,-0.0,,,,
58.375,rodas,0.0,-0.0,,,,
58.415,rodas,0.0,-0.0,,,,
58.415,rodas,0.0,-0.0,,,,
58.416,mega,,,0,0,,
58.475,rodas,0.0,-0.0,,,,
58.476,rodas,0.0,-0.0,,,,
58.476,rodas,0.0,-0.0,,,,
58.515,rodas,0.0,-0.0,,,,
58.515,rodas,0.0,-0.0,,,,
58.516,mega,,,0,0,,
58.575,rodas,0.0,-0.0,,,,
58.576,rodas,0.0,-0.0,,,,
58.576,rodas,0.0,-0.0,,,,
58.615,rodas,0.0,-0.0,,,,
58.615,rodas,0.0,-0.0,,,,
58.616,mega,,,0,0,,
58.675,rodas,0.0,-0.0,,,,
58.675,rodas,0.0,-0.0,,,,
58.676,rodas,0.0,-0.0,,,,
