t,estado,modo,x,y,rumo,rumo_alvo,rumo_geometrico,wz_real,erro_rumo,v_alvo,dist,raio_curva,mira,alvo_x,alvo_y,desvio_lateral
34.95,seguindo,normal,2.4168,4.5921,-1.2974,-1.1132,-1.1132,0.0441,0.1842,0.5,8.4745,0.783,1.0,2.8808,3.65,0.1212
35.0,seguindo,normal,2.4198,4.5809,-1.2956,-1.111,-1.111,0.0446,0.1846,0.5,8.4742,0.783,1.0,2.8808,3.65,0.1172
35.05,seguindo,normal,2.4244,4.564,-1.2929,-1.1077,-1.1077,0.0449,0.1853,0.5,8.4738,0.783,1.0,2.8808,3.65,0.1112
35.1,seguindo,normal,2.4274,4.5528,-1.2912,-1.1054,-1.1054,0.0443,0.1858,0.5,8.4736,0.783,1.0,2.8808,3.65,0.1072
35.15,seguindo,normal,2.4321,4.536,-1.2885,-1.102,-1.102,0.0439,0.1865,0.5,8.4732,0.783,1.0,2.8808,3.65,0.1011
35.2,seguindo,normal,2.4352,4.5248,-1.2867,-1.1482,-1.1482,0.0441,0.1386,0.5,8.4729,4.4854,0.37,2.6037,4.15,0.0972
35.25,seguindo,normal,2.4399,4.508,-1.284,-1.1416,-1.1416,0.045,0.1425,0.5,8.4725,4.4854,0.37,2.6037,4.15,0.0912
35.3,seguindo,normal,2.443,4.4968,-1.2822,-1.1369,-1.1369,0.0447,0.1454,0.5,8.4722,4.4854,0.37,2.6037,4.15,0.0872
35.35,seguindo,normal,2.4478,4.48,-1.2796,-1.1294,-1.1294,0.0448,0.1501,0.5,8.4717,4.4854,0.37,2.6037,4.15,0.0812
35.4,seguindo,normal,2.451,4.4689,-1.2778,-1.0861,-1.0861,0.0448,0.1916,0.5,8.4714,5.4291,0.37,2.6452,4.1,0.0772
35.45,seguindo,normal,2.4559,4.4521,-1.2751,-1.0773,-1.0773,0.0448,0.1977,0.5,8.471,5.4291,0.37,2.6452,4.1,0.0713
35.5,seguindo,normal,2.4591,4.441,-1.2733,-1.0711,-1.0711,0.0448,0.2022,0.5,8.4707,5.4291,0.37,2.6452,4.1,0.0674
35.55,seguindo,normal,2.464,4.4242,-1.2706,-1.0612,-1.0612,0.0448,0.2094,0.5,8.4702,5.4291,0.37,2.6452,4.1,0.0613
