t,x,y,yaw,v_ped,wz_ped,v_ent,wz_ent,v_real,wz_real
26.48,1.578777452589229,2.538683584706992,-1.7716060385060797,0.0,1.0,0.0,1.0,0.20451949518469098,0.15326350766125313
26.5,1.5777384988146503,2.5350477296253935,-1.7679399779128493,0.0,1.0,0.0,1.0,0.18906921431117135,0.18330302966152295
26.52,1.5767308390605486,2.5317216401367313,-1.7636859348971132,0.0,1.0,0.0,1.0,0.17376888002909302,0.21270215078680774
26.54,1.5757482548415656,2.528668839170738,-1.758874997423404,0.0,1.0,0.0,1.0,0.16035168759140714,0.2405468736854706
26.56,1.5747944432739056,2.525962488339682,-1.7534193474450483,0.0,1.0,0.0,1.0,0.1434755321244725,0.27278249891778433
26.58,1.5738596378395466,2.523492571179035,-1.7474407706547743,0.0,1.0,0.0,1.0,0.13204499214818888,0.29892883951370763
26.6,1.5729509626855085,2.521374435467718,-1.740821290608536,0.0,1.0,0.0,1.0,0.11524093703107038,0.3309740023118606
26.62,1.5720563389782178,2.519572741422106,-1.7335758925453644,0.0,1.0,0.0,1.0,0.10057898651856292,0.3622699031585929
26.64,1.5711773650378733,2.5180505716371284,-1.7257484191283992,0.0,1.0,0.0,1.0,0.08788623387800623,0.391373670848269
26.66,1.5703114146787616,2.516867845048668,-1.71729551963281,0.0,1.0,0.0,1.0,0.0732924315242939,0.4226449747794715
26.68,1.5694498190015116,2.5159208608521855,-1.708351214812008,0.0,1.0,0.0,1.0,0.06401418162101605,0.44721524104010935
26.7,1.5686003084698381,2.5153293102098355,-1.6987134055624933,0.0,1.0,0.0,1.0,0.05175906456575603,0.4818904624757417
26.72,1.5677414357927668,2.5150194711169767,-1.6885088056355109,0.0,1.0,0.0,1.0,0.04565256123382508,0.5102299963491317
26.74,1.5668830336442854,2.51499176351898,-1.6777049119954939,0.0,1.0,0.0,1.0,0.04294246032496047,0.5401946820008612
26.76,1.5660088995261274,2.515273375559106,-1.6663202479485808,0.0,0.0,0.0,0.0,0.045918835941028496,0.5692332023455647
26.78,1.5651397554893935,2.5155433736459947,-1.655442012840351,0.0,0.0,0.0,0.0,0.045505777751665165,0.5439117554114974
26.8,1.5642885696021742,2.51576850765304,-1.6451027295807905,0.0,0.0,0.0,0.0,0.04402279908552216,0.5169641629780396
26.82,1.5634740583395401,2.515949520887678,-1.6352578792044203,0.0,0.0,0.0,0.0,0.04171913194422521,0.49224251881851916
26.84,1.5627009883649785,2.516086848976848,-1.625893825525536,0.0,0.0,0.0,0.0,0.039258635662865075,0.4682026839442288
26.86,1.5619696313526232,2.516180884675944,-1.617005271146994,0.0,0.0,0.0,0.0,0.03686888227983438,0.4444277189271079
26.88,1.5612789814835133,2.516232003425799,-1.6085892866339575,0.0,0.0,0.0,0.0,0.03462695367370335,0.4207992256518335
26.9,1.560628168474294,2.5162405540339603,-1.6006403058710823,0.0,0.0,0.0,0.0,0.03254345886153838,0.3974490381437685
26.92,1.5600161700609292,2.516206846427008,-1.5931534489524934,0.0,0.0,0.0,0.0,0.03064629915370508,0.3743428459293843
26.94,1.5594522161351807,2.5161654954288717,-1.5862458586474066,0.0,0.0,0.0,0.0,0.02827339453505749,0.3453795152543478
26.96,1.5589393848022584,2.516130257645867,-1.5799598882986305,0.0,0.0,0.0,0.0,0.02570202702988715,0.3142985174388113
26.98,1.558477374144636,2.5161023799266666,-1.5742934878727957,0.0,0.0,0.0,0.0,0.023142548205870035,0.2833200212917502
27.0,1.5580677900928044,2.5160844055541696,-1.5692681593277584,0.0,0.0,0.0,0.0,0.020498912994444198,0.251266427251867
27.02,1.5577138326317375,2.5160644759437876,-1.564926342650511,0.0,0.0,0.0,0.0,0.0177259043221302,0.21709083386238134
27.04,1.5574214156627315,2.5160433954705232,-1.5613406699021495,0.0,0.0,0.0,0.0,0.01465879174042641,0.17928363741807446
27.06,1.557184680168729,2.5160218005434776,-1.5584390516161342,0.0,0.0,0.0,0.0,0.011885919715646232,0.14508091430076894
27.08,1.5570094782465207,2.5160008653680346,-1.5562930557007304,0.0,0.0,0.0,0.0,0.00882241394351932,0.10729979577019051
27.1,1.5568923011891829,2.5159842012018956,-1.5548583985735334,0.0,0.0,0.0,0.0,0.005917803055073616,0.07173285635984063
27.12,1.5568280879048235,2.5159759826651378,-1.5540719963031493,0.0,0.0,0.0,0.0,0.0032368542733085225,0.03932011351920424
27.14,1.5568139660648652,2.515975310165555,-1.5538987961357806,0.0,0.0,0.0,0.0,0.0007068921761779733,0.008660008368433132
27.16,1.5568139660648652,2.515975310165555,-1.5538987961357806,0.0,0.0,0.0,0.0,0.0,0.0
27.18,1.5568139660648652,2.515975310165555,-1.5538987961357806,0.0,0.0,0.0,0.0,0.0,0.0
27.2,1.5568139660648652,2.515975310165555,-1.5538987961357806,0.4978909652809476,0.2347945126861385,0.0,0.0,0.0,0.0
27.22,1.5568139660648652,2.515975310165555,-1.5538987961357806,0.4978909652809476,0.2347945126861385,0.4978909652809476,0.2347945126861385,0.0,0.0
27.24,1.5568139660648652,2.515975310165555,-1.5538987961357806,0.4978909652809476,0.2347945126861385,0.4978909652809476,0.2347945126861385,0.0,0.0
27.26,1.5568139660648652,2.515975310165555,-1.5538987961357806,0.4978909652809476,0.2347945126861385,0.4978909652809476,0.2347945126861385,0.0,0.0
27.28,1.5568139660648652,2.515975310165555,-1.5538987961357806,0.4978909652809476,0.2347945126861385,0.4978909652809476,0.2347945126861385,0.0,0.0
27.3,1.5568139660648652,2.515975310165555,-1.5538987961357806,0.4978909652809476,0.2347945126861385,0.4978909652809476,0.2347945126861385,0.0,0.0
27.32,1.5568139660648652,2.515975310165555,-1.5538987961357806,0.4978909652809476,0.2347945126861385,0.4978909652809476,0.2347945126861385,0.0,0.0
27.34,1.5568139660648652,2.515975310165555,-1.5538987961357806,0.4978909652809476,0.2347945126861385,0.4978909652809476,0.2347945126861385,0.0,0.0
27.36,1.5568139660648652,2.515975310165555,-1.5538987961357806,0.4978909652809476,0.2347945126861385,0.4978909652809476,0.2347945126861385,0.0,0.0
27.38,1.5568139660648652,2.515975310165555,-1.5538987961357806,0.4978909652809476,0.2347945126861385,0.4978909652809476,0.2347945126861385,0.0,0.0
27.4,1.5568139660648652,2.515975310165555,-1.5538987961357806,0.4978909652809476,0.2347945126861385,0.4978909652809476,0.2347945126861385,0.0,0.0
27.42,1.5568139660648652,2.515975310165555,-1.5538987961357806,0.4978909652809476,0.2347945126861385,0.4978909652809476,0.2347945126861385,0.0,0.0
27.44,1.5568139660648652,2.515975310165555,-1.5538987961357806,0.4978909652809476,0.2347945126861385,0.4978909652809476,0.2347945126861385,0.0,0.0
27.46,1.5568139660648652,2.515975310165555,-1.5538987961357806,0.4978909652809476,0.2347945126861385,0.4978909652809476,0.2347945126861385,0.0,0.0
27.48,1.5568139660648652,2.515975310165555,-1.5538987961357806,0.4978909652809476,0.2347945126861385,0.4978909652809476,0.2347945126861385,0.0,0.0
27.5,1.5568139660648652,2.515975310165555,-1.5538987961357806,0.4978909652809476,0.2347945126861385,0.4978909652809476,0.2347945126861385,0.0,0.0
27.52,1.5568139660648652,2.515975310165555,-1.5538987961357806,0.4978909652809476,0.2347945126861385,0.4978909652809476,0.2347945126861385,0.0,0.0
27.54,1.5568593968586042,2.5156540825245797,-1.5543891269741452,0.4978909652809476,0.2347945126861385,0.4978909652809476,0.2347945126861385,0.016221217151187402,-0.024516541918229686
27.56,1.5569502620718927,2.515045676943216,-1.5553827318605808,0.49786841112229774,0.23542018114541496,0.49786841112229774,0.23542018114541496,0.030757675400644523,-0.04968024432178248
27.58,1.5570915349651204,2.51409613150466,-1.5569411409688552,0.49786841112229774,0.23542018114541496,0.49786841112229774,0.23542018114541496,0.04799985859988069,-0.0779204554137175
27.6,1.5572860470485714,2.512839638606121,-1.559122862604511,0.4977510500574699,0.23859812675116304,0.49786841112229774,0.23542018114541496,0.06357297685901869,-0.10908608178277726
27.62,1.557502593363706,2.5112914957907626,-1.5615705976833687,0.4977510500574699,0.23859812675116304,0.4977510500574699,0.23859812675116304,0.07816070757330651,-0.12238675394288506
27.64,1.557717690787916,2.509426792213092,-1.56401770647982,0.4977510500574699,0.23859812675116304,0.4977510500574699,0.23859812675116304,0.09385342740784323,-0.12235543982256608
27.66,1.5579314279524814,2.5072306472796084,-1.5664832346874629,0.49740880893398304,0.24720619499706908,0.49740880893398304,0.24720619499706908,0.11032606383332566,-0.12327641038214748
27.68,1.558132382078533,2.504725204569487,-1.568847514215945,0.49740880893398304,0.24720619499706908,0.49740880893398304,0.24720619499706908,0.1256744378789595,-0.11821397642411112
27.7,1.558326792422551,2.5018866177841947,-1.5712034386252232,0.4971682658315508,0.25275882847614467,0.49740880893398304,0.24720619499706908,0.14226182129702408,-0.11779622046390854
27.72,1.5585139181980794,2.498769873832103,-1.573558337905273,0.4971682658315508,0.25275882847614467,0.4971682658315508,0.25275882847614467,0.1561178154373204,-0.11774496400249997
27.74,1.5586869049751957,2.4953064943690353,-1.5758456632868234,0.4971682658315508,0.25275882847614467,0.4971682658315508,0.25275882847614467,0.17338484456733966,-0.11436626907751735
