t,x,y,yaw,dist
3.722,2.40044,4.49229,-1.11901,8.51456
3.7416,2.40222,4.48755,-1.11318,8.514
3.7623,2.40403,4.48283,-1.10734,8.51342
3.7819,2.40589,4.47811,-1.10166,8.5128
3.802,2.40782,4.47336,-1.0963,8.51211
3.8231,2.4098,4.46861,-1.09107,8.51139
3.8419,2.4118,4.46387,-1.08584,8.51064
3.8617,2.41383,4.45914,-1.08061,8.50987
3.8815,2.41594,4.45437,-1.07582,8.50902
3.9022,2.41812,4.44958,-1.07136,8.50812
3.9219,2.42036,4.44478,-1.06713,8.50717
3.9418,2.42262,4.43999,-1.06291,8.5062
3.9619,2.4249,4.43521,-1.05869,8.50521
3.9817,2.42725,4.4304,-1.05478,8.50416
4.0016,2.42966,4.42558,-1.05119,8.50306
4.0221,2.4321,4.42075,-1.0477,8.50194
4.0422,2.43457,4.41593,-1.04421,8.50079
4.0619,2.43704,4.41112,-1.04073,8.49964
4.0821,2.44006,4.40575,-1.03918,8.4981
4.1016,2.44318,4.40031,-1.03829,8.4965
4.1219,2.4463,4.39487,-1.0374,8.49489
4.1417,2.44943,4.38944,-1.03651,8.49329
4.1624,2.45256,4.38401,-1.03562,8.49168
4.1816,2.45585,4.37868,-1.03717,8.48989
4.2017,2.45915,4.37336,-1.03885,8.48811
4.2218,2.46244,4.36804,-1.04053,8.48633
4.2424,2.46572,4.36271,-1.04221,8.48457
4.2618,2.46899,4.35737,-1.04389,8.48283
4.2818,2.47226,4.35204,-1.0458,8.48108
4.3019,2.47552,4.3467,-1.0477,8.47935
4.3222,2.47878,4.34136,-1.04961,8.47764
4.3417,2.48202,4.33601,-1.05151,8.47594
4.3618,2.48525,4.33066,-1.05342,8.47426
4.3815,2.48846,4.32531,-1.05526,8.4726
4.4016,2.49167,4.31995,-1.05709,8.47095
4.4219,2.49486,4.31459,-1.05892,8.46933
4.4419,2.49804,4.30922,-1.06075,8.46771
4.4621,2.50121,4.30384,-1.06258,8.46612
4.4817,2.50435,4.29847,-1.06426,8.46455
4.5016,2.50748,4.29311,-1.0659,8.463
4.5218,2.51059,4.28773,-1.06753,8.46147
4.542,2.5137,4.28236,-1.06916,8.45996
4.5621,2.5168,4.27697,-1.0708,8.45845
4.5819,2.51986,4.27161,-1.07221,8.45699
4.6019,2.5229,4.26625,-1.07355,8.45554
4.6224,2.52593,4.26088,-1.07488,8.45411
4.6416,2.52895,4.25551,-1.07621,8.4527
4.6618,2.53197,4.25014,-1.07754,8.45129
4.6817,2.53497,4.24477,-1.07882,8.4499
4.7017,2.53796,4.23939,-1.0801,8.44853
4.7219,2.54095,4.23401,-1.08137,8.44716
4.7415,2.54393,4.22863,-1.08265,8.44581
4.7619,2.54691,4.22324,-1.08393,8.44447
4.7815,2.54988,4.21785,-1.08521,8.44314
4.8017,2.55284,4.21245,-1.08649,8.44183
4.8219,2.55579,4.20705,-1.08777,8.44052
4.8419,2.55874,4.20165,-1.08905,8.43923
4.8619,2.56168,4.19624,-1.09033,8.43795
4.8822,2.56461,4.19083,-1.09162,8.43668
4.9016,2.56754,4.18542,-1.09291,8.43542
4.9222,2.57046,4.18,-1.0942,8.43418
4.9418,2.57338,4.17458,-1.09549,8.43294
4.9619,2.57628,4.16915,-1.09677,8.43172
