t,estado,x,y,rumo,rumo_alvo,erro_rumo,v_alvo,dist,raio_curva,desvio_lateral
19.4,seguindo,1.5298,-0.0539,0.0813,-0.0884,-0.1697,0.5,5.9888,1.1572,0.0416
19.45,seguindo,1.5471,-0.0526,0.084,-0.0911,-0.1751,0.5,5.9746,1.1572,0.0484
19.5,seguindo,1.5587,-0.0518,0.0858,-0.093,-0.1788,0.5,5.9651,1.1572,0.0529
19.55,seguindo,1.5761,-0.0505,0.0885,-0.1059,-0.1944,0.5,5.9468,2.0398,0.0646
19.6,seguindo,1.5877,-0.0496,0.0903,-0.108,-0.1983,0.5,5.9372,2.0398,0.0693
19.65,seguindo,1.6051,-0.0482,0.093,-0.1113,-0.2042,0.5,5.9228,2.0398,0.0764
19.7,seguindo,1.6167,-0.0473,0.0948,-0.1135,-0.2083,0.5,5.9132,2.0398,0.0811
19.75,seguindo,1.6341,-0.0458,0.0974,-0.1171,-0.2145,0.5,5.8988,2.0398,0.0883
19.8,seguindo,1.6456,-0.0448,0.0992,-0.1144,-0.2137,0.5,5.8892,1.1572,-0.0018
19.85,seguindo,1.663,-0.0433,0.1019,-0.118,-0.2199,0.5,5.8748,1.1572,0.0054
19.9,seguindo,1.6746,-0.0423,0.1037,-0.1154,-0.2192,0.5,5.8652,0.9582,0.0102
19.95,seguindo,1.6919,-0.0406,0.1064,-0.119,-0.2254,0.5,5.8508,0.9582,0.0175
20.0,seguindo,1.7035,-0.0395,0.1082,-0.1215,-0.2297,0.5,5.8412,0.9582,0.0224
20.05,seguindo,1.7209,-0.0379,0.1109,-0.1254,-0.2362,0.5,5.8267,0.9582,0.0298
20.1,seguindo,1.7324,-0.0367,0.1127,-0.1226,-0.2353,0.5,5.8171,0.6243,0.0347
20.15,seguindo,1.7498,-0.0349,0.1153,-0.1265,-0.2418,0.5,5.8026,0.6243,0.0422
20.2,seguindo,1.7613,-0.0337,0.1171,-0.1292,-0.2463,0.5,5.793,0.6243,0.0471
20.251,seguindo,1.7787,-0.0319,0.1198,-0.1277,-0.2475,0.5,5.7785,0.8089,0.0546
20.3,seguindo,1.7902,-0.0306,0.1216,-0.1304,-0.252,0.5,5.7688,0.8089,0.0597
20.35,seguindo,1.8076,-0.0287,0.1243,-0.1346,-0.2589,0.5,5.7543,0.8089,0.0673
20.4,seguindo,1.8191,-0.0274,0.1261,-0.1375,-0.2636,0.5,5.7446,0.8089,0.0723
20.45,seguindo,1.8364,-0.0254,0.1288,-0.1187,-0.2474,0.5,5.7535,0.8089,0.0557
20.5,seguindo,1.848,-0.0241,0.1306,-0.1164,-0.2469,0.5,5.7439,1.1572,0.0608
20.55,seguindo,1.8653,-0.022,0.1332,-0.1204,-0.2536,0.5,5.7293,1.1572,0.0686
20.6,seguindo,1.8768,-0.0206,0.1349,-0.1233,-0.2582,0.5,5.7196,1.1572,0.0737
20.65,seguindo,1.8941,-0.0184,0.1376,-0.1277,-0.2653,0.5,5.7051,1.1572,0.0815
20.7,seguindo,1.9114,-0.0162,0.1403,-0.1169,-0.2572,0.5,5.6906,2.0398,0.0894
20.75,seguindo,1.923,-0.0147,0.1421,-0.1198,-0.2619,0.5,5.6809,2.0398,0.0946
20.8,seguindo,1.9345,-0.0132,0.1439,-0.1227,-0.2667,0.5,5.6712,2.0398,0.0998
20.85,seguindo,1.9517,-0.0109,0.1467,-0.1161,-0.2628,0.5,5.6566,0.6243,-0.0331
20.9,seguindo,1.9633,-0.0094,0.1484,-0.119,-0.2675,0.5,5.6469,0.6243,-0.0264
