t_wall,topic,vx,wz,px,py,extra
1787279211.268,odom,0.0000,0.0000,6.140,10.000,
1787279211.288,/auto_vel_raw,0.0000,0.0000,,,
1787279211.289,odom,0.0000,0.0000,6.140,10.000,
1787279211.290,/auto_vel,0.0000,0.0000,,,
1787279211.290,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787279211.292,/cmd_vel_bruto,0.0000,0.0000,,,
1787279211.293,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787279211.309,odom,0.0000,0.0000,6.140,10.000,
1787279211.329,odom,0.0000,0.0000,6.140,10.000,
1787279211.339,/auto_vel_raw,0.0000,0.0000,,,
1787279211.348,odom,0.0000,0.0000,6.140,10.000,
1787279211.351,/auto_vel,0.0000,0.0000,,,
1787279211.351,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787279211.351,/cmd_vel_bruto,0.0000,0.0000,,,
1787279211.352,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787279211.369,odom,0.0000,0.0000,6.140,10.000,
1787279211.389,odom,0.0000,0.0000,6.140,10.000,
1787279211.391,/auto_vel_raw,0.0000,0.0000,,,
1787279211.410,odom,0.0000,0.0000,6.140,10.000,
1787279211.414,/auto_vel,0.0000,0.0000,,,
1787279211.415,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787279211.415,/cmd_vel_bruto,0.0000,0.0000,,,
1787279211.416,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787279211.434,odom,0.0000,0.0000,6.140,10.000,
1787279211.443,/auto_vel_raw,0.0000,0.0000,,,
1787279211.454,odom,0.0000,0.0000,6.140,10.000,
1787279211.456,/auto_vel,0.0000,0.0000,,,
1787279211.456,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787279211.456,/cmd_vel_bruto,0.0000,0.0000,,,
1787279211.458,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787279211.473,odom,0.0000,0.0000,6.140,10.000,
1787279211.494,odom,0.0000,0.0000,6.140,10.000,
1787279211.496,/auto_vel_raw,0.0000,0.0000,,,
1787279211.515,odom,0.0000,0.0000,6.140,10.000,
1787279211.516,/auto_vel,0.0000,0.0000,,,
1787279211.518,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787279211.518,/cmd_vel_bruto,0.0000,0.0000,,,
1787279211.519,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787279211.533,odom,0.0000,0.0000,6.140,10.000,
1787279211.543,/auto_vel_raw,0.0000,0.0000,,,
1787279211.553,odom,0.0000,0.0000,6.140,10.000,
1787279211.555,/auto_vel,0.0000,0.0000,,,
1787279211.555,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787279211.556,/cmd_vel_bruto,0.0000,0.0000,,,
1787279211.557,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787279211.574,odom,0.0000,0.0000,6.140,10.000,
1787279211.593,/auto_vel_raw,0.0000,0.0000,,,
1787279211.595,odom,0.0000,0.0000,6.140,10.000,
1787279211.606,/auto_vel,0.0000,0.0000,,,
1787279211.606,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787279211.607,/cmd_vel_bruto,0.0000,0.0000,,,
1787279211.608,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787279211.619,odom,0.0000,0.0000,6.140,10.000,
1787279211.639,odom,0.0000,0.0000,6.140,10.000,
1787279211.650,/auto_vel_raw,0.0000,0.0000,,,
1787279211.661,odom,0.0000,0.0000,6.140,10.000,
1787279211.673,/auto_vel,0.0000,0.0000,,,
1787279211.673,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787279211.674,/cmd_vel_bruto,0.0000,0.0000,,,
1787279211.675,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787279211.681,odom,0.0000,0.0000,6.140,10.000,
1787279211.701,odom,0.0000,0.0000,6.140,10.000,
1787279211.702,/auto_vel_raw,0.0000,0.0000,,,
1787279211.723,odom,0.0000,0.0000,6.140,10.000,
1787279211.734,/auto_vel,0.0000,0.0000,,,
1787279211.735,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787279211.735,/cmd_vel_bruto,0.0000,0.0000,,,
1787279211.737,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787279211.743,odom,0.0000,0.0000,6.140,10.000,
1787279211.755,/auto_vel_raw,0.0000,0.0000,,,
1787279211.764,odom,0.0000,0.0000,6.140,10.000,
1787279211.767,/auto_vel,0.0000,0.0000,,,
1787279211.767,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787279211.768,/cmd_vel_bruto,0.0000,0.0000,,,
1787279211.770,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787279211.785,odom,0.0000,0.0000,6.140,10.000,
1787279211.805,/auto_vel_raw,0.0000,0.0000,,,
1787279211.805,odom,0.0000,0.0000,6.140,10.000,
1787279211.816,/auto_vel,0.0000,0.0000,,,
1787279211.817,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787279211.818,/cmd_vel_bruto,0.0000,0.0000,,,
1787279211.820,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787279211.825,odom,0.0000,0.0000,6.140,10.000,
1787279211.844,odom,0.0000,0.0000,6.140,10.000,
1787279211.854,/auto_vel_raw,0.0000,0.0000,,,
1787279211.865,odom,0.0000,0.0000,6.140,10.000,
1787279211.876,/auto_vel,0.0000,0.0000,,,
1787279211.876,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787279211.878,/cmd_vel_bruto,0.0000,0.0000,,,
1787279211.879,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787279211.886,odom,0.0000,0.0000,6.140,10.000,
1787279211.906,/auto_vel_raw,0.0000,0.0000,,,
1787279211.906,odom,0.0000,0.0000,6.140,10.000,
1787279211.928,odom,0.0000,0.0000,6.140,10.000,
1787279211.939,/auto_vel,0.0000,0.0000,,,
1787279211.939,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
