t,x,y,yaw,dist
3.8788,2.46402,4.42361,-1.27131,8.47036
3.8985,2.46567,4.41803,-1.27042,8.4702
3.9183,2.46732,4.41246,-1.26952,8.47004
3.9414,2.46898,4.40689,-1.26863,8.46988
3.9583,2.47064,4.40132,-1.26773,8.46972
3.9781,2.4723,4.39576,-1.26684,8.46956
3.9982,2.47398,4.39019,-1.26594,8.46939
4.0183,2.47565,4.38463,-1.26505,8.46923
4.0406,2.47734,4.37906,-1.26415,8.46906
4.0638,2.47902,4.3735,-1.26326,8.46889
4.0823,2.48071,4.36794,-1.26236,8.46873
4.1013,2.48241,4.36238,-1.26147,8.46856
4.122,2.48411,4.35683,-1.26057,8.46838
4.1426,2.48582,4.35127,-1.25968,8.46821
4.1625,2.48753,4.34572,-1.25878,8.46804
4.1828,2.48925,4.34017,-1.25789,8.46786
4.2027,2.49097,4.33462,-1.25699,8.46769
4.2237,2.4927,4.32907,-1.2561,8.46751
4.2438,2.49443,4.32352,-1.25521,8.46733
4.2628,2.49617,4.31797,-1.25431,8.46715
4.2831,2.49791,4.31243,-1.25342,8.46697
4.3033,2.49965,4.30689,-1.25252,8.46679
4.3235,2.50141,4.30134,-1.25163,8.46661
4.3431,2.50316,4.2958,-1.25073,8.46642
4.3624,2.50492,4.29027,-1.24984,8.46624
4.3824,2.50669,4.28473,-1.24894,8.46605
4.4026,2.50846,4.27919,-1.24805,8.46586
4.4224,2.51024,4.27366,-1.24715,8.46567
4.4426,2.51202,4.26813,-1.24626,8.46548
4.4624,2.51381,4.2626,-1.24536,8.46529
4.4828,2.5156,4.25707,-1.24447,8.4651
4.5027,2.51739,4.25154,-1.24358,8.4649
4.5233,2.51919,4.24602,-1.24268,8.46471
4.5428,2.521,4.24049,-1.24179,8.46451
4.564,2.52281,4.23497,-1.24089,8.46431
4.5847,2.52463,4.22945,-1.24,8.46411
4.6043,2.52645,4.22393,-1.2391,8.46391
4.6241,2.52827,4.21842,-1.23821,8.46371
4.6442,2.5301,4.2129,-1.23731,8.46351
4.6642,2.53137,4.2084,-1.2339,8.46357
4.6858,2.53257,4.20398,-1.22977,8.46366
4.7067,2.53374,4.19957,-1.22505,8.46379
4.7265,2.53492,4.19518,-1.22022,8.46391
4.7462,2.53611,4.19079,-1.21538,8.46401
4.767,2.5372,4.18627,-1.20835,8.46425
4.7872,2.53826,4.18179,-1.20076,8.46452
4.8067,2.53929,4.17735,-1.19271,8.4648
4.8263,2.54033,4.17294,-1.18436,8.46507
4.8464,2.54141,4.16854,-1.176,8.4653
4.8664,2.54245,4.16397,-1.16593,8.46562
4.8864,2.54348,4.15943,-1.15534,8.46594
4.9068,2.5445,4.15494,-1.1443,8.46625
4.9264,2.54552,4.1505,-1.13282,8.46656
4.9465,2.54654,4.1461,-1.12099,8.46686
4.9661,2.54761,4.14162,-1.10851,8.46714
