t,fonte,key,mux,roda
17.4391,key,0.0,0.0,0.0
17.4394,mux,0.0,0.0,0.0
17.4807,roda,0.0,0.0,0.0
17.4892,key,0.0,0.0,0.0
17.4895,mux,0.0,0.0,0.0
17.5391,key,0.0,0.0,0.0
17.5395,mux,0.0,0.0,0.0
17.581,roda,0.0,0.0,0.0
17.5892,key,0.0,0.0,0.0
17.5894,mux,0.0,0.0,0.0
17.6391,key,0.0,0.0,0.0
17.6394,mux,0.0,0.0,0.0
17.6807,roda,0.0,0.0,0.0
17.6891,key,0.0,0.0,0.0
17.6895,mux,0.0,0.0,0.0
17.7391,key,0.0,0.0,0.0
17.7395,mux,0.0,0.0,0.0
17.7809,roda,0.0,0.0,0.0
17.7892,key,0.0,0.0,0.0
17.7895,mux,0.0,0.0,0.0
17.8391,key,0.0,0.0,0.0
17.8394,mux,0.0,0.0,0.0
17.8808,roda,0.0,0.0,0.0
17.889,key,0.0,0.0,0.0
17.8893,mux,0.0,0.0,0.0
17.9391,key,0.0,0.0,0.0
17.9394,mux,0.0,0.0,0.0
17.9807,roda,0.0,0.0,0.0
17.989,key,0.0,0.0,0.0
17.9893,mux,0.0,0.0,0.0
18.0392,key,0.0,0.0,0.0
18.0396,mux,0.0,0.0,0.0
18.0809,roda,0.0,0.0,0.0
18.089,key,0.0,0.0,0.0
18.0893,mux,0.0,0.0,0.0
18.1391,key,0.0,0.0,0.0
18.1395,mux,0.0,0.0,0.0
18.1808,roda,0.0,0.0,0.0
18.1891,key,0.0,0.0,0.0
18.1895,mux,0.0,0.0,0.0
18.2391,key,0.0,0.0,0.0
18.2396,mux,0.0,0.0,0.0
18.2807,roda,0.0,0.0,0.0
18.2891,key,0.0,0.0,0.0
18.2894,mux,0.0,0.0,0.0
18.3391,key,0.0,0.0,0.0
18.3395,mux,0.0,0.0,0.0
18.3808,roda,0.0,0.0,0.0
18.3891,key,0.0,0.0,0.0
18.3895,mux,0.0,0.0,0.0
18.4391,key,0.0,0.0,0.0
18.4394,mux,0.0,0.0,0.0
18.4807,roda,0.0,0.0,0.0
18.4891,key,0.0,0.0,0.0
18.4894,mux,0.0,0.0,0.0
18.5392,key,0.0,0.0,0.0
18.5396,mux,0.0,0.0,0.0
18.5807,roda,0.0,0.0,0.0
18.589,key,0.0,0.0,0.0
18.5892,mux,0.0,0.0,0.0
18.6391,key,0.0,0.0,0.0
18.6394,mux,0.0,0.0,0.0
18.6808,roda,0.0,0.0,0.0
18.6891,key,0.0,0.0,0.0
18.6893,mux,0.0,0.0,0.0
18.7392,key,0.0,0.0,0.0
18.7396,mux,0.0,0.0,0.0
18.7807,roda,0.0,0.0,0.0
18.7891,key,0.0,0.0,0.0
18.7895,mux,0.0,0.0,0.0
18.8391,key,0.0,0.0,0.0
18.8396,mux,0.0,0.0,0.0
18.8807,roda,0.0,0.0,0.0
18.889,key,0.0,0.0,0.0
18.8894,mux,0.0,0.0,0.0
18.9391,key,0.0,0.0,0.0
18.9395,mux,0.0,0.0,0.0
18.9808,roda,0.0,0.0,0.0
18.989,key,0.0,0.0,0.0
18.9892,mux,0.0,0.0,0.0
19.0391,key,0.0,0.0,0.0
19.0394,mux,0.0,0.0,0.0
19.0807,roda,0.0,0.0,0.0
19.0891,key,0.0,0.0,0.0
19.0894,mux,0.0,0.0,0.0
19.1391,key,0.0,0.0,0.0
19.1394,mux,0.0,0.0,0.0
19.1808,roda,0.0,0.0,0.0
19.1892,key,0.0,0.0,0.0
19.1896,mux,0.0,0.0,0.0
19.2392,key,0.0,0.0,0.0
19.2397,mux,0.0,0.0,0.0
19.2807,roda,0.0,0.0,0.0
19.2891,key,0.0,0.0,0.0
19.2893,mux,0.0,0.0,0.0
19.3391,key,0.0,0.0,0.0
19.3395,mux,0.0,0.0,0.0
19.3809,roda,0.0,0.0,0.0
19.3891,key,0.0,0.0,0.0
19.3893,mux,0.0,0.0,0.0
19.4392,key,0.0,0.0,0.0
19.4395,mux,0.0,0.0,0.0
19.4808,roda,0.0,0.0,0.0
19.4891,key,0.0,0.0,0.0
19.4896,mux,0.0,0.0,0.0
19.5391,key,0.0,0.0,0.0
19.5395,mux,0.0,0.0,0.0
19.5808,roda,0.0,0.0,0.0
19.5891,key,0.0,0.0,0.0
19.5894,mux,0.0,0.0,0.0
19.6391,key,0.0,0.0,0.0
19.6394,mux,0.0,0.0,0.0
19.6808,roda,0.0,0.0,0.0
19.689,key,0.0,0.0,0.0
19.6893,mux,0.0,0.0,0.0
19.7391,key,0.0,0.0,0.0
19.7395,mux,0.0,0.0,0.0
19.7807,roda,0.0,0.0,0.0
19.7892,key,0.0,0.0,0.0
19.7896,mux,0.0,0.0,0.0
19.8391,key,0.0,0.0,0.0
19.8395,mux,0.0,0.0,0.0
19.881,roda,0.0,0.0,0.0
19.889,key,0.0,0.0,0.0
19.8894,mux,0.0,0.0,0.0
19.9391,key,0.0,0.0,0.0
19.9395,mux,0.0,0.0,0.0
19.9806,roda,0.0,0.0,0.0
19.989,key,0.0,0.0,0.0
19.9893,mux,0.0,0.0,0.0
20.0391,key,0.0,0.0,0.0
20.0395,mux,0.0,0.0,0.0
20.0807,roda,0.0,0.0,0.0
20.0891,key,0.0,0.0,0.0
20.0894,mux,0.0,0.0,0.0
20.1391,key,0.0,0.0,0.0
20.1396,mux,0.0,0.0,0.0
20.1808,roda,0.0,0.0,0.0
20.1891,key,0.0,0.0,0.0
20.1895,mux,0.0,0.0,0.0
20.2391,key,0.0,0.0,0.0
20.2395,mux,0.0,0.0,0.0
20.2809,roda,0.0,0.0,0.0
20.2892,key,0.0,0.0,0.0
20.2897,mux,0.0,0.0,0.0
20.3391,key,0.0,0.0,0.0
20.3395,mux,0.0,0.0,0.0
20.3807,roda,0.0,0.0,0.0
20.389,key,0.0,0.0,0.0
20.3892,mux,0.0,0.0,0.0
20.439,key,0.0,0.0,0.0
20.4393,mux,0.0,0.0,0.0
20.4807,roda,0.0,0.0,0.0
20.489,key,0.0,0.0,0.0
20.4893,mux,0.0,0.0,0.0
20.5391,key,0.0,0.0,0.0
20.5395,mux,0.0,0.0,0.0
20.5809,roda,0.0,0.0,0.0
20.5891,key,0.0,0.0,0.0
20.5894,mux,0.0,0.0,0.0
20.639,key,0.0,0.0,0.0
20.6393,mux,0.0,0.0,0.0
20.6808,roda,0.0,0.0,0.0
20.6891,key,0.0,0.0,0.0
20.6894,mux,0.0,0.0,0.0
20.7391,key,0.0,0.0,0.0
20.7396,mux,0.0,0.0,0.0
20.7808,roda,0.0,0.0,0.0
20.7891,key,0.0,0.0,0.0
20.7893,mux,0.0,0.0,0.0
20.8392,key,0.0,0.0,0.0
20.8396,mux,0.0,0.0,0.0
20.8807,roda,0.0,0.0,0.0
20.8891,key,0.0,0.0,0.0
20.8895,mux,0.0,0.0,0.0
20.9391,key,0.0,0.0,0.0
20.9396,mux,0.0,0.0,0.0
20.9808,roda,0.0,0.0,0.0
20.989,key,0.0,0.0,0.0
20.9894,mux,0.0,0.0,0.0
21.0391,key,0.0,0.0,0.0
21.0396,mux,0.0,0.0,0.0
21.081,roda,0.0,0.0,0.0
21.0891,key,0.0,0.0,0.0
21.0894,mux,0.0,0.0,0.0
21.1391,key,0.0,0.0,0.0
21.1396,mux,0.0,0.0,0.0
21.181,roda,0.0,0.0,0.0
21.189,key,0.0,0.0,0.0
21.1894,mux,0.0,0.0,0.0
21.2391,key,0.0,0.0,0.0
21.2396,mux,0.0,0.0,0.0
21.2809,roda,0.0,0.0,0.0
21.289,key,0.0,0.0,0.0
21.2895,mux,0.0,0.0,0.0
21.3391,key,0.0,0.0,0.0
21.3395,mux,0.0,0.0,0.0
21.3812,roda,0.0,0.0,0.0
21.3891,key,0.0,0.0,0.0
21.3896,mux,0.0,0.0,0.0
21.4391,key,0.0,0.0,0.0
21.4394,mux,0.0,0.0,0.0
21.4808,roda,0.0,0.0,0.0
21.489,key,0.0,0.0,0.0
21.4893,mux,0.0,0.0,0.0
21.539,key,0.0,0.0,0.0
21.5393,mux,0.0,0.0,0.0
21.5808,roda,0.0,0.0,0.0
21.5891,key,0.0,0.0,0.0
21.5895,mux,0.0,0.0,0.0
21.6391,key,0.0,0.0,0.0
21.6395,mux,0.0,0.0,0.0
21.6807,roda,0.0,0.0,0.0
21.6891,key,0.0,0.0,0.0
21.6895,mux,0.0,0.0,0.0
21.7392,key,0.0,0.0,0.0
21.7396,mux,0.0,0.0,0.0
21.7808,roda,0.0,0.0,0.0
21.7891,key,0.0,0.0,0.0
21.7895,mux,0.0,0.0,0.0
21.8392,key,0.0,0.0,0.0
21.8396,mux,0.0,0.0,0.0
21.8807,roda,0.0,0.0,0.0
21.8892,key,0.0,0.0,0.0
21.8895,mux,0.0,0.0,0.0
21.9391,key,0.0,0.0,0.0
21.9395,mux,0.0,0.0,0.0
21.9808,roda,0.0,0.0,0.0
21.9891,key,0.0,0.0,0.0
21.9894,mux,0.0,0.0,0.0
22.0391,key,0.0,0.0,0.0
22.0395,mux,0.0,0.0,0.0
22.0808,roda,0.0,0.0,0.0
22.0891,key,0.0,0.0,0.0
22.0895,mux,0.0,0.0,0.0
22.139,key,0.0,0.0,0.0
22.1394,mux,0.0,0.0,0.0
22.1807,roda,0.0,0.0,0.0
22.189,key,0.0,0.0,0.0
22.1894,mux,0.0,0.0,0.0
22.2391,key,0.0,0.0,0.0
22.2395,mux,0.0,0.0,0.0
22.2807,roda,0.0,0.0,0.0
22.2892,key,0.0,0.0,0.0
22.2896,mux,0.0,0.0,0.0
22.3392,key,0.0,0.0,0.0
22.3396,mux,0.0,0.0,0.0
22.3809,roda,0.0,0.0,0.0
22.3891,key,0.0,0.0,0.0
22.3894,mux,0.0,0.0,0.0
22.4391,key,0.0,0.0,0.0
22.4395,mux,0.0,0.0,0.0
22.4808,roda,0.0,0.0,0.0
22.489,key,0.0,0.0,0.0
22.4893,mux,0.0,0.0,0.0
22.5391,key,0.0,0.0,0.0
22.5394,mux,0.0,0.0,0.0
22.5807,roda,0.0,0.0,0.0
22.5891,key,0.0,0.0,0.0
22.5894,mux,0.0,0.0,0.0
22.6392,key,0.0,0.0,0.0
22.6396,mux,0.0,0.0,0.0
22.6809,roda,0.0,0.0,0.0
22.6891,key,0.0,0.0,0.0
22.6896,mux,0.0,0.0,0.0
22.7391,key,0.0,0.0,0.0
22.7394,mux,0.0,0.0,0.0
22.7807,roda,0.0,0.0,0.0
22.789,key,0.0,0.0,0.0
22.7892,mux,0.0,0.0,0.0
22.8392,key,0.0,0.0,0.0
22.8396,mux,0.0,0.0,0.0
22.8807,roda,0.0,0.0,0.0
22.8891,key,0.0,0.0,0.0
22.8895,mux,0.0,0.0,0.0
22.9392,key,0.0,0.0,0.0
22.9395,mux,0.0,0.0,0.0
22.9808,roda,0.0,0.0,0.0
22.9891,key,0.0,0.0,0.0
22.9895,mux,0.0,0.0,0.0
23.0391,key,0.0,0.0,0.0
23.0395,mux,0.0,0.0,0.0
23.0808,roda,0.0,0.0,0.0
23.0891,key,0.0,0.0,0.0
23.0893,mux,0.0,0.0,0.0
23.1391,key,0.0,0.0,0.0
23.1397,mux,0.0,0.0,0.0
23.1807,roda,0.0,0.0,0.0
23.1892,key,0.0,0.0,0.0
23.1896,mux,0.0,0.0,0.0
23.2391,key,0.0,0.0,0.0
23.2395,mux,0.0,0.0,0.0
23.2808,roda,0.0,0.0,0.0
23.2891,key,0.0,0.0,0.0
23.2896,mux,0.0,0.0,0.0
23.3391,key,0.0,0.0,0.0
23.3395,mux,0.0,0.0,0.0
23.3808,roda,0.0,0.0,0.0
23.3891,key,0.0,0.0,0.0
23.3894,mux,0.0,0.0,0.0
23.4391,key,0.0,0.0,0.0
23.4395,mux,0.0,0.0,0.0
23.4807,roda,0.0,0.0,0.0
23.4891,key,0.0,0.0,0.0
23.4893,mux,0.0,0.0,0.0
23.5392,key,0.0,0.0,0.0
23.5396,mux,0.0,0.0,0.0
23.5807,roda,0.0,0.0,0.0
23.5891,key,0.0,0.0,0.0
23.5893,mux,0.0,0.0,0.0
23.6391,key,0.0,0.0,0.0
23.6394,mux,0.0,0.0,0.0
23.6807,roda,0.0,0.0,0.0
23.6892,key,0.0,0.0,0.0
23.6894,mux,0.0,0.0,0.0
23.7392,key,0.0,0.0,0.0
23.7397,mux,0.0,0.0,0.0
23.7808,roda,0.0,0.0,0.0
23.7892,key,0.0,0.0,0.0
23.7896,mux,0.0,0.0,0.0
23.8392,key,0.0,0.0,0.0
23.8396,mux,0.0,0.0,0.0
23.8807,roda,0.0,0.0,0.0
23.8891,key,0.0,0.0,0.0
23.8894,mux,0.0,0.0,0.0
23.9392,key,0.0,0.0,0.0
23.9397,mux,0.0,0.0,0.0
23.9809,roda,0.0,0.0,0.0
23.9891,key,0.0,0.0,0.0
23.9896,mux,0.0,0.0,0.0
24.0391,key,0.0,0.0,0.0
24.0394,mux,0.0,0.0,0.0
24.0809,roda,0.0,0.0,0.0
24.0891,key,0.0,0.0,0.0
24.0894,mux,0.0,0.0,0.0
24.1391,key,0.0,0.0,0.0
24.1394,mux,0.0,0.0,0.0
24.1807,roda,0.0,0.0,0.0
24.189,key,0.0,0.0,0.0
24.1895,mux,0.0,0.0,0.0
24.239,key,0.0,0.0,0.0
24.2393,mux,0.0,0.0,0.0
24.2807,roda,0.0,0.0,0.0
24.2891,key,0.0,0.0,0.0
24.2895,mux,0.0,0.0,0.0
24.3391,key,0.0,0.0,0.0
24.3396,mux,0.0,0.0,0.0
24.3807,roda,0.0,0.0,0.0
24.3891,key,0.0,0.0,0.0
24.3894,mux,0.0,0.0,0.0
24.4391,key,0.0,0.0,0.0
24.4394,mux,0.0,0.0,0.0
24.4809,roda,0.0,0.0,0.0
24.4891,key,0.0,0.0,0.0
24.4894,mux,0.0,0.0,0.0
24.5391,key,0.0,0.0,0.0
24.5395,mux,0.0,0.0,0.0
24.5808,roda,0.0,0.0,0.0
24.5891,key,0.0,0.0,0.0
24.5893,mux,0.0,0.0,0.0
24.6392,key,0.0,0.0,0.0
24.6397,mux,0.0,0.0,0.0
24.6807,roda,0.0,0.0,0.0
24.6891,key,0.0,0.0,0.0
24.6896,mux,0.0,0.0,0.0
24.7392,key,0.0,0.0,0.0
24.7397,mux,0.0,0.0,0.0
24.7808,roda,0.0,0.0,0.0
24.789,key,0.0,0.0,0.0
24.7894,mux,0.0,0.0,0.0
24.8391,key,0.0,0.0,0.0
24.8394,mux,0.0,0.0,0.0
24.8806,roda,0.0,0.0,0.0
24.8891,key,0.0,0.0,0.0
24.8894,mux,0.0,0.0,0.0
24.9392,key,0.0,0.0,0.0
24.9397,mux,0.0,0.0,0.0
24.9808,roda,0.0,0.0,0.0
24.9891,key,0.0,0.0,0.0
24.9896,mux,0.0,0.0,0.0
25.0391,key,0.0,0.0,0.0
25.0395,mux,0.0,0.0,0.0
25.0807,roda,0.0,0.0,0.0
25.0891,key,0.0,0.0,0.0
25.0896,mux,0.0,0.0,0.0
25.1392,key,0.0,0.0,0.0
25.1395,mux,0.0,0.0,0.0
25.1808,roda,0.0,0.0,0.0
25.1891,key,0.0,0.0,0.0
25.1893,mux,0.0,0.0,0.0
25.2392,key,0.0,0.0,0.0
25.2396,mux,0.0,0.0,0.0
25.2808,roda,0.0,0.0,0.0
25.2891,key,0.0,0.0,0.0
25.2893,mux,0.0,0.0,0.0
25.339,key,0.0,0.0,0.0
25.3394,mux,0.0,0.0,0.0
25.3807,roda,0.0,0.0,0.0
25.3891,key,0.0,0.0,0.0
25.3893,mux,0.0,0.0,0.0
25.4392,key,0.0,0.0,0.0
25.4397,mux,0.0,0.0,0.0
25.4807,roda,0.0,0.0,0.0
25.4892,key,0.0,0.0,0.0
25.4896,mux,0.0,0.0,0.0
25.5392,key,0.0,0.0,0.0
25.5396,mux,0.0,0.0,0.0
25.5808,roda,0.0,0.0,0.0
25.5892,key,0.0,0.0,0.0
25.5896,mux,0.0,0.0,0.0
25.6391,key,0.0,0.0,0.0
25.6396,mux,0.0,0.0,0.0
25.6807,roda,0.0,0.0,0.0
25.6892,key,0.0,0.0,0.0
25.6896,mux,0.0,0.0,0.0
25.7391,key,0.0,0.0,0.0
25.7395,mux,0.0,0.0,0.0
25.7808,roda,0.0,0.0,0.0
25.7891,key,0.0,0.0,0.0
25.7894,mux,0.0,0.0,0.0
25.8391,key,0.0,0.0,0.0
25.8396,mux,0.0,0.0,0.0
25.8806,roda,0.0,0.0,0.0
25.8891,key,0.0,0.0,0.0
25.8895,mux,0.0,0.0,0.0
25.9391,key,0.0,0.0,0.0
25.9396,mux,0.0,0.0,0.0
25.9808,roda,0.0,0.0,0.0
25.9891,key,0.0,0.0,0.0
25.9893,mux,0.0,0.0,0.0
26.0391,key,0.0,0.0,0.0
26.0394,mux,0.0,0.0,0.0
26.0808,roda,0.0,0.0,0.0
26.0891,key,0.0,0.0,0.0
26.0895,mux,0.0,0.0,0.0
26.1392,key,0.0,0.0,0.0
26.1398,mux,0.0,0.0,0.0
26.1816,roda,0.0,0.0,0.0
26.1891,key,0.0,0.0,0.0
26.1895,mux,0.0,0.0,0.0
26.2391,key,0.0,0.0,0.0
26.2395,mux,0.0,0.0,0.0
26.2808,roda,0.0,0.0,0.0
26.2892,key,0.0,0.0,0.0
26.2897,mux,0.0,0.0,0.0
26.3391,key,0.0,0.0,0.0
26.3395,mux,0.0,0.0,0.0
26.3806,roda,0.0,0.0,0.0
26.389,key,0.0,0.0,0.0
26.3893,mux,0.0,0.0,0.0
26.4391,key,0.0,0.0,0.0
26.4395,mux,0.0,0.0,0.0
26.4808,roda,0.0,0.0,0.0
26.4893,key,0.0,0.0,0.0
26.4899,mux,0.0,0.0,0.0
26.5394,key,0.0,0.0,0.0
26.5397,mux,0.0,0.0,0.0
26.5808,roda,0.0,0.0,0.0
26.5892,key,0.0,0.0,0.0
26.5898,mux,0.0,0.0,0.0
26.6391,key,0.0,0.0,0.0
26.6394,mux,0.0,0.0,0.0
26.6808,roda,0.0,0.0,0.0
26.6892,key,0.0,0.0,0.0
26.6895,mux,0.0,0.0,0.0
26.739,key,0.0,0.0,0.0
26.7393,mux,0.0,0.0,0.0
26.7807,roda,0.0,0.0,0.0
26.7891,key,0.0,0.0,0.0
26.7894,mux,0.0,0.0,0.0
26.8392,key,0.0,0.0,0.0
26.8395,mux,0.0,0.0,0.0
26.8809,roda,0.0,0.0,0.0
26.8892,key,0.0,0.0,0.0
26.8895,mux,0.0,0.0,0.0
26.9391,key,0.0,0.0,0.0
26.9394,mux,0.0,0.0,0.0
26.9806,roda,0.0,0.0,0.0
26.989,key,0.0,0.0,0.0
26.9893,mux,0.0,0.0,0.0
27.0391,key,0.0,0.0,0.0
27.0396,mux,0.0,0.0,0.0
27.0808,roda,0.0,0.0,0.0
27.0892,key,0.0,0.0,0.0
27.0896,mux,0.0,0.0,0.0
27.1393,key,0.0,0.0,0.0
27.1399,mux,0.0,0.0,0.0
27.1808,roda,0.0,0.0,0.0
27.1892,key,0.0,0.0,0.0
27.1897,mux,0.0,0.0,0.0
27.2392,key,0.0,0.0,0.0
27.2396,mux,0.0,0.0,0.0
27.2807,roda,0.0,0.0,0.0
27.2891,key,0.0,0.0,0.0
27.2895,mux,0.0,0.0,0.0
27.3391,key,0.0,0.0,0.0
27.3395,mux,0.0,0.0,0.0
27.3807,roda,0.0,0.0,0.0
27.3892,key,0.0,0.0,0.0
27.3895,mux,0.0,0.0,0.0
27.4393,key,0.0,0.0,0.0
27.4398,mux,0.0,0.0,0.0
27.4808,roda,0.0,0.0,0.0
27.4891,key,0.0,0.0,0.0
27.4893,mux,0.0,0.0,0.0
27.5393,key,0.0,0.0,0.0
27.5399,mux,0.0,0.0,0.0
27.5808,roda,0.0,0.0,0.0
27.5892,key,0.0,0.0,0.0
27.5895,mux,0.0,0.0,0.0
27.6393,key,0.0,0.0,0.0
27.6398,mux,0.0,0.0,0.0
27.6808,roda,0.0,0.0,0.0
27.6892,key,0.0,0.0,0.0
27.6897,mux,0.0,0.0,0.0
27.7393,key,0.0,0.0,0.0
27.7398,mux,0.0,0.0,0.0
27.7807,roda,0.0,0.0,0.0
27.7891,key,0.0,0.0,0.0
27.7897,mux,0.0,0.0,0.0
27.8392,key,0.0,0.0,0.0
27.8397,mux,0.0,0.0,0.0
27.8808,roda,0.0,0.0,0.0
27.8891,key,0.0,0.0,0.0
27.8893,mux,0.0,0.0,0.0
27.9391,key,0.0,0.0,0.0
27.9395,mux,0.0,0.0,0.0
27.9807,roda,0.0,0.0,0.0
27.9891,key,0.0,0.0,0.0
27.9893,mux,0.0,0.0,0.0
28.0392,key,0.0,0.0,0.0
28.0396,mux,0.0,0.0,0.0
28.0807,roda,0.0,0.0,0.0
28.0892,key,0.0,0.0,0.0
28.0896,mux,0.0,0.0,0.0
28.1391,key,0.0,0.0,0.0
28.1395,mux,0.0,0.0,0.0
28.1807,roda,0.0,0.0,0.0
28.1892,key,0.0,0.0,0.0
28.1895,mux,0.0,0.0,0.0
28.2394,key,0.0,0.0,0.0
28.2399,mux,0.0,0.0,0.0
28.2809,roda,0.0,0.0,0.0
28.2892,key,0.0,0.0,0.0
28.2896,mux,0.0,0.0,0.0
28.3391,key,0.0,0.0,0.0
28.3394,mux,0.0,0.0,0.0
28.3808,roda,0.0,0.0,0.0
28.3891,key,0.0,0.0,0.0
28.3895,mux,0.0,0.0,0.0
28.4391,key,0.0,0.0,0.0
28.4395,mux,0.0,0.0,0.0
28.4809,roda,0.0,0.0,0.0
28.4891,key,0.0,0.0,0.0
28.4895,mux,0.0,0.0,0.0
28.5393,key,0.0,0.0,0.0
28.5398,mux,0.0,0.0,0.0
28.5808,roda,0.0,0.0,0.0
28.5893,key,0.0,0.0,0.0
28.5896,mux,0.0,0.0,0.0
28.6391,key,0.0,0.0,0.0
28.6394,mux,0.0,0.0,0.0
28.6809,roda,0.0,0.0,0.0
28.6891,key,0.0,0.0,0.0
28.6895,mux,0.0,0.0,0.0
28.7391,key,0.0,0.0,0.0
28.7394,mux,0.0,0.0,0.0
28.7808,roda,0.0,0.0,0.0
28.7891,key,0.0,0.0,0.0
28.7895,mux,0.0,0.0,0.0
28.8391,key,0.0,0.0,0.0
28.8395,mux,0.0,0.0,0.0
28.8808,roda,0.0,0.0,0.0
28.8891,key,0.0,0.0,0.0
28.8895,mux,0.0,0.0,0.0
28.9392,key,0.0,0.0,0.0
28.9396,mux,0.0,0.0,0.0
28.9809,roda,0.0,0.0,0.0
28.9891,key,0.0,0.0,0.0
28.9894,mux,0.0,0.0,0.0
29.0394,key,0.0,0.0,0.0
29.0399,mux,0.0,0.0,0.0
29.0808,roda,0.0,0.0,0.0
29.0891,key,0.0,0.0,0.0
29.0896,mux,0.0,0.0,0.0
29.1392,key,0.0,0.0,0.0
29.1396,mux,0.0,0.0,0.0
29.1807,roda,0.0,0.0,0.0
29.189,key,0.0,0.0,0.0
29.1894,mux,0.0,0.0,0.0
29.2391,key,0.0,0.0,0.0
29.2395,mux,0.0,0.0,0.0
29.2807,roda,0.0,0.0,0.0
29.2892,key,0.0,0.0,0.0
29.2896,mux,0.0,0.0,0.0
29.3393,key,0.0,0.0,0.0
29.3398,mux,0.0,0.0,0.0
29.3808,roda,0.0,0.0,0.0
29.389,key,0.0,0.0,0.0
29.3893,mux,0.0,0.0,0.0
29.4391,key,0.0,0.0,0.0
29.4395,mux,0.0,0.0,0.0
29.4808,roda,0.0,0.0,0.0
29.4892,key,0.0,0.0,0.0
29.4895,mux,0.0,0.0,0.0
29.5391,key,0.0,0.0,0.0
29.5394,mux,0.0,0.0,0.0
29.5808,roda,0.0,0.0,0.0
29.5891,key,0.0,0.0,0.0
29.5894,mux,0.0,0.0,0.0
29.6391,key,0.0,0.0,0.0
29.6395,mux,0.0,0.0,0.0
29.6808,roda,0.0,0.0,0.0
29.6891,key,0.0,0.0,0.0
29.6894,mux,0.0,0.0,0.0
29.7392,key,0.0,0.0,0.0
29.7395,mux,0.0,0.0,0.0
29.781,roda,0.0,0.0,0.0
29.7893,key,0.0,0.0,0.0
29.7896,mux,0.0,0.0,0.0
29.8391,key,0.0,0.0,0.0
29.8395,mux,0.0,0.0,0.0
29.8807,roda,0.0,0.0,0.0
29.8891,key,0.0,0.0,0.0
29.8895,mux,0.0,0.0,0.0
29.9391,key,0.0,0.0,0.0
29.9395,mux,0.0,0.0,0.0
29.9807,roda,0.0,0.0,0.0
29.9891,key,0.0,0.0,0.0
29.9894,mux,0.0,0.0,0.0
30.0392,key,0.0,0.0,0.0
30.0396,mux,0.0,0.0,0.0
30.081,roda,0.0,0.0,0.0
30.0892,key,0.0,0.0,0.0
30.0895,mux,0.0,0.0,0.0
30.1392,key,0.0,0.0,0.0
30.1395,mux,0.0,0.0,0.0
30.1807,roda,0.0,0.0,0.0
30.1891,key,0.0,0.0,0.0
30.1895,mux,0.0,0.0,0.0
30.2392,key,0.0,0.0,0.0
30.2396,mux,0.0,0.0,0.0
30.2808,roda,0.0,0.0,0.0
30.289,key,0.0,0.0,0.0
30.2894,mux,0.0,0.0,0.0
30.3391,key,0.0,0.0,0.0
30.3395,mux,0.0,0.0,0.0
30.3809,roda,0.0,0.0,0.0
30.3891,key,0.0,0.0,0.0
30.3895,mux,0.0,0.0,0.0
30.4391,key,0.0,0.0,0.0
30.4396,mux,0.0,0.0,0.0
30.4809,roda,0.0,0.0,0.0
30.4892,key,0.0,0.0,0.0
30.4896,mux,0.0,0.0,0.0
30.5393,key,0.0,0.0,0.0
30.5398,mux,0.0,0.0,0.0
30.5808,roda,0.0,0.0,0.0
30.5892,key,0.0,0.0,0.0
30.5896,mux,0.0,0.0,0.0
30.6391,key,0.0,0.0,0.0
30.6394,mux,0.0,0.0,0.0
30.6809,roda,0.0,0.0,0.0
30.6891,key,0.0,0.0,0.0
30.6895,mux,0.0,0.0,0.0
30.7391,key,0.0,0.0,0.0
30.7395,mux,0.0,0.0,0.0
30.7807,roda,0.0,0.0,0.0
30.7891,key,0.0,0.0,0.0
30.7896,mux,0.0,0.0,0.0
30.8392,key,0.0,0.0,0.0
30.8396,mux,0.0,0.0,0.0
30.8809,roda,0.0,0.0,0.0
30.889,key,0.0,0.0,0.0
30.8893,mux,0.0,0.0,0.0
30.939,key,0.0,0.0,0.0
30.9394,mux,0.0,0.0,0.0
30.9808,roda,0.0,0.0,0.0
30.989,key,0.0,0.0,0.0
30.9894,mux,0.0,0.0,0.0
31.0391,key,0.0,0.0,0.0
31.0396,mux,0.0,0.0,0.0
31.0808,roda,0.0,0.0,0.0
31.089,key,0.0,0.0,0.0
31.0894,mux,0.0,0.0,0.0
31.1392,key,0.0,0.0,0.0
31.1396,mux,0.0,0.0,0.0
31.1809,roda,0.0,0.0,0.0
31.1891,key,0.0,0.0,0.0
31.1894,mux,0.0,0.0,0.0
31.2392,key,0.0,0.0,0.0
31.2396,mux,0.0,0.0,0.0
31.2807,roda,0.0,0.0,0.0
31.2891,key,0.0,0.0,0.0
31.2893,mux,0.0,0.0,0.0
31.3391,key,0.0,0.0,0.0
31.3395,mux,0.0,0.0,0.0
31.3809,roda,0.0,0.0,0.0
31.389,key,0.0,0.0,0.0
31.3893,mux,0.0,0.0,0.0
31.4391,key,0.0,0.0,0.0
31.4395,mux,0.0,0.0,0.0
31.4809,roda,0.0,0.0,0.0
31.4891,key,0.0,0.0,0.0
31.4893,mux,0.0,0.0,0.0
31.5391,key,0.0,0.0,0.0
31.5395,mux,0.0,0.0,0.0
31.5808,roda,0.0,0.0,0.0
31.5891,key,0.0,0.0,0.0
31.5896,mux,0.0,0.0,0.0
31.6392,key,0.0,0.0,0.0
31.6397,mux,0.0,0.0,0.0
31.681,roda,0.0,0.0,0.0
31.6892,key,0.0,0.0,0.0
31.6895,mux,0.0,0.0,0.0
