t,x,y,yaw,dist
6.4765,2.12591,4.61629,-0.95236,8.75187
6.4953,2.12881,4.61173,-0.94882,8.75008
6.5163,2.13173,4.60718,-0.94528,8.74827
6.5369,2.1346,4.60268,-0.94137,8.7465
6.5565,2.1375,4.59818,-0.93745,8.74471
6.5766,2.1404,4.5937,-0.93353,8.74291
6.5969,2.14333,4.58922,-0.92962,8.74109
6.6177,2.14627,4.58476,-0.9257,8.73925
6.6369,2.14971,4.57994,-0.92382,8.73702
6.6572,2.15323,4.57511,-0.92247,8.73471
6.677,2.15676,4.57028,-0.92113,8.73241
6.6964,2.16029,4.56545,-0.91978,8.73009
6.7172,2.16383,4.56063,-0.91844,8.72778
6.737,2.16737,4.55594,-0.91795,8.72544
6.7567,2.17091,4.55125,-0.91748,8.72309
6.7766,2.17445,4.54656,-0.917,8.72075
6.7964,2.178,4.54187,-0.91653,8.71841
6.817,2.18155,4.53718,-0.91606,8.71607
6.8365,2.18508,4.53251,-0.91547,8.71375
6.8568,2.18861,4.52783,-0.91489,8.71143
6.8771,2.19215,4.52316,-0.91431,8.7091
6.8966,2.19569,4.51849,-0.91372,8.70678
6.9178,2.19923,4.51382,-0.91314,8.70446
6.9395,2.20279,4.50915,-0.91262,8.70213
6.9594,2.20635,4.50448,-0.9121,8.6998
6.9793,2.20991,4.49982,-0.91158,8.69747
6.9997,2.21347,4.49515,-0.91107,8.69514
7.0188,2.21704,4.49049,-0.91055,8.69281
7.0389,2.22058,4.48584,-0.90989,8.6905
7.0597,2.22413,4.48119,-0.90923,8.68819
7.0792,2.22768,4.47654,-0.90856,8.68588
7.1004,2.23124,4.4719,-0.9079,8.68357
7.1195,2.23479,4.46726,-0.90724,8.68126
7.1387,2.23832,4.46264,-0.90634,8.67898
7.16,2.24185,4.45802,-0.90544,8.6767
7.1791,2.24538,4.4534,-0.90455,8.67442
7.1995,2.24891,4.44879,-0.90365,8.67214
7.2206,2.25245,4.44418,-0.90275,8.66985
7.2395,2.25598,4.43958,-0.90178,8.66758
7.2594,2.25952,4.43499,-0.90081,8.6653
7.2792,2.26306,4.43039,-0.89985,8.66302
7.2992,2.26661,4.4258,-0.89888,8.66074
7.3201,2.27016,4.42122,-0.89791,8.65845
7.3393,2.27372,4.41663,-0.89697,8.65616
7.3595,2.27728,4.41205,-0.89602,8.65387
7.38,2.28085,4.40747,-0.89508,8.65158
7.3995,2.28442,4.4029,-0.89413,8.64929
7.4194,2.288,4.39833,-0.89319,8.64699
7.439,2.29158,4.39376,-0.89225,8.64469
7.459,2.29516,4.38919,-0.89131,8.64239
7.4792,2.29875,4.38463,-0.89037,8.64009
7.499,2.30235,4.38008,-0.88943,8.63779
7.5187,2.30594,4.37552,-0.88849,8.63548
7.5388,2.30955,4.37097,-0.88757,8.63317
7.559,2.31316,4.36642,-0.88665,8.63086
7.5799,2.31678,4.36187,-0.88573,8.62855
7.6007,2.32039,4.35733,-0.88481,8.62623
