t,x,y,yaw,dist
8.2261,3.05698,3.46529,-1.81122,8.21465
8.2457,3.0565,3.45951,-1.82286,8.21729
8.2659,3.05594,3.45372,-1.83432,8.22003
8.2859,3.05529,3.4479,-1.84559,8.22285
8.3067,3.05456,3.44207,-1.85669,8.22577
8.326,3.05373,3.43623,-1.86759,8.22878
8.3465,3.05282,3.43036,-1.87829,8.23187
8.3657,3.05182,3.42449,-1.8888,8.23506
8.3861,3.05074,3.4186,-1.89909,8.23833
8.4058,3.04956,3.41269,-1.90918,8.2417
8.4261,3.0482,3.40666,-1.91829,8.24529
8.4462,3.04675,3.40062,-1.9271,8.24897
8.4658,3.04522,3.39457,-1.93568,8.25273
8.4869,3.0436,3.38851,-1.94402,8.25657
8.507,3.0419,3.38243,-1.95213,8.2605
8.5267,3.04011,3.37633,-1.95992,8.26453
8.5459,3.03825,3.37021,-1.96746,8.26864
8.5657,3.0363,3.36408,-1.97475,8.27283
8.5878,3.03427,3.35793,-1.98178,8.2771
8.6072,3.03217,3.35178,-1.98859,8.28144
8.6273,3.03017,3.3462,-1.99405,8.28547
8.6473,3.02819,3.34068,-1.99989,8.28946
8.667,3.02619,3.33518,-2.00581,8.29346
8.6881,3.02415,3.32969,-2.01173,8.2975
8.708,3.02208,3.32422,-2.01764,8.30156
8.7272,3.01977,3.31888,-2.02025,8.30579
8.7471,3.01741,3.31358,-2.02254,8.31006
8.767,3.01504,3.30827,-2.02483,8.31433
8.7873,3.01265,3.30298,-2.02711,8.31862
8.8073,3.01025,3.29768,-2.02939,8.32292
8.8272,3.00764,3.29253,-2.02846,8.32736
8.847,3.005,3.28739,-2.02716,8.33183
8.8672,3.00236,3.28225,-2.02587,8.3363
8.8904,2.99972,3.2771,-2.02458,8.34077
8.9074,2.9971,3.27194,-2.0233,8.34523
8.9269,2.99447,3.26684,-2.02159,8.34968
8.9471,2.99183,3.26172,-2.01981,8.35414
8.9675,2.98921,3.2566,-2.01804,8.35859
8.9872,2.9866,3.25147,-2.01628,8.36304
9.0073,2.98399,3.24634,-2.01453,8.36748
9.0279,2.9814,3.24119,-2.01284,8.37192
9.0483,2.97881,3.23604,-2.01116,8.37635
9.0682,2.97624,3.23088,-2.0095,8.38079
9.0889,2.97367,3.22571,-2.00786,8.38521
9.1083,2.97112,3.22054,-2.00626,8.38964
9.1283,2.96858,3.21533,-2.00499,8.39406
9.1492,2.96607,3.21011,-2.00391,8.39846
9.1684,2.96356,3.20489,-2.00287,8.40286
9.1881,2.96106,3.19967,-2.00183,8.40726
9.2082,2.95857,3.19445,-2.00079,8.41165
9.2281,2.95637,3.19031,-1.9971,8.41534
9.2498,2.95419,3.18632,-1.99298,8.41895
9.2698,2.95205,3.18237,-1.98898,8.42251
9.2897,2.94992,3.17838,-1.98513,8.42607
9.3108,2.94781,3.17437,-1.98138,8.42963
9.3293,2.94561,3.17051,-1.97532,8.43321
9.3508,2.94343,3.16665,-1.96914,8.43678
9.37,2.94126,3.16277,-1.96296,8.44033
9.3892,2.93912,3.15889,-1.95678,8.44387
9.4095,2.93701,3.15498,-1.95059,8.44739
9.4296,2.93476,3.15118,-1.94198,8.45099
9.4501,2.93253,3.14737,-1.93322,8.45458
9.4694,2.93034,3.14354,-1.92447,8.45815
9.4899,2.92817,3.13969,-1.91572,8.4617
9.5107,2.92605,3.13582,-1.90696,8.46522
9.5294,2.92384,3.13211,-1.89604,8.46875
9.5506,2.92166,3.1284,-1.885,8.47227
9.5692,2.91952,3.12466,-1.87396,8.47575
9.5898,2.91742,3.12089,-1.86292,8.4792
9.6096,2.91537,3.11711,-1.85188,8.48263
9.6291,2.91335,3.11332,-1.84069,8.48603
9.6499,2.91137,3.10952,-1.82951,8.48939
9.6695,2.90944,3.10569,-1.81832,8.49273
9.6893,2.90755,3.10184,-1.80714,8.49604
9.7105,2.9057,3.09797,-1.79595,8.49931
9.7295,2.9039,3.09407,-1.78481,8.50257
9.7501,2.90214,3.09015,-1.77372,8.50579
9.7702,2.90043,3.08619,-1.76266,8.50898
9.7899,2.89876,3.08222,-1.75161,8.51214
9.8096,2.89714,3.07823,-1.74056,8.51526
9.8299,2.89552,3.07435,-1.72879,8.51834
9.8516,2.89395,3.07044,-1.71701,8.52139
9.8708,2.89243,3.06652,-1.70523,8.5244
9.8904,2.89095,3.06258,-1.69345,8.52738
9.9117,2.88952,3.05863,-1.68167,8.53032
9.9322,2.88811,3.05471,-1.66956,8.53323
9.9524,2.88675,3.05077,-1.65745,8.5361
9.972,2.88544,3.04682,-1.64534,8.53894
