t_wall,topic,vx,wz,px,py,extra
1787278342.206,odom,0.0000,0.0000,6.140,10.000,
1787278342.210,/auto_vel,0.0000,0.0000,,,
1787278342.210,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787278342.211,/cmd_vel_bruto,0.0000,0.0000,,,
1787278342.212,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787278342.226,odom,0.0000,0.0000,6.140,10.000,
1787278342.237,/auto_vel_raw,0.0000,0.0000,,,
1787278342.247,odom,0.0000,0.0000,6.140,10.000,
1787278342.259,/auto_vel,0.0000,0.0000,,,
1787278342.259,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787278342.261,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787278342.261,/cmd_vel_bruto,0.0000,0.0000,,,
1787278342.268,odom,0.0000,0.0000,6.140,10.000,
1787278342.289,odom,0.0000,0.0000,6.140,10.000,
1787278342.291,/auto_vel_raw,0.0000,0.0000,,,
1787278342.311,odom,0.0000,0.0000,6.140,10.000,
1787278342.314,/auto_vel,0.0000,0.0000,,,
1787278342.314,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787278342.315,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787278342.316,/cmd_vel_bruto,0.0000,0.0000,,,
1787278342.329,odom,0.0000,0.0000,6.140,10.000,
1787278342.340,/auto_vel_raw,0.0000,0.0000,,,
1787278342.349,odom,0.0000,0.0000,6.140,10.000,
1787278342.351,/auto_vel,0.0000,0.0000,,,
1787278342.352,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787278342.353,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787278342.353,/cmd_vel_bruto,0.0000,0.0000,,,
1787278342.369,odom,0.0000,0.0000,6.140,10.000,
1787278342.390,/auto_vel_raw,0.0000,0.0000,,,
1787278342.391,odom,0.0000,0.0000,6.140,10.000,
1787278342.403,/auto_vel,0.0000,0.0000,,,
1787278342.403,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787278342.404,/cmd_vel_bruto,0.0000,0.0000,,,
1787278342.405,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787278342.411,odom,0.0000,0.0000,6.140,10.000,
1787278342.430,odom,0.0000,0.0000,6.140,10.000,
1787278342.441,/auto_vel_raw,0.0000,0.0000,,,
1787278342.450,odom,0.0000,0.0000,6.140,10.000,
1787278342.453,/auto_vel,0.0000,0.0000,,,
1787278342.453,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787278342.454,/cmd_vel_bruto,0.0000,0.0000,,,
1787278342.455,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787278342.471,odom,0.0000,0.0000,6.140,10.000,
1787278342.490,odom,0.0000,0.0000,6.140,10.000,
1787278342.492,/auto_vel_raw,0.0000,0.0000,,,
1787278342.494,/auto_vel,0.0000,0.0000,,,
1787278342.494,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787278342.494,/cmd_vel_bruto,0.0000,0.0000,,,
1787278342.495,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787278342.511,odom,0.0000,0.0000,6.140,10.000,
1787278342.531,odom,0.0000,0.0000,6.140,10.000,
1787278342.541,/auto_vel_raw,0.0000,0.0000,,,
1787278342.551,odom,0.0000,0.0000,6.140,10.000,
1787278342.553,/auto_vel,0.0000,0.0000,,,
1787278342.553,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787278342.554,/cmd_vel_bruto,0.0000,0.0000,,,
1787278342.555,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787278342.571,odom,0.0000,0.0000,6.140,10.000,
