t,x,y,yaw,dist
8.1592,3.02922,3.54304,-1.67138,8.21104
8.1797,3.0296,3.53706,-1.68374,8.21293
8.1993,3.02994,3.53111,-1.69653,8.21483
8.2205,3.0302,3.52517,-1.70934,8.21681
8.2395,3.03044,3.51908,-1.72304,8.21887
8.2595,3.03061,3.51299,-1.73692,8.22099
8.2807,3.03069,3.50691,-1.75078,8.2232
8.2993,3.0307,3.50082,-1.76463,8.22549
8.3196,3.03061,3.49474,-1.77847,8.22786
8.3394,3.03025,3.48848,-1.79041,8.23056
8.3594,3.02979,3.48221,-1.80212,8.23336
8.3794,3.02926,3.47595,-1.8138,8.23622
8.3994,3.02865,3.4697,-1.82545,8.23915
8.4207,3.02797,3.46347,-1.83706,8.24216
8.4393,3.02716,3.45719,-1.84807,8.2453
8.4593,3.02627,3.45093,-1.85901,8.24851
8.4796,3.02531,3.44469,-1.86989,8.25178
8.4996,3.02428,3.43847,-1.88069,8.25511
8.5207,3.02318,3.43227,-1.8914,8.25851
8.5394,3.02182,3.42592,-1.90057,8.26219
8.5595,3.02039,3.41962,-1.90934,8.26594
8.5797,3.0189,3.41334,-1.91798,8.26973
8.5996,3.01735,3.4071,-1.92646,8.27357
8.62,3.01574,3.4009,-1.93476,8.27745
8.6393,3.01384,3.39451,-1.94114,8.28167
8.6597,3.01187,3.38817,-1.94666,8.28595
8.6798,3.00981,3.38187,-1.95173,8.29029
8.6995,3.00768,3.37555,-1.95652,8.29471
8.7196,3.0055,3.36922,-1.96116,8.29918
8.7394,3.00348,3.36371,-1.96387,8.30318
8.7592,3.00146,3.35835,-1.96631,8.30713
8.7795,2.9994,3.35297,-1.96851,8.31113
8.7993,2.99732,3.34758,-1.97063,8.31515
8.8194,2.99522,3.3422,-1.97274,8.31919
8.8394,2.99295,3.33691,-1.97238,8.32335
8.861,2.99067,3.33164,-1.97187,8.32752
8.8795,2.98839,3.32636,-1.97136,8.33169
8.8996,2.98611,3.32108,-1.97085,8.33586
8.9195,2.98383,3.3158,-1.97034,8.34003
