t,estado,x,y,rumo,rumo_alvo,erro_rumo,v_alvo,dist,raio_curva,mira,alvo_x,alvo_y,desvio_lateral
17.4,seguindo,2.64,-0.1308,0.2668,0.1598,-0.107,0.5,8.0646,3.9284,0.37,3.053,-0.0642,0.0271
17.451,seguindo,2.6569,-0.1264,0.2696,0.1557,-0.1139,0.5,8.0528,3.9284,0.37,3.053,-0.0642,0.0283
17.5,seguindo,2.6681,-0.1234,0.2715,0.1119,-0.1595,0.5,8.0449,5.8791,0.37,3.0559,-0.0799,0.0007
17.55,seguindo,2.6849,-0.119,0.2742,0.1192,-0.155,0.5,8.0331,3.4842,0.37,3.1045,-0.0687,0.0037
17.6,seguindo,2.6962,-0.1159,0.276,0.1152,-0.1608,0.5,8.0252,3.4842,0.37,3.1045,-0.0687,0.0057
17.65,seguindo,2.713,-0.1114,0.2787,0.1086,-0.1701,0.5,8.0133,3.4842,0.37,3.1045,-0.0687,0.0087
17.7,seguindo,2.7242,-0.1083,0.2805,0.1038,-0.1767,0.5,8.0054,3.4842,0.37,3.1045,-0.0687,0.0107
17.75,seguindo,2.741,-0.1037,0.2832,0.1202,-0.163,0.5,7.9935,2.163,0.37,3.1521,-0.054,0.0138
17.8,seguindo,2.7522,-0.1006,0.285,0.1159,-0.1692,0.5,7.9856,2.163,0.37,3.1521,-0.054,0.0159
17.85,seguindo,2.769,-0.0959,0.2877,0.1484,-0.1393,0.5,7.9859,2.163,0.37,3.1508,-0.0388,0.0045
17.9,seguindo,2.7802,-0.0927,0.2894,0.1445,-0.145,0.5,7.978,2.163,0.37,3.1508,-0.0388,0.0066
17.951,seguindo,2.7969,-0.0879,0.2921,0.2274,-0.0646,0.5,7.966,0.5081,0.37,3.1998,0.0054,-0.0212
18.0,seguindo,2.8081,-0.0847,0.2939,0.2259,-0.068,0.5,7.9581,0.5081,0.37,3.1998,0.0054,-0.0167
18.052,seguindo,2.8249,-0.0798,0.2966,0.2234,-0.0732,0.5,7.9462,0.5081,0.37,3.1998,0.0054,-0.0101
18.1,seguindo,2.836,-0.0766,0.2984,0.26,-0.0384,0.5,7.9382,0.5015,0.37,3.2477,0.033,-0.0057
18.15,seguindo,2.8527,-0.0716,0.3012,0.2589,-0.0423,0.5,7.9263,0.5015,0.37,3.2477,0.033,0.001
18.2,seguindo,2.8639,-0.0683,0.3029,0.258,-0.045,0.5,7.9183,0.5015,0.37,3.2477,0.033,0.0052
18.25,seguindo,2.8806,-0.0633,0.3055,0.2564,-0.0491,0.5,7.9063,0.5015,0.37,3.2477,0.033,0.0114
18.3,seguindo,2.8917,-0.0599,0.3072,0.294,-0.0132,0.5,7.8983,0.5701,0.37,3.2949,0.0622,0.0155
18.35,seguindo,2.9084,-0.0548,0.3098,0.2889,-0.0209,0.5,7.8863,2.1038,0.37,3.2897,0.0585,0.008
18.4,seguindo,2.9195,-0.0514,0.3116,0.2886,-0.023,0.5,7.8783,2.1038,0.37,3.2897,0.0585,0.0087
18.45,seguindo,2.9361,-0.0462,0.3144,0.318,0.0036,0.5,7.8663,1.4018,0.37,3.3327,0.0843,0.0096
18.5,seguindo,2.9472,-0.0428,0.3163,0.3185,0.0022,0.5,7.8583,1.4018,0.37,3.3327,0.0843,0.0103
18.552,seguindo,2.9638,-0.0376,0.319,0.3191,0.0001,0.5,7.8463,1.4018,0.37,3.3327,0.0843,0.0113
18.6,seguindo,2.9749,-0.034,0.3208,0.3195,-0.0014,0.5,7.8382,1.4018,0.37,3.3327,0.0843,0.012
18.651,seguindo,2.9915,-0.0287,0.3235,0.356,0.0326,0.5,7.8261,1.0167,0.37,3.3735,0.1133,0.0131
18.705,seguindo,3.0081,-0.0234,0.3261,0.358,0.0319,0.5,7.8141,1.0167,0.37,3.3735,0.1133,0.0142
18.75,seguindo,3.0192,-0.0198,0.3279,0.3634,0.0355,0.5,7.806,0.8426,0.37,3.3746,0.1154,-0.0076
18.8,seguindo,3.0302,-0.0162,0.3297,0.3649,0.0352,0.5,7.7979,0.8426,0.37,3.3746,0.1154,-0.0061
18.85,seguindo,3.0468,-0.0107,0.3324,0.4041,0.0717,0.5,7.7858,0.6735,0.37,3.4135,0.1461,-0.0038
18.9,seguindo,3.0578,-0.007,0.3342,0.4066,0.0723,0.5,7.7778,0.6735,0.37,3.4135,0.1461,-0.0023
18.95,seguindo,3.0743,-0.0015,0.3369,0.4232,0.0862,0.5,7.7799,0.6735,0.37,3.4262,0.1569,-0.0068
19.0,seguindo,3.0854,0.0022,0.3387,0.4262,0.0875,0.5,7.7718,0.6735,0.37,3.4262,0.1569,-0.0054
19.05,seguindo,3.1019,0.0078,0.3414,0.466,0.1246,0.5,7.7597,0.6117,0.37,3.4642,0.1901,-0.0032
19.1,seguindo,3.1184,0.0135,0.3441,0.4721,0.128,0.5,7.7475,0.6117,0.37,3.4642,0.1901,-0.001
19.15,seguindo,3.1294,0.0173,0.3458,0.5232,0.1773,0.5,7.7394,1.2628,0.37,3.4911,0.2259,-0.0283
19.201,seguindo,3.1458,0.023,0.3484,0.5313,0.1829,0.5,7.7273,1.2628,0.37,3.4911,0.2259,-0.0283
19.25,seguindo,3.1568,0.0268,0.3502,0.5566,0.2064,0.5,7.7192,1.0022,0.37,3.5326,0.2607,-0.0284
19.3,seguindo,3.1678,0.0307,0.352,0.5624,0.2104,0.5,7.711,1.0022,0.37,3.5326,0.2607,-0.0284
19.35,seguindo,3.1842,0.0365,0.3547,0.5717,0.217,0.5,7.6989,1.0022,0.37,3.5326,0.2607,-0.0285
19.4,seguindo,3.1951,0.0404,0.3566,0.5782,0.2217,0.5,7.6907,1.0022,0.37,3.5326,0.2607,-0.0286
19.45,seguindo,3.2115,0.0463,0.3592,0.6064,0.2471,0.5,7.6785,0.893,0.37,3.5736,0.2974,-0.0286
19.501,seguindo,3.2279,0.0523,0.3618,0.6169,0.255,0.5,7.6663,0.893,0.37,3.5736,0.2974,-0.0287
19.55,seguindo,3.2389,0.0563,0.3636,0.6027,0.2391,0.5,7.6581,1.4452,0.37,3.5326,0.2584,0.0024
19.6,seguindo,3.2498,0.0603,0.3654,0.6295,0.2641,0.5,7.65,1.367,0.37,3.5736,0.2961,0.0006
19.65,seguindo,3.2661,0.0663,0.3682,0.6419,0.2737,0.5,7.6377,1.367,0.37,3.5736,0.2961,-0.0021
19.701,seguindo,3.277,0.0704,0.37,0.6506,0.2806,0.5,7.6296,1.367,0.37,3.5736,0.2961,-0.004
19.75,seguindo,3.2933,0.0765,0.3727,0.6647,0.2921,0.5,7.6173,1.367,0.37,3.5736,0.2961,-0.0069
19.8,seguindo,3.3042,0.0806,0.3744,0.6865,0.3121,0.5,7.6091,1.4823,0.37,3.6139,0.3344,-0.0088
19.85,seguindo,3.3205,0.0868,0.3771,0.7009,0.3239,0.5,7.5968,1.4823,0.37,3.6139,0.3344,-0.0116
19.9,seguindo,3.3314,0.091,0.3788,0.7112,0.3324,0.5,7.5886,1.4823,0.37,3.6139,0.3344,-0.0138
19.95,seguindo,3.3476,0.0972,0.3816,0.7331,0.3515,0.5,7.5763,1.8219,0.37,3.6533,0.3725,-0.0169
20.0,seguindo,3.3585,0.1014,0.3834,0.7396,0.3562,0.5,7.5681,568.5165,0.37,3.6415,0.3597,0.0162
20.05,seguindo,3.3747,0.1077,0.3861,0.7037,0.3175,0.5,7.5427,568.5165,0.37,3.6471,0.3389,0.0188
20.101,seguindo,3.3909,0.1141,0.3888,0.7252,0.3364,0.5,7.53,295.741,0.37,3.686,0.3757,0.0123
20.151,seguindo,3.4017,0.1184,0.3906,0.7356,0.345,0.5,7.5216,295.741,0.37,3.686,0.3757,0.008
20.2,seguindo,3.4125,0.1227,0.3924,0.7465,0.3541,0.5,7.5131,295.741,0.37,3.686,0.3757,0.0037
20.25,seguindo,3.4266,0.1278,0.401,0.7627,0.3617,0.5,7.5026,295.741,0.37,3.686,0.3757,-0.0023
20.3,seguindo,3.4352,0.1307,0.4107,0.7718,0.3611,0.5,7.4964,155.3093,0.37,3.725,0.4126,-0.0061
20.35,seguindo,3.4483,0.1348,0.4304,0.7876,0.3572,0.5,7.4872,155.3093,0.37,3.725,0.4126,-0.0121
20.402,seguindo,3.4613,0.1387,0.4547,0.7993,0.3446,0.5,7.4782,2.1331,0.37,3.7378,0.423,0.017
20.455,seguindo,3.4703,0.1414,0.4749,0.811,0.3361,0.5,7.472,2.1331,0.37,3.7378,0.423,0.0115
20.501,seguindo,3.4835,0.1454,0.5072,0.829,0.3218,0.5,7.4629,2.1331,0.37,3.7378,0.423,0.0035
20.552,seguindo,3.4923,0.1483,0.5308,0.8327,0.3018,0.5,7.4566,2.4727,0.37,3.7763,0.4604,-0.0019
20.601,seguindo,3.5054,0.1527,0.5675,0.8489,0.2813,0.5,7.4472,2.4727,0.37,3.7763,0.4604,-0.0095
20.651,seguindo,3.5138,0.1559,0.5924,0.8596,0.2672,0.5,7.4408,2.4727,0.37,3.7763,0.4604,-0.0144
20.7,seguindo,3.5221,0.1592,0.6169,0.87,0.2531,0.5,7.4344,2.4727,0.37,3.7763,0.4604,-0.019
20.75,seguindo,3.5342,0.1646,0.6513,0.8747,0.2235,0.5,7.4352,2.7337,0.37,3.7885,0.4689,-0.0129
20.801,seguindo,3.5461,0.1705,0.6832,0.8887,0.2054,0.5,7.4251,2.7337,0.37,3.7885,0.4689,-0.0189
20.85,seguindo,3.5541,0.1746,0.7042,0.898,0.1938,0.5,7.4181,2.7337,0.37,3.7885,0.4689,-0.0227
20.9,seguindo,3.562,0.179,0.7249,0.9074,0.1826,0.5,7.411,2.7337,0.37,3.7885,0.4689,-0.0264
20.95,seguindo,3.5739,0.186,0.7553,0.9217,0.1664,0.5,7.3999,2.7337,0.37,3.7885,0.4689,-0.0314
21.0,seguindo,3.5817,0.1909,0.7755,0.9313,0.1558,0.5,7.3924,2.7337,0.37,3.7885,0.4689,-0.0346
21.051,seguindo,3.5933,0.1985,0.8056,0.923,0.1173,0.5,7.3808,4.1672,0.37,3.8299,0.5111,-0.039
21.1,seguindo,3.601,0.2037,0.8254,0.9306,0.1052,0.5,7.373,4.1672,0.37,3.8299,0.5111,-0.0418
21.15,seguindo,3.6124,0.2121,0.8541,0.9417,0.0876,0.5,7.3608,4.1672,0.37,3.8299,0.5111,-0.0455
21.2,seguindo,3.6199,0.218,0.8726,0.949,0.0764,0.5,7.3525,4.1672,0.37,3.8299,0.5111,-0.0475
21.25,seguindo,3.6309,0.2273,0.8991,0.927,0.028,0.5,7.334,9.4527,0.37,3.9043,0.5916,-0.0577
21.3,seguindo,3.6381,0.2337,0.916,0.9569,0.0409,0.5,7.3252,2.8127,0.37,3.8608,0.5497,-0.0402
21.35,seguindo,3.6487,0.2438,0.9399,0.9502,0.0102,0.5,7.3117,4.711,0.37,3.8981,0.5927,-0.0424
21.401,seguindo,3.6591,0.2544,0.9628,0.9557,-0.0071,0.5,7.2979,4.711,0.37,3.8981,0.5927,-0.0443
21.45,seguindo,3.6659,0.2617,0.9769,0.9589,-0.018,0.5,7.2885,4.711,0.37,3.8981,0.5927,-0.0451
21.5,seguindo,3.6758,0.273,0.9976,0.9631,-0.0345,0.5,7.2742,4.711,0.37,3.8981,0.5927,-0.0459
21.55,seguindo,3.6828,0.2824,1.0065,0.9642,-0.0423,0.5,7.2628,4.711,0.37,3.8981,0.5927,-0.0456
21.6,seguindo,3.6898,0.292,1.0143,0.9561,-0.0582,0.5,7.2512,91.1073,0.37,3.9334,0.6371,-0.045
21.65,seguindo,3.6996,0.307,1.0202,0.9548,-0.0654,0.5,7.2336,91.1073,0.37,3.9334,0.6371,-0.0434
21.7,seguindo,3.706,0.317,1.0219,0.9531,-0.0688,0.5,7.2218,91.1073,0.37,3.9334,0.6371,-0.0417
21.75,seguindo,3.7154,0.3323,1.0228,0.9501,-0.0727,0.5,7.2041,9.406,0.37,3.9275,0.6289,-0.0185
21.8,seguindo,3.7216,0.3424,1.0228,0.9477,-0.0752,0.5,7.1923,9.406,0.37,3.9275,0.6289,-0.0174
21.85,seguindo,3.7309,0.3576,1.023,0.9462,-0.0768,0.5,7.1747,7.6873,0.37,3.9618,0.678,-0.0157
21.9,seguindo,3.7371,0.3678,1.0232,0.9439,-0.0793,0.5,7.1629,7.6873,0.37,3.9618,0.678,-0.0146
21.95,seguindo,3.7463,0.3828,1.0241,0.9402,-0.0839,0.5,7.1454,7.6873,0.37,3.9618,0.678,-0.0129
22.0,seguindo,3.7525,0.3929,1.0249,0.9376,-0.0873,0.5,7.1338,7.6873,0.37,3.9618,0.678,-0.0117
22.05,seguindo,3.7618,0.4078,1.027,0.9622,-0.0648,0.5,7.1164,2.3317,0.37,4.0186,0.7764,-0.0099
22.1,seguindo,3.7679,0.4177,1.0286,0.9607,-0.0679,0.5,7.1049,2.3317,0.37,4.0186,0.7764,-0.0087
22.151,seguindo,3.777,0.4325,1.0315,0.9584,-0.0731,0.5,7.0877,2.3317,0.37,4.0186,0.7764,-0.0068
22.2,seguindo,3.7831,0.4423,1.0336,0.9397,-0.0938,0.5,7.0762,1.5743,0.37,3.9914,0.7273,-0.0199
22.25,seguindo,3.7922,0.4571,1.0366,0.9766,-0.06,0.5,7.0591,1.1705,0.37,4.0412,0.8257,-0.0161
22.3,seguindo,3.7982,0.467,1.0386,0.9753,-0.0633,0.5,7.0476,1.1705,0.37,4.0412,0.8257,-0.0136
22.351,seguindo,3.8072,0.4819,1.0417,0.9806,-0.0611,0.5,7.0413,1.1705,0.37,4.0445,0.836,-0.0149
22.4,seguindo,3.8132,0.4918,1.0437,0.9792,-0.0644,0.5,7.0298,1.1705,0.37,4.0445,0.836,-0.0123
22.451,seguindo,3.8222,0.5067,1.0466,0.977,-0.0697,0.5,7.0126,1.1705,0.37,4.0445,0.836,-0.0085
22.501,seguindo,3.8311,0.5217,1.0496,1.0004,-0.0492,0.5,6.9953,0.9785,0.37,4.0642,0.8851,-0.0047
22.55,seguindo,3.837,0.5317,1.0514,0.9993,-0.0521,0.5,6.9838,0.9785,0.37,4.0642,0.8851,-0.0021
22.6,seguindo,3.8428,0.5417,1.0532,0.9978,-0.0554,0.5,6.9723,1.1026,0.37,4.0645,0.8852,0.0142
22.65,seguindo,3.8516,0.5568,1.0559,0.9958,-0.0601,0.5,6.955,1.1026,0.37,4.0645,0.8852,0.0116
22.7,seguindo,3.8575,0.5668,1.0576,0.9943,-0.0633,0.5,6.9434,1.1026,0.37,4.0645,0.8852,0.0134
22.75,seguindo,3.8662,0.5819,1.0602,1.0212,-0.039,0.5,6.9261,1.0135,0.37,4.0817,0.9337,0.0161
22.8,seguindo,3.872,0.592,1.0619,1.0204,-0.0415,0.5,6.9146,1.0135,0.37,4.0817,0.9337,0.018
22.852,seguindo,3.8807,0.6072,1.0645,1.019,-0.0455,0.5,6.8972,1.0135,0.37,4.0817,0.9337,0.0207
22.9,seguindo,3.8864,0.6173,1.0663,1.018,-0.0483,0.5,6.8857,1.0135,0.37,4.0817,0.9337,0.0223
22.952,seguindo,3.895,0.6324,1.069,1.0443,-0.0247,0.5,6.8684,1.0727,0.37,4.098,0.9817,0.0247
23.0,seguindo,3.9007,0.6426,1.0708,0.998,-0.0728,0.5,6.8568,0.9484,0.37,4.1178,0.9791,0.0093
23.05,seguindo,3.9093,0.6578,1.0735,0.9952,-0.0783,0.5,6.8395,0.9484,0.37,4.1178,0.9791,0.0102
23.1,seguindo,3.9149,0.6679,1.0753,0.9931,-0.0822,0.5,6.828,0.9484,0.37,4.1178,0.9791,0.0124
23.15,seguindo,3.9234,0.6832,1.0779,1.0152,-0.0627,0.5,6.8106,0.9577,0.37,4.1367,1.0267,0.0157
23.2,seguindo,3.929,0.6933,1.0797,1.0137,-0.066,0.5,6.7991,0.9577,0.37,4.1367,1.0267,0.018
23.25,seguindo,3.9374,0.7086,1.0823,1.0111,-0.0712,0.5,6.7817,0.9577,0.37,4.1367,1.0267,0.0213
23.3,seguindo,3.943,0.7188,1.0841,1.0092,-0.0749,0.5,6.7701,0.9577,0.37,4.1367,1.0267,0.0233
23.35,seguindo,3.9513,0.7341,1.0869,1.0277,-0.0591,0.5,6.7528,1.2578,0.37,4.1562,1.0736,0.0263
23.401,seguindo,3.9596,0.7495,1.0896,1.0255,-0.0641,0.5,6.7355,1.2578,0.37,4.1562,1.0736,0.0294
23.451,seguindo,3.9651,0.7597,1.0915,1.0872,-0.0042,0.5,6.7476,2.156,0.37,4.1438,1.1001,-0.0094
23.5,seguindo,3.9706,0.7699,1.0933,1.0875,-0.0058,0.5,6.7361,2.156,0.37,4.1438,1.1001,-0.0072
23.55,seguindo,3.9788,0.7853,1.0959,1.0877,-0.0082,0.5,6.7187,2.156,0.37,4.1438,1.1001,-0.0055
23.6,seguindo,3.9842,0.7957,1.0975,1.0859,-0.0116,0.5,6.7071,3.9525,0.37,4.1686,1.1456,-0.0043
23.65,seguindo,3.9923,0.8111,1.1001,1.0859,-0.0142,0.5,6.6897,3.9525,0.37,4.1686,1.1456,-0.0026
23.7,seguindo,3.9977,0.8214,1.1019,1.0858,-0.0161,0.5,6.6781,3.9525,0.37,4.1686,1.1456,-0.0016
23.75,seguindo,4.0058,0.8368,1.1048,1.0856,-0.0191,0.5,6.6608,3.9525,0.37,4.1686,1.1456,-0.0003
23.8,seguindo,4.0111,0.8471,1.1067,1.0614,-0.0453,0.5,6.6492,13.8637,0.37,4.2256,1.2311,0.0006
23.85,seguindo,4.0191,0.8626,1.1094,1.06,-0.0494,0.5,6.6318,13.8637,0.37,4.2256,1.2311,0.002
23.9,seguindo,4.0244,0.873,1.1112,1.076,-0.0352,0.5,6.6202,59.1992,0.37,4.1952,1.1896,-0.0051
23.95,seguindo,4.0323,0.8885,1.1138,1.0372,-0.0766,0.5,6.6028,2.987,0.37,4.2578,1.2702,-0.0039
24.0,seguindo,4.0375,0.8989,1.1156,1.0354,-0.0802,0.5,6.5912,2.987,0.37,4.2578,1.2702,-0.003
24.05,seguindo,4.0454,0.9145,1.1183,1.0325,-0.0858,0.5,6.5738,2.987,0.37,4.2578,1.2702,-0.0018
24.1,seguindo,4.0506,0.9248,1.1201,1.0304,-0.0897,0.5,6.5623,2.987,0.37,4.2578,1.2702,-0.0012
24.15,seguindo,4.0583,0.9405,1.1228,1.0032,-0.1196,0.5,6.5449,1.4285,0.37,4.2923,1.3074,-0.0002
24.2,seguindo,4.0661,0.9561,1.1255,0.9987,-0.1268,0.5,6.5275,1.4285,0.37,4.2923,1.3074,0.0008
24.25,seguindo,4.0712,0.9665,1.1273,0.9954,-0.1319,0.5,6.5159,1.4285,0.37,4.2923,1.3074,0.0013
24.3,seguindo,4.0763,0.9769,1.1291,1.009,-0.1201,0.5,6.5043,0.7446,0.37,4.2781,1.2975,-0.0033
24.35,seguindo,4.0839,0.9926,1.1318,0.973,-0.1589,0.5,6.4869,0.7325,0.37,4.3159,1.3332,-0.0047
24.4,seguindo,4.089,1.0031,1.1336,0.9687,-0.1649,0.5,6.4753,0.7325,0.37,4.3159,1.3332,-0.0057
24.452,seguindo,4.0966,1.0188,1.1363,0.9489,-0.1874,0.5,6.4765,0.7325,0.37,4.3316,1.3467,0.0017
24.502,seguindo,4.1041,1.0345,1.139,0.941,-0.198,0.5,6.4591,0.7325,0.37,4.3316,1.3467,0.0007
24.55,seguindo,4.1091,1.045,1.1408,0.9352,-0.2055,0.5,6.4475,0.7325,0.37,4.3316,1.3467,0.0001
24.6,seguindo,4.114,1.0555,1.1426,0.9028,-0.2397,0.5,6.4359,0.809,0.37,4.3715,1.3819,-0.0004
24.65,seguindo,4.1215,1.0713,1.1453,0.8929,-0.2523,0.5,6.4185,0.809,0.37,4.3715,1.3819,-0.0011
24.701,seguindo,4.1288,1.0871,1.1479,0.7868,-0.3612,0.5,6.401,1.5963,0.37,4.421,1.38,0.0126
24.75,seguindo,4.1337,1.0976,1.1497,0.7769,-0.3728,0.5,6.3894,1.5963,0.37,4.421,1.38,0.015
24.8,seguindo,4.1386,1.1082,1.1515,0.7561,-0.3954,0.5,6.3778,1.6865,0.37,4.4635,1.4146,0.0174
24.85,seguindo,4.1459,1.124,1.1541,0.7409,-0.4132,0.5,6.3604,1.6865,0.37,4.4635,1.4146,0.0211
24.9,seguindo,4.1507,1.1346,1.1559,0.7301,-0.4258,0.5,6.3487,1.6865,0.37,4.4635,1.4146,0.0236
24.95,seguindo,4.1579,1.1505,1.1585,0.7127,-0.4459,0.5,6.3313,1.6865,0.37,4.4635,1.4146,0.0278
25.0,seguindo,4.1651,1.1664,1.1612,0.6864,-0.4748,0.5,6.3139,1.823,0.37,4.5085,1.4477,0.0319
25.05,seguindo,4.1698,1.177,1.1631,0.6744,-0.4886,0.5,6.3023,1.823,0.37,4.5085,1.4477,0.0347
25.1,seguindo,4.1746,1.1876,1.1649,0.6623,-0.5026,0.5,6.2906,4.8474,0.37,4.5084,1.4479,0.0206
25.15,seguindo,4.1814,1.204,1.1626,0.641,-0.5216,0.5,6.2729,4.8474,0.37,4.5084,1.4479,0.0278
25.2,seguindo,4.1859,1.2151,1.1592,0.6254,-0.5338,0.5,6.2609,4.8474,0.37,4.5084,1.4479,0.033
25.25,seguindo,4.1924,1.2317,1.1491,0.5953,-0.5538,0.5,6.2431,3.1092,0.37,4.5555,1.4776,0.0408
25.3,seguindo,4.1966,1.2428,1.1405,0.5795,-0.561,0.5,6.2312,3.1092,0.37,4.5555,1.4776,0.0461
25.35,seguindo,4.2028,1.2594,1.1227,0.5542,-0.5685,0.5,6.2135,3.1092,0.37,4.5555,1.4776,0.0542
25.4,seguindo,4.207,1.2704,1.1091,0.5365,-0.5726,0.5,6.2018,2.0107,0.37,4.5555,1.4776,0.0595
25.45,seguindo,4.213,1.2868,1.0836,0.4347,-0.6489,0.5,6.1821,2.0107,0.37,4.5791,1.4568,0.0874
25.504,seguindo,4.2193,1.3031,1.0555,0.4989,-0.5566,0.5,6.1647,0.9131,0.37,4.5835,1.5015,0.0249
25.551,seguindo,4.2234,1.3139,1.0323,0.4803,-0.552,0.5,6.1532,0.9131,0.37,4.5835,1.5015,0.0305
25.6,seguindo,4.2278,1.3246,1.009,0.4614,-0.5476,0.5,6.1416,0.9131,0.37,4.5835,1.5015,0.0359
25.651,seguindo,4.2347,1.3405,0.9734,0.4324,-0.541,0.5,6.1243,0.9131,0.37,4.5835,1.5015,0.0437
25.7,seguindo,4.2396,1.3509,0.9494,0.3871,-0.5623,0.5,6.1128,0.6987,0.37,4.632,1.5109,0.0485
25.75,seguindo,4.2472,1.3662,0.9126,0.3596,-0.553,0.5,6.0957,0.6987,0.37,4.632,1.5109,0.0554
25.8,seguindo,4.2526,1.3763,0.8878,0.341,-0.5468,0.5,6.0843,0.6987,0.37,4.632,1.5109,0.0596
25.85,seguindo,4.261,1.391,0.8499,0.3125,-0.5373,0.5,6.0674,0.6987,0.37,4.632,1.5109,0.0658
25.9,seguindo,4.2669,1.4006,0.8243,0.2711,-0.5532,0.5,6.0562,0.5862,0.37,4.6813,1.5158,0.0695
25.95,seguindo,4.2762,1.4148,0.7863,0.2135,-0.5729,0.5,6.0394,5.4323,0.37,4.6763,1.5015,0.0033
26.0,seguindo,4.2828,1.4241,0.7612,0.1944,-0.5668,0.5,6.0283,5.4323,0.37,4.6763,1.5015,0.0106
26.05,seguindo,4.293,1.4377,0.7236,0.0998,-0.6237,0.5,6.005,5.4323,0.37,4.6938,1.4778,0.0398
26.1,seguindo,4.3001,1.4465,0.6986,0.0794,-0.6192,0.5,5.9939,5.4323,0.37,4.6938,1.4778,0.0468
26.15,seguindo,4.3112,1.4594,0.661,0.0509,-0.6101,0.5,5.9774,3.3591,0.37,4.7451,1.4815,0.0569
26.2,seguindo,4.3189,1.4678,0.6359,0.0322,-0.6037,0.5,5.9665,3.3591,0.37,4.7451,1.4815,0.0633
26.25,seguindo,4.3309,1.48,0.5991,0.0036,-0.5954,0.5,5.9503,3.3591,0.37,4.7451,1.4815,0.0725
26.3,seguindo,4.3394,1.4879,0.5761,-0.0158,-0.5919,0.5,5.9394,3.3591,0.37,4.7451,1.4815,0.0783
26.35,seguindo,4.3523,1.4994,0.5405,-0.0406,-0.5811,0.5,5.9235,2.1616,0.37,4.796,1.4814,0.0866
26.401,seguindo,4.3655,1.5104,0.5041,-0.0822,-0.5862,0.5,5.9078,0.9493,0.37,4.7956,1.475,0.0391
26.45,seguindo,4.3722,1.5161,0.4817,-0.0837,-0.5654,0.5,5.9003,0.9493,0.37,4.7837,1.4816,0.0266
26.5,seguindo,4.3783,1.5211,0.4606,-0.0973,-0.5578,0.5,5.8931,0.9493,0.37,4.7837,1.4816,0.0294
26.55,seguindo,4.3857,1.527,0.434,-0.1138,-0.5478,0.5,5.8845,0.9493,0.37,4.7837,1.4816,0.0347
26.6,seguindo,4.3894,1.5301,0.4185,-0.1226,-0.5411,0.5,5.8802,0.9493,0.37,4.7837,1.4816,0.0381
26.65,seguindo,4.3929,1.5332,0.4007,-0.1314,-0.5321,0.5,5.8759,0.9493,0.37,4.7837,1.4816,0.0418
26.7,seguindo,4.394,1.5345,0.3912,-0.1351,-0.5263,0.5,5.8742,0.9493,0.37,4.7837,1.4816,0.0433
26.751,seguindo,4.3933,1.535,0.382,-0.136,-0.518,0.5,5.8741,0.9493,0.37,4.7837,1.4816,0.0436
26.8,seguindo,4.3916,1.5347,0.3781,-0.098,-0.4761,0.5,5.8751,1.3253,0.37,4.7856,1.496,-0.0065
26.85,seguindo,4.3865,1.533,0.3748,-0.0924,-0.4673,0.5,5.8788,1.3253,0.37,4.7856,1.496,-0.0094
26.9,seguindo,4.382,1.5313,0.3735,-0.0873,-0.4608,0.5,5.8823,1.3253,0.37,4.7856,1.496,-0.0127
26.95,seguindo,4.3724,1.5277,0.3715,-0.0767,-0.4482,0.5,5.8896,1.3253,0.37,4.7856,1.496,-0.0217
27.0,seguindo,4.3649,1.5249,0.3702,-0.0687,-0.439,0.5,5.8954,1.3253,0.37,4.7856,1.496,-0.0293
27.05,seguindo,4.3536,1.5207,0.3687,-0.0571,-0.4258,0.5,5.9042,1.3253,0.37,4.7856,1.496,-0.0412
27.1,seguindo,4.3459,1.5178,0.3677,-0.0496,-0.4173,0.5,5.9101,1.3253,0.37,4.7856,1.496,-0.0492
27.15,seguindo,4.3365,1.5143,0.3666,-0.0408,-0.4075,0.5,5.9173,1.3253,0.37,4.7856,1.496,-0.0591
27.206,seguindo,4.3283,1.5113,0.3656,-0.0335,-0.3991,0.5,5.9237,1.3253,0.37,4.7856,1.496,-0.0678
27.25,seguindo,4.3247,1.51,0.3652,-0.0276,-0.3928,0.5,5.9264,1.6151,0.37,4.7357,1.4986,0.0164
27.3,seguindo,4.3213,1.5087,0.3648,-0.0243,-0.3891,0.5,5.929,1.6151,0.37,4.7357,1.4986,0.0177
27.352,seguindo,4.3181,1.5076,0.3645,-0.0213,-0.3859,0.5,5.9315,1.6151,0.37,4.7357,1.4986,0.0195
27.4,seguindo,4.3161,1.5068,0.3643,-0.0195,-0.3837,0.5,5.933,1.6151,0.37,4.7357,1.4986,0.0209
27.45,seguindo,4.3161,1.5068,0.3643,-0.0195,-0.3838,0.5,5.933,1.6151,0.37,4.7357,1.4986,0.0209
27.5,seguindo,4.3161,1.5068,0.3643,-0.0195,-0.3838,0.5,5.933,1.6151,0.37,4.7357,1.4986,0.0209
27.551,seguindo,4.3161,1.5068,0.3643,-0.0195,-0.3838,0.5,5.933,1.6151,0.37,4.7357,1.4986,0.0209
27.601,seguindo,4.3161,1.5068,0.3643,-0.0164,-0.3807,0.5,5.933,1.6012,0.37,4.7356,1.4999,0.0209
27.65,seguindo,4.3161,1.5068,0.3643,-0.0164,-0.3807,0.5,5.933,1.6012,0.37,4.7356,1.4999,0.0209
