t,x,y
28.48,1.5452014053559404,2.8843414049059604
28.5,1.5422774895530365,2.8795313838112757
28.52,1.5393635215628887,2.874715329710203
28.54,1.5364636725351493,2.869915553830136
28.56,1.5335711803067473,2.865111208984228
28.58,1.5306899400028273,2.8603157157242087
28.6,1.5278196874287755,2.8555136379240764
28.62,1.52496043766355,2.8507050007143957
28.64,1.5221160776188152,2.84591379658313
28.66,1.519280243807676,2.841117399064372
28.68,1.5163962019066906,2.836249547854529
28.7,1.5135160931583045,2.831361297469091
28.72,1.510642606768703,2.8264542218699686
28.74,1.5077987171586156,2.821543568474344
28.76,1.5049769977479162,2.8166222689575937
28.78,1.502185516328427,2.811698233662488
28.8,1.4994162761010121,2.8067584657740627
28.82,1.496665365905567,2.8018024003114688
28.84,1.4939336420630773,2.7968753869957395
28.86,1.4912044464581466,2.79194705908726
28.88,1.4884833893916685,2.787022565115783
28.9,1.4857726033068055,2.782092409833164
28.92,1.4830721000157772,2.7771566146311177
28.94,1.480383739302675,2.7722377158767006
28.96,1.4777044142238647,2.7673138155668475
28.98,1.4750360098495308,2.7623930661932827
29.0,1.4723787774318269,2.7574662749422294
29.02,1.4697327306771724,2.752533467149846
29.04,1.4671011944966363,2.7476197805697784
29.06,1.4644778072465046,2.742701578214179
29.08,1.4618661417579475,2.7377929138071204
29.1,1.4592668129969772,2.73287770551314
29.12,1.4566798373956393,2.727955984289118
29.14,1.4540695953385274,2.722988478067973
29.16,1.4514650857254627,2.7180017767529097
29.18,1.4488842054381084,2.713005710848363
29.2,1.4463256244956657,2.707998105372846
29.22,1.4437885917433333,2.702976224787475
29.24,1.441277480129015,2.697956719844958
29.26,1.4387740463702903,2.692933373361318
29.28,1.4362884229970583,2.687938533696317
29.3,1.43380698395851,2.6829415664060483
29.32,1.4313363225901983,2.6779392136864035
29.34,1.4288791027577927,2.672954117717774
29.36,1.4264317761529814,2.6679640401553324
29.38,1.4239966010868261,2.662977422235008
29.4,1.4215743054904981,2.657984535320035
29.42,1.4191649055306224,2.652985412644999
29.44,1.4167707014153528,2.6480057812041435
29.46,1.4143860518701086,2.6430213770820403
29.48,1.412014403164917,2.6380410106363583
29.5,1.4096566924404241,2.6330540308442645
29.52,1.4073129381689085,2.628060476678772
29.54,1.4049832708842738,2.6230573326972353
29.56,1.4026676355153989,2.618047515301271
29.58,1.4003836405158232,2.6131047535294005
29.6,1.3981122940450312,2.6081624681713156
29.62,1.3958477691069686,2.6032166137884
29.64,1.3935500431856256,2.598208427797629
29.66,1.3912583589008336,2.5931802675701645
29.68,1.3889923204848549,2.588142639887016
29.7,1.3867519633165912,2.5830933139966796
29.72,1.3845363893071885,2.5780300637107567
29.74,1.3823573879790871,2.5729548022457056
29.76,1.3801920333742719,2.5678714963871876
29.78,1.378039529064298,2.562792484272866
29.8,1.3759012351579716,2.5577074731809137
29.82,1.3737771684043092,2.552616502837329
29.84,1.3716683187400103,2.5475446815707614
29.86,1.36957015369629,2.5424682248743706
29.88,1.3674759211636383,2.537367066934791
29.9,1.3654029601410034,2.5322517872643706
29.92,1.3633529328799725,2.527120411948818
29.94,1.361317595364668,2.5220048369716794
29.96,1.3592939449503598,2.516884489675553
29.98,1.357284128015595,2.5117646481840232
30.0,1.3552891716156368,2.506638997999535
30.02,1.3533090925569624,2.5015075822349733
30.04,1.3513462558983593,2.4964019824247576
30.06,1.3493915037557684,2.491293017420968
30.08,1.3474518341546131,2.4861830075486964
30.1,1.3455281425096668,2.481066961284605
30.12,1.343620447621044,2.475944928572223
30.14,1.341727090498397,2.4708385410598814
30.16,1.3398483694772407,2.465726646959
30.18,1.3379838934688209,2.4606230649751373
30.2,1.3361364499014314,2.455513292794214
30.22,1.3343060593594473,2.4503973872134543
30.24,1.332490418748013,2.445297415496882
30.26,1.330690700418377,2.440191705515173
30.28,1.3289086634327518,2.4350715577849114
30.3,1.327146438609678,2.429941242026259
30.32,1.325401635146952,2.424804975195363
30.34,1.3236748426962743,2.41969666385242
30.36,1.3219585954096411,2.41458446948366
30.38,1.3202605437886672,2.4094573780637454
30.4,1.3185834980871662,2.404319329442096
30.42,1.316924562268987,2.3991754050798413
30.44,1.3152826607233796,2.3940308208762286
30.46,1.3136590459471371,2.388880436209251
30.48,1.312050155722286,2.383743234444586
30.5,1.3104594353885606,2.3786003392674235
30.52,1.3088875666982116,2.3734516510093853
30.54,1.3073310663886994,2.3683123489141766
30.56,1.305793857612572,2.363167243669374
30.58,1.304274580127926,2.3580221679164253
30.6,1.3027747889004637,2.352871378202879
30.62,1.3012945054335832,2.347714948311296
30.64,1.2998324159086887,2.34268274808942
30.66,1.298406679514811,2.3376554295184717
30.68,1.2969945067778874,2.3326281766882526
30.7,1.295594940410082,2.3275968377013148
30.72,1.2942085081751398,2.322561288134688
30.74,1.292840534000192,2.3175474715763458
30.76,1.2914866634561053,2.3125292221882474
30.78,1.2901031716561953,2.307424504480672
30.8,1.2887435323252763,2.3023037014818866
30.82,1.2874190208531096,2.2971715080959925
30.84,1.286121196735552,2.292016454239617
30.86,1.2848570535761683,2.2868491976293077
30.88,1.2836344485438473,2.2816789322961437
30.9,1.282444437029964,2.276491675673869
30.92,1.2812851169631967,2.2712844242833
30.94,1.2801507483087378,2.2660713055258577
30.96,1.2790371336811188,2.26085371396265
30.98,1.2779440910406554,2.255632335416827
31.0,1.2768718538463113,2.2504066446946482
31.02,1.275820439110254,2.2451767247027163
31.04,1.274786578943695,2.239970204881168
31.06,1.2737673920104393,2.234760431553447
31.08,1.272765132828977,2.2295740168090585
31.1,1.271779702198323,2.2243840152186065
31.12,1.2708106337205016,2.219211170393241
31.14,1.2698627437204875,2.2140342754905706
31.16,1.2689379232309812,2.2088532097456337
31.18,1.2680323700173053,2.203760177465622
31.2,1.2671486153487503,2.1986750264716393
31.22,1.266280065549678,2.1935865921001785
31.24,1.2654301257243612,2.18852222708181
31.26,1.2645967695786637,2.1834544694461453
31.28,1.2637808677891464,2.1783876332946455
31.3,1.2629825871538807,2.17331730038258
31.32,1.262203275711128,2.1682433842554976
31.34,1.2614131268268036,2.1630803591344128
31.36,1.2606618636618736,2.1579050192328775
31.38,1.2599563827185967,2.15272840486419
31.4,1.2592918334235121,2.147544098808535
31.42,1.2586661527160756,2.1423489001339076
31.44,1.2580816810510589,2.137149029502049
31.46,1.2575349334945052,2.1319391809567376
31.48,1.2570194470565454,2.1267135686669536
31.5,1.2565281980682466,2.1214846274978783
31.52,1.256060625657041,2.1162535160147384
31.54,1.2556089636791707,2.1110450169084727
31.56,1.2551772168296649,2.1058345135234395
31.58,1.2547716899523738,2.100618391047477
31.6,1.2543906516588923,2.095400079934008
31.62,1.2540339225661803,2.0901800506791983
31.64,1.2536563298680536,2.0851252899078516
31.66,1.2533290451935177,2.080104641132051
31.68,1.2530211103635296,2.0750818684925325
31.7,1.2527308013871687,2.070057432964263
31.72,1.2524573727509367,2.0650313209433824
31.74,1.2521784033639656,2.059886937727823
31.76,1.2519399517679775,2.0547275715695776
31.78,1.2517440075001804,2.0495572448787627
31.8,1.2515899234617305,2.0443754323331222
31.82,1.2514771242354856,2.039181896478287
31.84,1.2514036575142402,2.0339732137756674
31.86,1.2513573109103822,2.0287576481307026
31.88,1.2513371089971255,2.0235397598825124
31.9,1.2513417401878058,2.018321771070134
31.92,1.2513711656882596,2.013103863136184
31.94,1.2514154023948882,2.0079076380568033
31.96,1.2514818303918298,2.0027114092742213
31.98,1.2515759751745241,1.9975119204015799
32.0,1.2516955886095533,1.9923126989637736
32.02,1.2518405050488397,1.9871141212563563
32.04,1.2519229532088858,1.9821152241597235
32.06,1.252062908684655,1.9771658774788625
32.08,1.2522344843174302,1.9722201905893713
32.1,1.2524235774900856,1.9672744204982027
32.12,1.2526307028805206,1.9623286366047397
32.14,1.252852811650572,1.957411757505967
32.16,1.2530934147366128,1.952494999223458
32.18,1.2533498452296823,1.9474692039951433
32.2,1.2536506242219536,1.9424189149725222
32.22,1.253994961998126,1.9373506592246188
32.24,1.2543567992720264,1.9323065844353533
32.26,1.2547432881356535,1.92726390614322
32.28,1.2551631765152746,1.9222181618244585
32.3,1.2556126667799907,1.9171743455831878
32.32,1.2560912957639887,1.912133210967786
32.34,1.2565851098715686,1.9071235578136505
32.36,1.2571011829147196,1.9021154841592536
32.38,1.2576507214965675,1.89710612198315
32.4,1.2582302835139014,1.8920997732347604
32.42,1.258839571695071,1.8870969552412418
32.44,1.2593998588938886,1.8822428997360579
32.46,1.2600125428474405,1.8774208151118927
32.48,1.2606501408766093,1.872588595664189
32.5,1.2613104612183563,1.8677585811939261
32.52,1.2619939736528907,1.8629309330653154
32.54,1.262693918302014,1.858130295785694
32.56,1.2634170931433417,1.8533321140122383
32.58,1.2641798973622476,1.848477135990491
32.6,1.264995055278338,1.8436061504476384
32.62,1.2658441197812411,1.8387388248457754
32.64,1.266718407208473,1.8338845659524696
32.66,1.2676250249073875,1.829036241261205
32.68,1.2685724494010744,1.8241852938859433
32.7,1.269553582860406,1.819338883500198
32.72,1.2705665868336817,1.8144990343723173
32.74,1.2715968249909293,1.8096839925220305
32.76,1.272656582499471,1.8048750354149463
32.78,1.27375284053665,1.800069231889866
32.8,1.2748814416011054,1.7952706296297252
32.82,1.276042088432711,1.7904796774293832
32.84,1.2772199250881335,1.78571308811559
32.86,1.278427995347808,1.7809538038698938
32.88,1.2796794144509385,1.7761930100133658
32.9,1.2809654989163601,1.771438329195977
32.92,1.2822834604962747,1.7666923856431864
32.94,1.2835966467416955,1.7620173618358734
32.96,1.2849349779943162,1.7573522301583693
32.98,1.2863084504377063,1.752669854234181
33.0,1.2877142006104392,1.747996960930847
33.02,1.2891527270964902,1.7433340533705182
33.04,1.29061802324622,1.738686165050304
33.06,1.2921161197856625,1.734048744946978
33.08,1.293630959644711,1.7294369426156186
33.1,1.295176951594793,1.7248352188657492
33.12,1.2967560079420088,1.720244735925927
33.14,1.2983721201315344,1.715662673048213
33.16,1.3000211663930694,1.7110921965750339
33.18,1.3017190739381201,1.7065149676070692
33.2,1.303459408251419,1.701949168752659
33.22,1.3052320602284062,1.6973956635187517
33.24,1.3070178251035445,1.6928728281337244
33.26,1.3088313671838017,1.6883604293669214
33.28,1.310690650777936,1.6838495894680623
33.3,1.3125863471816535,1.6793511747520884
33.32,1.3145135393635023,1.674866151020158
33.34,1.3164950115943157,1.6703620906125807
33.36,1.3185235812188842,1.6658701306293149
33.38,1.3206016466698924,1.661372622193402
33.4,1.3227209927788124,1.6568905654455943
33.42,1.3248765557070776,1.6524267179894425
33.44,1.3270622297342485,1.6479768529165555
33.46,1.3292767505430723,1.643541273162011
33.48,1.3315239595779411,1.6391178726966453
33.5,1.33379981543391,1.6347090458985534
33.52,1.3361041335093256,1.6303150281626844
33.54,1.3384276235474193,1.625941128376182
33.56,1.3407796095287763,1.621582485570858
33.58,1.3430979092750577,1.6173072912135649
33.6,1.3454372316754817,1.6130501185938455
33.62,1.3477985790580886,1.6088040309986376
33.64,1.350256550616775,1.6044090543224352
33.66,1.3527917572435335,1.6000108163701698
33.68,1.355406569592108,1.5956088203066403
33.7,1.3580895317632948,1.5912131754305026
33.72,1.3608107889569703,1.5868378587853922
33.74,1.3633753079580533,1.5826117644679483
33.76,1.3659624010802431,1.5784722918880465
33.78,1.3685907776024806,1.574336735432218
33.8,1.3712402766665581,1.5702135700716688
33.82,1.3739112732671133,1.5661031683120297
33.84,1.3765851722863198,1.5620291601161234
33.86,1.3792811143724633,1.5579685686409679
33.88,1.38202675488136,1.5539124263169346
33.9,1.384808832707014,1.549877118003704
33.92,1.3876188792220132,1.5458611795722879
33.94,1.3904371649502378,1.5418739454626282
33.96,1.3932818522371573,1.5379052342307558
33.98,1.3961749030656507,1.533943533900783
34.0,1.3991028888600272,1.5300041487821257
34.02,1.4020579966660982,1.5260850182818901
34.04,1.4050186899956338,1.5221963239160385
34.06,1.4080041838202098,1.5183261989489707
34.08,1.4110284575661651,1.5144729928653642
34.1,1.4140804090215127,1.5106403275101756
34.12,1.4171586882993692,1.5068287755786736
34.14,1.4201503111573903,1.503116357109286
34.16,1.423159608191103,1.499443010696615
34.18,1.426197966242887,1.4957764145504004
34.2,1.4292571087383297,1.4921257850467298
34.22,1.4323373379387487,1.4884915480499625
34.24,1.4354403429965539,1.4848728812786882
34.26,1.4385653012101594,1.481271794058874
34.28,1.441747655722089,1.477674363567082
34.3,1.4449632352363877,1.474099445876936
34.32,1.4482055703680983,1.470548776774189
34.34,1.4514608830181728,1.4670257216522113
34.36,1.4547428380590044,1.4635274722596117
34.38,1.4580702521177369,1.4600472437727943
34.4,1.4614283113441664,1.456593924375453
34.42,1.4648120649583034,1.4531657756743122
34.44,1.4681962484714886,1.4497724889950465
34.46,1.4716028354493218,1.4464007198518072
34.48,1.4750595902220234,1.4430436112875804
34.5,1.4785494436600783,1.439717771879741
34.52,1.482064407821038,1.436418421003765
34.54,1.4857345676988822,1.4329914798229832
34.56,1.4895380267716514,1.42951898540727
34.58,1.4934054931935765,1.4260844535456358
34.6,1.4973449676611088,1.4227005107218675
34.62,1.501323370325298,1.419358297089652
34.64,1.5052802576607016,1.4160782081173635
34.66,1.5092594408080906,1.4128394706015142
34.68,1.5132279814059717,1.4096558959619903
34.7,1.517218382901034,1.4065099079354815
34.72,1.521233267673831,1.4033965549967957
34.74,1.525262643401981,1.400321488907622
34.76,1.5293147674043794,1.3972798147913177
34.78,1.5333812744105206,1.3942757576924587
34.8,1.5374690995343638,1.3913039380370533
34.82,1.5415785565866782,1.3883633911844155
34.84,1.5456991066246335,1.3854604493188505
34.86,1.5498390498304317,1.3825887482501542
34.88,1.5539906591102777,1.3797529561870083
34.9,1.558160904347552,1.3769479560514617
34.92,1.5623502985001196,1.3741729707517072
34.94,1.5667171358692717,1.37129381857483
34.96,1.571165619557876,1.3684422804716714
34.98,1.5756267932627654,1.365642484227204
35.0,1.5801005410953257,1.3628789610155594
35.02,1.5845916174376151,1.3601449144982054
35.04,1.588979483877668,1.3574758109551228
35.06,1.5933594192397422,1.3548730915347418
35.08,1.5977459878615503,1.3523030367660862
35.1,1.602146759108714,1.3497606576411114
35.12,1.6065621658423186,1.3472448753577149
35.14,1.6109825883151712,1.3447600760501615
35.16,1.6154160787827738,1.3423021360397736
35.18,1.6198551937498262,1.3398737646045777
35.2,1.6243064357048396,1.3374707220459734
35.22,1.628770544808656,1.3350928587050273
35.24,1.6332382439638773,1.3327436089094056
35.26,1.6377168743434776,1.33041850283478
35.28,1.6424066601606753,1.3280043760158193
35.3,1.6471590814680823,1.3256153514829512
35.32,1.6519278107272706,1.3232505515327395
35.34,1.6566621345289727,1.320925700294353
35.36,1.6614022178261656,1.3186287007622743
35.38,1.6661106937707,1.3163695065284742
35.4,1.6708244410291244,1.3141362611874867
35.42,1.6755477475844374,1.311924167878786
35.44,1.68016860220402,1.309764858337342
35.46,1.6847845956942225,1.3076465486466586
35.48,1.6894025375513468,1.3055500600440613
35.5,1.6940280554030855,1.3034728111935645
35.52,1.698661671301295,1.3014144957440272
35.54,1.7032944264384815,1.299377779121367
35.56,1.7079337031150152,1.2973590848408656
35.58,1.7125707939693326,1.2953604651192137
35.6,1.7172142033408804,1.2933795351085025
35.62,1.7218643075737603,1.2914149788819203
35.64,1.7265145046419579,1.2894686905475512
35.66,1.7311701809273807,1.2875379743883393
35.68,1.735802127368439,1.2856319021502953
35.7,1.7404370673072742,1.2837420977727065
35.72,1.7450777046532975,1.2818668545729892
35.74,1.74971645014614,1.2800070814435986
35.76,1.7543598122708826,1.278161117992973
35.78,1.7590031101347008,1.2763296153753811
35.8,1.7636503345548968,1.2745099261424102
35.82,1.768302063908552,1.2727020893526442
35.84,1.773232753077132,1.2707987748300418
35.86,1.7782529445474766,1.268877262512926
35.88,1.783276645643726,1.266966764958127
35.9,1.7883038972538174,1.265066473084613
35.92,1.7933344857410454,1.2631751288474815
35.94,1.7983298750686827,1.2613075672153118
35.96,1.8033280445131146,1.2594479180045752
