fase,trecho,t,x,y,yaw,v_pose,wz_pose,cmd_v_bruto,cmd_wz_bruto,cmd_v_placa,cmd_wz_placa,cmd_v,cmd_wz,alvo_x,alvo_y,dist
afericao,giro_dir,2.688,0.1531,-0.039,2.6423,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.688,0.1531,-0.039,2.6423,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.689,0.1531,-0.039,2.6423,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.689,0.1531,-0.039,2.6423,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.689,0.1531,-0.039,2.6423,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.69,0.1531,-0.039,2.6423,-0.0353,-0.4329,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.69,0.1531,-0.039,2.6423,-0.0353,-0.4329,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.691,0.1531,-0.039,2.6423,-0.0351,-0.4307,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.691,0.1531,-0.039,2.6423,-0.0351,-0.4307,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.691,0.1531,-0.039,2.6423,-0.0351,-0.4307,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.692,0.1531,-0.039,2.6423,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.692,0.1531,-0.039,2.6423,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.693,0.1531,-0.039,2.6423,-0.0351,-0.4307,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.693,0.1531,-0.039,2.6423,-0.0351,-0.4307,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.694,0.1531,-0.039,2.6423,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.694,0.1527,-0.0396,2.6337,-0.0384,-0.4714,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.694,0.1527,-0.0396,2.6337,-0.0384,-0.4714,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.695,0.1527,-0.0396,2.6337,-0.0351,-0.4307,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.695,0.1527,-0.0396,2.6337,-0.0351,-0.4307,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.696,0.1527,-0.0396,2.6337,-0.0351,-0.4307,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.696,0.1527,-0.0396,2.6337,-0.0351,-0.4307,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.696,0.1527,-0.0396,2.6337,-0.0351,-0.4307,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.697,0.1527,-0.0396,2.6337,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.697,0.1527,-0.0396,2.6337,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.698,0.1527,-0.0396,2.6337,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.698,0.1527,-0.0396,2.6337,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.698,0.1527,-0.0396,2.6337,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.699,0.1527,-0.0396,2.6337,-0.0351,-0.4307,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.699,0.1527,-0.0396,2.6337,-0.0351,-0.4307,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.7,0.1527,-0.0396,2.6337,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.7,0.1527,-0.0396,2.6337,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.7,0.1527,-0.0396,2.6337,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.701,0.1527,-0.0396,2.6337,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.701,0.1527,-0.0396,2.6337,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.702,0.1527,-0.0396,2.6337,-0.0351,-0.4307,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.702,0.1527,-0.0396,2.6337,-0.0351,-0.4307,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.702,0.1527,-0.0396,2.6337,-0.0351,-0.4307,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.703,0.1527,-0.0396,2.6337,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.703,0.1527,-0.0396,2.6337,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.704,0.1527,-0.0396,2.6337,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.704,0.1527,-0.0396,2.6337,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.704,0.1527,-0.0396,2.6337,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.705,0.1527,-0.0396,2.6337,-0.0351,-0.4307,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.705,0.1527,-0.0396,2.6337,-0.0351,-0.4307,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.706,0.1527,-0.0396,2.6337,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.706,0.1527,-0.0396,2.6337,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.706,0.1527,-0.0396,2.6337,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.707,0.1527,-0.0396,2.6337,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.707,0.1527,-0.0396,2.6337,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.707,0.1527,-0.0396,2.6337,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.708,0.1527,-0.0396,2.6337,-0.0351,-0.4307,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.708,0.1527,-0.0396,2.6337,-0.0351,-0.4307,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.709,0.1527,-0.0396,2.6337,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.709,0.1527,-0.0396,2.6337,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.709,0.1527,-0.0396,2.6337,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.71,0.1527,-0.0396,2.6337,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.71,0.1527,-0.0396,2.6337,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.711,0.1527,-0.0396,2.6337,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.711,0.1527,-0.0396,2.6337,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.712,0.1527,-0.0396,2.6337,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.712,0.1527,-0.0396,2.6337,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.712,0.1527,-0.0396,2.6337,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.713,0.1527,-0.0396,2.6337,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.713,0.1527,-0.0396,2.6337,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.714,0.1527,-0.0396,2.6337,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.714,0.1524,-0.0403,2.6252,-0.0384,-0.4714,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.714,0.1524,-0.0403,2.6252,-0.0384,-0.4714,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.715,0.1524,-0.0403,2.6252,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.715,0.1524,-0.0403,2.6252,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.716,0.1524,-0.0403,2.6252,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.716,0.1524,-0.0403,2.6252,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.716,0.1524,-0.0403,2.6252,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.717,0.1524,-0.0403,2.6252,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.717,0.1524,-0.0403,2.6252,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.718,0.1524,-0.0403,2.6252,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.718,0.1524,-0.0403,2.6252,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.719,0.1524,-0.0403,2.6252,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.719,0.1524,-0.0403,2.6252,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.72,0.1524,-0.0403,2.6252,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.72,0.1524,-0.0403,2.6252,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.721,0.1524,-0.0403,2.6252,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.721,0.1524,-0.0403,2.6252,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.722,0.1524,-0.0403,2.6252,-0.0351,-0.4307,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.722,0.1524,-0.0403,2.6252,-0.0351,-0.4307,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.723,0.1524,-0.0403,2.6252,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.723,0.1524,-0.0403,2.6252,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.724,0.1524,-0.0403,2.6252,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.724,0.1524,-0.0403,2.6252,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.724,0.1524,-0.0403,2.6252,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.725,0.1524,-0.0403,2.6252,-0.0351,-0.4307,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.725,0.1524,-0.0403,2.6252,-0.0351,-0.4307,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.725,0.1524,-0.0403,2.6252,-0.0351,-0.4307,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.726,0.1524,-0.0403,2.6252,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.726,0.1524,-0.0403,2.6252,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.727,0.1524,-0.0403,2.6252,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.727,0.1524,-0.0403,2.6252,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.728,0.1524,-0.0403,2.6252,-0.0351,-0.4307,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.728,0.1524,-0.0403,2.6252,-0.0351,-0.4307,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.729,0.1524,-0.0403,2.6252,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.729,0.1524,-0.0403,2.6252,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.73,0.1524,-0.0403,2.6252,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.73,0.1524,-0.0403,2.6252,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.731,0.1524,-0.0403,2.6252,-0.0351,-0.4307,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.731,0.1524,-0.0403,2.6252,-0.0351,-0.4307,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.732,0.1524,-0.0403,2.6252,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.732,0.1524,-0.0403,2.6252,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.732,0.1524,-0.0403,2.6252,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.733,0.1524,-0.0403,2.6252,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.733,0.1521,-0.0409,2.6166,-0.0384,-0.4714,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.733,0.1521,-0.0409,2.6166,-0.0384,-0.4714,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.735,0.1521,-0.0409,2.6166,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.735,0.1521,-0.0409,2.6166,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.736,0.1521,-0.0409,2.6166,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.736,0.1521,-0.0409,2.6166,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.737,0.1521,-0.0409,2.6166,-0.0351,-0.4307,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.737,0.1521,-0.0409,2.6166,-0.0351,-0.4307,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.738,0.1521,-0.0409,2.6166,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.738,0.1521,-0.0409,2.6166,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.739,0.1521,-0.0409,2.6166,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.739,0.1521,-0.0409,2.6166,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.74,0.1521,-0.0409,2.6166,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.74,0.1521,-0.0409,2.6166,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.741,0.1521,-0.0409,2.6166,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.741,0.1521,-0.0409,2.6166,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.742,0.1521,-0.0409,2.6166,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.742,0.1521,-0.0409,2.6166,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.743,0.1521,-0.0409,2.6166,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.743,0.1521,-0.0409,2.6166,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.744,0.1521,-0.0409,2.6166,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.744,0.1521,-0.0409,2.6166,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.745,0.1521,-0.0409,2.6166,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.745,0.1521,-0.0409,2.6166,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.745,0.1521,-0.0409,2.6166,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.746,0.1521,-0.0409,2.6166,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.746,0.1521,-0.0409,2.6166,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.747,0.1521,-0.0409,2.6166,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.747,0.1521,-0.0409,2.6166,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.748,0.1521,-0.0409,2.6166,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.748,0.1521,-0.0409,2.6166,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.749,0.1521,-0.0409,2.6166,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.749,0.1521,-0.0409,2.6166,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.75,0.1521,-0.0409,2.6166,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.75,0.1521,-0.0409,2.6166,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.751,0.1521,-0.0409,2.6166,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.751,0.1521,-0.0409,2.6166,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.752,0.1521,-0.0409,2.6166,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.752,0.1521,-0.0409,2.6166,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.753,0.1521,-0.0409,2.6166,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.753,0.1517,-0.0415,2.608,-0.0384,-0.4714,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.753,0.1517,-0.0415,2.608,-0.0384,-0.4714,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.754,0.1517,-0.0415,2.608,-0.0351,-0.4307,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.754,0.1517,-0.0415,2.608,-0.0351,-0.4307,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.754,0.1517,-0.0415,2.608,-0.0351,-0.4307,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.755,0.1517,-0.0415,2.608,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.755,0.1517,-0.0415,2.608,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.755,0.1517,-0.0415,2.608,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.756,0.1517,-0.0415,2.608,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.756,0.1517,-0.0415,2.608,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.756,0.1517,-0.0415,2.608,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.757,0.1517,-0.0415,2.608,-0.0351,-0.4307,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.757,0.1517,-0.0415,2.608,-0.0351,-0.4307,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.757,0.1517,-0.0415,2.608,-0.0351,-0.4307,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.758,0.1517,-0.0415,2.608,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.758,0.1517,-0.0415,2.608,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.758,0.1517,-0.0415,2.608,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.759,0.1517,-0.0415,2.608,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.759,0.1517,-0.0415,2.608,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.759,0.1517,-0.0415,2.608,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.76,0.1517,-0.0415,2.608,-0.0351,-0.4307,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.76,0.1517,-0.0415,2.608,-0.0351,-0.4307,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.761,0.1517,-0.0415,2.608,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.761,0.1517,-0.0415,2.608,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.762,0.1517,-0.0415,2.608,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.762,0.1517,-0.0415,2.608,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.763,0.1517,-0.0415,2.608,-0.0351,-0.4307,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.763,0.1517,-0.0415,2.608,-0.0351,-0.4307,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.764,0.1517,-0.0415,2.608,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.764,0.1517,-0.0415,2.608,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.764,0.1517,-0.0415,2.608,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.765,0.1517,-0.0415,2.608,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.765,0.1517,-0.0415,2.608,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.766,0.1517,-0.0415,2.608,-0.0351,-0.4307,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.766,0.1517,-0.0415,2.608,-0.0351,-0.4307,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.766,0.1517,-0.0415,2.608,-0.0351,-0.4307,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.767,0.1517,-0.0415,2.608,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.767,0.1517,-0.0415,2.608,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.767,0.1517,-0.0415,2.608,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.768,0.1517,-0.0415,2.608,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.768,0.1517,-0.0415,2.608,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.768,0.1517,-0.0415,2.608,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.769,0.1517,-0.0415,2.608,-0.0351,-0.4307,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.769,0.1517,-0.0415,2.608,-0.0351,-0.4307,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.769,0.1517,-0.0415,2.608,-0.0351,-0.4307,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.77,0.1517,-0.0415,2.608,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.77,0.1517,-0.0415,2.608,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
afericao,giro_dir,2.77,0.1517,-0.0415,2.608,-0.0349,-0.4286,0.0,0.0,0.0,-0.5,0.0,-0.5,,,
