t,x,y,yaw,alvo_x,alvo_y,dist,rumo_alvo,erro,v_alvo,cmd_v,cmd_wz,saiu_v,saiu_wz
98.85,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
98.9,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
98.951,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
99.001,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
99.051,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
99.1,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
99.15,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
99.2,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
99.251,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
99.3,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
99.35,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
99.4,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
99.45,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
99.5,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
99.55,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
99.6,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
99.651,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
99.7,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
99.75,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
99.8,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
99.851,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
99.9,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
99.95,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
100.0,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
100.05,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
100.1,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
100.15,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
100.2,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
100.25,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
100.3,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
100.35,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
100.4,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
100.451,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
100.5,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
100.55,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
100.6,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
100.65,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
100.7,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
100.752,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
100.8,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
100.85,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
100.9,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
100.95,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
101.002,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
101.05,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
101.1,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
101.15,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
101.2,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
101.25,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
101.3,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
101.35,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
101.4,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
101.451,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
101.5,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
101.55,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
101.6,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
101.65,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
101.7,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
101.751,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
101.8,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
101.851,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
101.901,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
101.951,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
102.001,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
102.05,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
102.1,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
102.15,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
102.2,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
102.25,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
102.3,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
102.35,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
102.4,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
102.452,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
102.5,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
102.551,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
102.603,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
102.65,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
102.7,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
102.75,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
102.801,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
102.85,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
102.901,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
102.95,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
103.0,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
103.05,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
103.1,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
103.151,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
103.2,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
103.251,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
103.3,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
103.35,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
103.4,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
103.45,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
103.5,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
103.55,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
103.6,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
103.651,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
103.7,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
103.75,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
103.8,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
103.85,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
103.9,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
103.95,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
104.0,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
104.05,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
104.1,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
104.15,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
104.2,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
104.25,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
104.3,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
104.352,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
104.4,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
104.45,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
104.5,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
104.554,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
104.602,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
104.65,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
104.7,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
104.75,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
104.8,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
104.85,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
104.9,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
104.951,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
105.0,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
105.051,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
105.1,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
105.15,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
105.2,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
105.251,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
105.3,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
105.35,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
105.4,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
105.45,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
105.5,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
105.551,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
105.6,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
105.65,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
105.7,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
105.75,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
105.8,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
105.85,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
105.9,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
105.95,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
106.0,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
106.05,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
106.1,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
106.15,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
106.2,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
106.25,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
106.3,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
106.353,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
106.4,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
106.45,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
106.5,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
106.55,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
106.6,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
106.65,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
106.7,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
106.75,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
106.8,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
106.85,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
106.9,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
106.951,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
107.0,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
107.051,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
107.1,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
107.151,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
107.2,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
107.251,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
107.301,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
107.351,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
107.4,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
107.45,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
107.5,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
107.551,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
107.6,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
107.651,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
107.7,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
107.75,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
107.8,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
107.85,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
107.9,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
107.951,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
108.0,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
108.05,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
108.1,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
108.15,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
108.2,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
108.25,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
108.3,-1.203,0.367,-1.2704,-1.2350053787231445,0.22507619857788086,0.1455,-1.2704,0.0,0.0,0.0,0.0,0.0,0.0
