t,dente,fase,x,y,yaw,cmd_v,cmd_wz,v_pose,wz_pose,v_twist,wz_twist,x_roda,y_roda,yaw_roda
4.2,1,sobe,0.0137,-0.1544,2.1669,0.0,-0.048,0.0124,-0.0059,0.0,0.0,0.6812,0.466,2.5673
4.22,1,sobe,0.0137,-0.1544,2.1669,0.0,-0.0495,0.0124,-0.0059,0.0,0.0,0.6812,0.466,2.5673
4.24,1,sobe,0.0137,-0.1544,2.1669,0.0,-0.051,0.0124,-0.0059,0.0,0.0,0.6812,0.466,2.5673
4.26,1,sobe,0.0137,-0.1544,2.1669,0.0,-0.0525,0.0124,-0.0059,0.0,0.0,0.6812,0.466,2.5673
4.28,1,sobe,0.0128,-0.1547,2.1679,0.0,-0.054,0.0156,-0.0006,0.0,0.0,0.6812,0.466,2.5622
4.3,1,sobe,0.0128,-0.1547,2.1679,0.0,-0.0555,0.0116,0.0042,0.0,0.0,0.6812,0.466,2.5622
4.32,1,sobe,0.0128,-0.1547,2.1679,0.0,-0.057,0.0116,0.0042,0.0,0.0,0.6812,0.466,2.5622
4.34,1,sobe,0.0128,-0.1547,2.1679,0.0,-0.0585,0.0116,0.0042,0.0,0.0,0.6812,0.466,2.5622
4.36,1,sobe,0.0128,-0.1547,2.1679,0.0,-0.06,0.0116,0.0042,0.0,0.0,0.6812,0.466,2.5622
4.38,1,sobe,0.0128,-0.1547,2.1679,0.0,-0.0615,0.0053,0.0058,0.0,0.0,0.6812,0.466,2.5562
4.4,1,sobe,0.0161,-0.1587,2.1679,0.0,-0.063,0.0271,0.0055,0.0,0.0,0.6812,0.466,2.5562
4.42,1,sobe,0.0161,-0.1587,2.1679,0.0,-0.0645,0.027,0.0055,0.0,0.0,0.6812,0.466,2.5562
4.44,1,sobe,0.0161,-0.1587,2.1679,0.0,-0.066,0.0271,0.0055,0.0,0.0,0.6812,0.466,2.5562
4.46,1,sobe,0.0161,-0.1587,2.1679,0.0,-0.0675,0.0287,-0.0003,0.0,0.0,0.6812,0.466,2.5562
4.48,1,sobe,0.0152,-0.1589,2.1671,0.0,-0.069,0.027,-0.0047,0.0,0.0,0.6812,0.466,2.5495
4.5,1,sobe,0.0152,-0.1589,2.1671,0.0,-0.0705,0.0243,-0.0042,0.0,0.0,0.6812,0.466,2.5495
4.52,1,sobe,0.0152,-0.1589,2.1671,0.0,-0.072,0.0243,-0.0043,0.0,0.0,0.6812,0.466,2.5495
4.54,1,sobe,0.0152,-0.1589,2.1671,0.0,-0.0735,0.027,-0.0047,0.0,0.0,0.6812,0.466,2.5495
4.56,1,sobe,0.0152,-0.1589,2.1671,0.0,-0.075,0.027,-0.0047,0.0,0.0,0.6812,0.466,2.5495
4.58,1,sobe,0.0152,-0.1589,2.1671,0.0,-0.0765,0.0244,-0.0043,0.0,0.0,0.6812,0.466,2.542
4.6,1,sobe,0.0152,-0.1589,2.1671,0.0,-0.078,0.0054,-0.0044,0.0,0.0,0.6812,0.466,2.542
4.62,1,sobe,0.0147,-0.1591,2.1663,0.0,-0.0795,0.0074,-0.0078,0.0,0.0,0.6812,0.466,2.542
4.64,1,sobe,0.0147,-0.1591,2.1663,0.0,-0.081,0.0074,-0.0078,0.0,0.0,0.6812,0.466,2.542
4.66,1,sobe,0.0147,-0.1591,2.1663,0.0,-0.0825,0.0074,-0.0078,0.0,0.0,0.6812,0.466,2.542
4.68,1,sobe,0.0136,-0.1558,2.1301,0.0,-0.084,0.0175,-0.1853,0.0,0.0,0.6812,0.466,2.5338
4.7,1,sobe,0.0136,-0.1558,2.1301,0.0,-0.0855,0.0194,-0.2053,0.0,0.0,0.6812,0.466,2.5338
4.72,1,sobe,0.0136,-0.1558,2.1301,0.0,-0.087,0.0194,-0.2057,0.0,0.0,0.6812,0.466,2.5338
4.74,1,sobe,0.0136,-0.1558,2.1301,0.0,-0.0885,0.0175,-0.1852,0.0,0.0,0.6812,0.466,2.5338
4.76,1,sobe,0.0136,-0.1558,2.1301,0.0,-0.09,0.0174,-0.1851,0.0,0.0,0.6812,0.466,2.5338
4.78,1,sobe,0.0136,-0.1558,2.1301,0.0,-0.0915,0.0194,-0.2056,0.0,0.0,0.6812,0.466,2.5338
4.8,1,sobe,0.0136,-0.1558,2.1301,0.0,-0.093,0.0174,-0.1851,0.0,0.0,0.6812,0.466,2.5338
4.82,1,sobe,0.0149,-0.1527,2.0432,0.0,-0.0945,0.0359,-0.6843,0.0,0.0,0.6812,0.466,2.5248
4.84,1,desce,0.0149,-0.1527,2.0432,0.0,-0.096,0.0323,-0.6159,0.0,0.0,0.6812,0.466,2.5248
4.86,1,desce,0.0149,-0.1527,2.0432,0.0,-0.0945,0.0189,-0.4828,0.0,0.0,0.6812,0.466,2.5248
4.88,1,desce,0.0149,-0.1527,2.0432,0.0,-0.093,0.0189,-0.4824,0.0,0.0,0.6812,0.466,2.5248
4.9,1,desce,0.0149,-0.1527,2.0432,0.0,-0.0915,0.0171,-0.4348,0.0,0.0,0.6812,0.466,2.5248
4.92,1,desce,0.0156,-0.1484,1.9202,0.0,-0.09,0.0381,-1.05,0.0,0.0,0.6812,0.466,2.515
4.94,1,desce,0.0156,-0.1484,1.9202,0.0,-0.0885,0.0423,-1.1651,0.0,0.0,0.6812,0.466,2.515
4.96,1,desce,0.0156,-0.1484,1.9202,0.0,-0.087,0.0423,-1.1647,0.0,0.0,0.6812,0.466,2.515
4.98,1,desce,0.0144,-0.1457,1.7759,0.0,-0.0854,0.056,-1.9626,0.0,0.0,0.6812,0.466,2.5063
5.0,1,desce,0.0144,-0.1457,1.7759,0.0,-0.084,0.0506,-1.7713,0.0,0.0,0.6812,0.466,2.5063
5.02,1,desce,0.0144,-0.1457,1.7759,0.0,-0.0825,0.0386,-1.4828,0.0,0.0,0.6812,0.466,2.5063
5.04,1,desce,0.0144,-0.1457,1.7759,0.0,-0.081,0.0386,-1.4836,0.0,0.0,0.6812,0.466,2.5063
5.06,1,desce,0.0144,-0.1457,1.7759,0.0,-0.0795,0.0386,-1.4841,0.0,0.0,0.6812,0.466,2.5063
5.08,1,desce,0.0144,-0.1457,1.7759,0.0,-0.078,0.0348,-1.3376,0.0,0.0,0.6812,0.466,2.4983
5.1,1,desce,0.0114,-0.1442,1.6164,0.0,-0.0765,0.033,-1.6847,0.0,0.0,0.6812,0.466,2.4983
5.121,1,desce,0.0114,-0.1442,1.6164,0.0,-0.0749,0.033,-1.684,0.0,0.0,0.6812,0.466,2.4983
5.14,1,desce,0.0114,-0.1442,1.6164,0.0,-0.0735,0.033,-1.6854,0.0,0.0,0.6812,0.466,2.4983
5.16,1,desce,0.0114,-0.1442,1.6164,0.0,-0.072,0.0189,-0.8872,0.0,0.0,0.6812,0.466,2.4983
5.18,1,desce,0.0117,-0.1447,1.449,0.0,-0.0705,0.0143,-1.6377,0.0,0.0,0.6812,0.466,2.491
5.2,1,desce,0.0117,-0.1447,1.449,0.0,-0.069,0.0158,-1.8141,0.0,0.0,0.6812,0.466,2.491
5.22,1,desce,0.0117,-0.1447,1.449,0.0,-0.0675,0.0158,-1.815,0.0,0.0,0.6812,0.466,2.491
5.24,1,desce,0.0117,-0.1447,1.449,0.0,-0.066,0.0159,-1.8165,0.0,0.0,0.6812,0.466,2.491
5.26,1,desce,0.0117,-0.1447,1.449,0.0,-0.0645,0.0143,-1.6365,0.0,0.0,0.6812,0.466,2.491
5.28,1,desce,0.0117,-0.1447,1.449,0.0,-0.063,0.0143,-1.6348,0.0,0.0,0.6812,0.466,2.4844
5.3,1,desce,0.0117,-0.1447,1.449,0.0,-0.0615,0.0032,-0.8387,0.0,0.0,0.6812,0.466,2.4844
5.32,1,desce,0.0117,-0.1447,1.449,0.0,-0.06,0.0032,-0.8392,0.0,0.0,0.6812,0.466,2.4844
5.34,1,desce,0.0095,-0.143,1.2649,0.0,-0.0585,0.0113,-1.7614,0.0,0.0,0.6812,0.466,2.4844
5.361,1,desce,0.0095,-0.143,1.2649,0.0,-0.0569,0.0158,-1.0201,0.0,0.0,0.6812,0.466,2.4844
5.38,1,desce,0.0095,-0.143,1.2649,0.0,-0.0555,0.0158,-1.0231,0.0,0.0,0.6812,0.466,2.4844
5.4,1,desce,0.0095,-0.143,1.2649,0.0,-0.054,0.0143,-0.9224,0.0,0.0,0.6812,0.466,2.4844
5.42,1,desce,0.0005,-0.135,1.0784,0.0,-0.0525,0.0743,-1.8543,0.0,0.0,0.6812,0.466,2.4787
5.44,1,desce,0.0005,-0.135,1.0784,0.0,-0.051,0.0742,-1.8532,0.0,0.0,0.6812,0.466,2.4787
5.46,1,desce,0.0005,-0.135,1.0784,0.0,-0.0495,0.0743,-1.855,0.0,0.0,0.6812,0.466,2.4787
5.48,1,desce,0.0005,-0.135,1.0784,0.0,-0.048,0.0743,-1.8544,0.0,0.0,0.6812,0.466,2.4737
5.5,1,desce,0.0005,-0.135,1.0784,0.0,-0.0465,0.0823,-2.0546,0.0,0.0,0.6812,0.466,2.4737
5.52,1,desce,0.0007,-0.1325,0.8863,0.0,-0.045,0.0758,-2.1021,0.0,0.0,0.6812,0.466,2.4737
5.54,1,desce,0.0007,-0.1325,0.8863,0.0,-0.0435,0.0759,-2.106,0.0,0.0,0.6812,0.466,2.4737
5.56,1,desce,0.0007,-0.1325,0.8863,0.0,-0.042,0.0684,-1.8983,0.0,0.0,0.6812,0.466,2.4737
5.58,1,desce,0.0007,-0.1325,0.8863,0.0,-0.0405,0.0683,-1.8944,0.0,0.0,0.6812,0.466,2.4737
5.6,1,desce,-0.0023,-0.1283,0.7139,0.0,-0.039,0.0403,-2.0252,0.0,0.0,0.6812,0.466,2.4696
5.62,1,desce,-0.0023,-0.1283,0.7139,0.0,-0.0375,0.0403,-2.0262,0.0,0.0,0.6812,0.466,2.4696
5.64,1,desce,-0.0023,-0.1283,0.7139,0.0,-0.036,0.0363,-1.8259,0.0,0.0,0.6812,0.466,2.4696
5.66,1,desce,-0.0023,-0.1283,0.7139,0.0,-0.0345,0.0403,-2.0231,0.0,0.0,0.6812,0.466,2.4696
5.68,1,desce,-0.0023,-0.1283,0.7139,0.0,-0.033,0.0404,-2.0295,0.0,0.0,0.6812,0.466,2.4696
5.7,1,desce,-0.0023,-0.1283,0.7139,0.0,-0.0315,0.0363,-1.8259,0.0,0.0,0.6812,0.466,2.4696
5.72,1,desce,-0.0021,-0.1208,0.5701,0.0,-0.03,0.0602,-1.5819,0.0,0.0,0.6812,0.466,2.466
5.74,1,desce,-0.0021,-0.1208,0.5701,0.0,-0.0285,0.0602,-1.5833,0.0,0.0,0.6812,0.466,2.466
5.76,1,desce,-0.0021,-0.1208,0.5701,0.0,-0.027,0.0668,-1.7569,0.0,0.0,0.6812,0.466,2.466
5.78,1,desce,-0.0021,-0.1208,0.5701,0.0,-0.0255,0.0602,-1.5815,0.0,0.0,0.6812,0.466,2.4632
5.8,1,desce,-0.0026,-0.1178,0.4522,0.0,-0.024,0.0527,-1.309,0.0,0.0,0.6812,0.466,2.4632
5.82,1,desce,-0.0026,-0.1178,0.4522,0.0,-0.0225,0.0584,-1.4507,0.0,0.0,0.6812,0.466,2.4632
5.84,1,desce,-0.0026,-0.1178,0.4522,0.0,-0.021,0.0586,-1.4546,0.0,0.0,0.6812,0.466,2.4632
5.86,1,desce,-0.0026,-0.1178,0.4522,0.0,-0.0195,0.0527,-1.3089,0.0,0.0,0.6812,0.466,2.4632
5.88,1,desce,0.0003,-0.1151,0.357,0.0,-0.018,0.0675,-1.7853,0.0,0.0,0.6812,0.466,2.4613
5.9,1,desce,0.0003,-0.1151,0.357,0.0,-0.0165,0.0676,-1.7866,0.0,0.0,0.6812,0.466,2.4613
5.92,1,desce,0.0003,-0.1151,0.357,0.0,-0.015,0.0347,-1.1834,0.0,0.0,0.6812,0.466,2.4613
5.94,1,desce,0.0003,-0.1151,0.357,0.0,-0.0135,0.0312,-1.066,0.0,0.0,0.6812,0.466,2.4613
5.96,1,desce,0.0003,-0.1151,0.357,0.0,-0.012,0.0312,-1.0658,0.0,0.0,0.6812,0.466,2.4613
5.98,1,desce,0.0003,-0.1151,0.357,0.0,-0.0105,0.022,-0.5288,0.0,0.0,0.6812,0.466,2.4613
6.0,1,desce,0.0075,-0.1132,0.2784,0.0,-0.009,0.0555,-0.8696,0.0,0.0,0.6812,0.466,2.4601
6.02,1,desce,0.0075,-0.1132,0.2784,0.0,-0.0075,0.0555,-0.8692,0.0,0.0,0.6812,0.466,2.4601
6.04,1,desce,0.0075,-0.1132,0.2784,0.0,-0.006,0.0616,-0.9653,0.0,0.0,0.6812,0.466,2.4601
6.06,1,desce,0.0075,-0.1132,0.2784,0.0,-0.0045,0.0413,-0.4352,0.0,0.0,0.6812,0.466,2.4601
6.08,1,desce,0.0116,-0.1099,0.221,0.0,-0.003,0.062,-0.6806,0.0,0.0,0.6812,0.466,2.4597
6.101,1,desce,0.0116,-0.1099,0.221,0.0,-0.0014,0.0686,-0.7529,0.0,0.0,0.6812,0.466,2.4597
6.12,1,pausa,0.0116,-0.1099,0.221,0.0,-0.0,0.062,-0.6803,0.0,0.0,0.6812,0.466,2.4597
6.14,1,pausa,0.0116,-0.1099,0.221,0.0,-0.0,0.0689,-0.7559,0.0,0.0,0.6812,0.466,2.4597
6.16,1,pausa,0.0116,-0.1099,0.221,0.0,-0.0,0.0688,-0.7551,0.0,0.0,0.6812,0.466,2.4597
6.18,1,pausa,0.0116,-0.1099,0.221,0.0,-0.0,0.0289,-0.3183,0.0,0.0,0.6812,0.466,2.4597
6.2,1,pausa,0.0135,-0.1085,0.1727,0.0,-0.0,0.0423,-0.5883,0.0,0.0,0.6812,0.466,2.4597
6.22,1,pausa,0.0135,-0.1085,0.1727,0.0,-0.0,0.0381,-0.5289,0.0,0.0,0.6812,0.466,2.4597
6.24,1,pausa,0.0135,-0.1085,0.1727,0.0,-0.0,0.038,-0.5287,0.0,0.0,0.6812,0.466,2.4597
6.26,1,pausa,0.0135,-0.1085,0.1727,0.0,-0.0,0.038,-0.5287,0.0,0.0,0.6812,0.466,2.4597
6.28,1,pausa,0.0161,-0.1106,0.1447,0.0,-0.0,0.0256,-0.4256,0.0,0.0,0.6812,0.466,2.4597
6.3,1,pausa,0.0161,-0.1106,0.1447,0.0,-0.0,0.023,-0.3829,0.0,0.0,0.6812,0.466,2.4597
6.32,1,pausa,0.0161,-0.1106,0.1447,0.0,-0.0,0.023,-0.3818,0.0,0.0,0.6812,0.466,2.4597
6.34,1,pausa,0.0161,-0.1106,0.1447,0.0,-0.0,0.0255,-0.4239,0.0,0.0,0.6812,0.466,2.4597
6.36,1,pausa,0.0161,-0.1106,0.1447,0.0,-0.0,0.0255,-0.4244,0.0,0.0,0.6812,0.466,2.4597
6.38,1,pausa,0.0161,-0.1106,0.1447,0.0,-0.0,0.0189,-0.1555,0.0,0.0,0.6812,0.466,2.4597
6.4,1,pausa,0.0161,-0.1106,0.1447,0.0,-0.0,0.0189,-0.1558,0.0,0.0,0.6812,0.466,2.4597
6.42,1,pausa,0.0161,-0.1106,0.1447,0.0,-0.0,0.0189,-0.1554,0.0,0.0,0.6812,0.466,2.4597
6.44,1,pausa,0.0202,-0.113,0.1292,0.0,-0.0,0.045,-0.242,0.0,0.0,0.6812,0.466,2.4597
6.46,1,pausa,0.0202,-0.113,0.1292,0.0,-0.0,0.0405,-0.2176,0.0,0.0,0.6812,0.466,2.4597
6.48,1,pausa,0.0202,-0.113,0.1292,0.0,-0.0,0.0261,-0.0855,0.0,0.0,0.6812,0.466,2.4597
6.5,1,pausa,0.0202,-0.113,0.1292,0.0,-0.0,0.026,-0.0854,0.0,0.0,0.6812,0.466,2.4597
6.52,1,pausa,0.0286,-0.1172,0.1255,0.0,-0.0,0.0784,-0.1064,0.0,0.0,0.6812,0.466,2.4597
6.54,1,pausa,0.0286,-0.1172,0.1255,0.0,-0.0,0.0706,-0.0958,0.0,0.0,0.6812,0.466,2.4597
6.56,1,pausa,0.0286,-0.1172,0.1255,0.0,-0.0,0.0705,-0.0956,0.0,0.0,0.6812,0.466,2.4597
6.58,1,pausa,0.0298,-0.1175,0.1207,0.0,-0.0,0.0764,-0.1198,0.0,0.0,0.6812,0.466,2.4597
6.6,1,pausa,0.0298,-0.1175,0.1207,0.0,-0.0,0.0764,-0.1197,0.0,0.0,0.6812,0.466,2.4597
6.62,1,pausa,0.0298,-0.1175,0.1207,0.0,-0.0,0.0766,-0.12,0.0,0.0,0.6812,0.466,2.4597
6.64,1,pausa,0.0298,-0.1175,0.1207,0.0,-0.0,0.053,-0.0426,0.0,0.0,0.6812,0.466,2.4597
6.66,1,pausa,0.0298,-0.1175,0.1207,0.0,-0.0,0.053,-0.0426,0.0,0.0,0.6812,0.466,2.4597
6.68,1,pausa,0.0298,-0.1175,0.1207,0.0,-0.0,0.0531,-0.0427,0.0,0.0,0.6812,0.466,2.4597
6.7,1,pausa,0.0317,-0.1177,0.1222,0.0,-0.0,0.0624,-0.0351,0.0,0.0,0.6812,0.466,2.4597
6.72,1,pausa,0.0317,-0.1177,0.1222,0.0,-0.0,0.0158,-0.0165,0.0,0.0,0.6812,0.466,2.4597
6.74,1,pausa,0.0317,-0.1177,0.1222,0.0,-0.0,0.0158,-0.0165,0.0,0.0,0.6812,0.466,2.4597
6.76,1,pausa,0.0317,-0.1177,0.1222,0.0,-0.0,0.0158,-0.0165,0.0,0.0,0.6812,0.466,2.4597
6.78,1,pausa,0.0317,-0.1177,0.1222,0.0,-0.0,0.0098,0.0076,0.0,0.0,0.6812,0.466,2.4597
6.8,1,pausa,0.0317,-0.1177,0.1222,0.0,-0.0,0.0098,0.0076,0.0,0.0,0.6812,0.466,2.4597
6.82,1,pausa,0.0317,-0.1177,0.1222,0.0,-0.0,0.0098,0.0076,0.0,0.0,0.6812,0.466,2.4597
6.84,1,pausa,0.0305,-0.1192,0.1214,0.0,-0.0,0.01,0.0041,0.0,0.0,0.6812,0.466,2.4597
6.86,1,pausa,0.0305,-0.1192,0.1214,0.0,-0.0,0.01,0.0041,0.0,0.0,0.6812,0.466,2.4597
6.88,1,pausa,0.0305,-0.1192,0.1214,0.0,-0.0,0.0109,-0.0044,0.0,0.0,0.6812,0.466,2.4597
6.9,1,pausa,0.0307,-0.1193,0.1213,0.0,-0.0,0.0094,-0.0046,0.0,0.0,0.6812,0.466,2.4597
6.92,1,pausa,0.0307,-0.1193,0.1213,0.0,-0.0,0.0105,-0.0051,0.0,0.0,0.6812,0.466,2.4597
6.94,1,pausa,0.0307,-0.1193,0.1213,0.0,-0.0,0.0104,-0.0051,0.0,0.0,0.6812,0.466,2.4597
6.96,1,pausa,0.0307,-0.1193,0.1213,0.0,-0.0,0.0094,-0.0046,0.0,0.0,0.6812,0.466,2.4597
6.98,1,pausa,0.0305,-0.1183,0.1213,0.0,-0.0,0.0077,-0.0054,0.0,0.0,0.6812,0.466,2.4597
7.0,1,pausa,0.0305,-0.1183,0.1213,0.0,-0.0,0.0076,-0.0054,0.0,0.0,0.6812,0.466,2.4597
7.02,1,pausa,0.0305,-0.1183,0.1213,0.0,-0.0,0.0046,-0.0011,0.0,0.0,0.6812,0.466,2.4597
7.04,1,pausa,0.0305,-0.1183,0.1213,0.0,-0.0,0.0046,-0.0011,0.0,0.0,0.6812,0.466,2.4597
7.06,1,pausa,0.0305,-0.1183,0.1213,0.0,-0.0,0.0041,-0.001,0.0,0.0,0.6812,0.466,2.4597
7.08,1,pausa,0.0301,-0.1166,0.1196,0.0,-0.0,0.013,-0.0092,0.0,0.0,0.6812,0.466,2.4597
7.1,1,pausa,0.0301,-0.1166,0.1196,0.0,-0.0,0.0153,-0.0095,0.0,0.0,0.6812,0.466,2.4597
7.12,2,sobe,0.0301,-0.1166,0.1196,0.0,-0.0,0.0137,-0.0086,0.0,0.0,0.6812,0.466,2.4597
7.14,2,sobe,0.0301,-0.1166,0.1196,0.0,0.0015,0.0138,-0.0086,0.0,0.0,0.6812,0.466,2.4597
7.16,2,sobe,0.0301,-0.1166,0.1196,0.0,0.003,0.01,-0.0092,0.0,0.0,0.6812,0.466,2.4597
7.18,2,sobe,0.0296,-0.116,0.124,0.0,0.0045,0.0126,0.0135,0.0,0.0,0.6812,0.466,2.4598
7.2,2,sobe,0.0296,-0.116,0.124,0.0,0.006,0.0126,0.0135,0.0,0.0,0.6812,0.466,2.4598
7.22,2,sobe,0.0296,-0.116,0.124,0.0,0.0075,0.014,0.015,0.0,0.0,0.6812,0.466,2.4598
7.24,2,sobe,0.0296,-0.116,0.124,0.0,0.009,0.0126,0.0135,0.0,0.0,0.6812,0.466,2.4598
7.26,2,sobe,0.0296,-0.116,0.124,0.0,0.0105,0.0042,0.0242,0.0,0.0,0.6812,0.466,2.4598
7.28,2,sobe,0.0296,-0.116,0.124,0.0,0.012,0.0038,0.0218,0.0,0.0,0.6812,0.466,2.4609
7.3,2,sobe,0.0296,-0.116,0.124,0.0,0.0135,0.0038,0.0218,0.0,0.0,0.6812,0.466,2.4609
7.32,2,sobe,0.0279,-0.1154,0.12,0.0,0.015,0.0123,0.0021,0.0,0.0,0.6812,0.466,2.4609
7.34,2,sobe,0.0279,-0.1154,0.12,0.0,0.0165,0.0137,0.0023,0.0,0.0,0.6812,0.466,2.4609
7.36,2,sobe,0.0279,-0.1154,0.12,0.0,0.018,0.0099,-0.0218,0.0,0.0,0.6812,0.466,2.4609
7.38,2,sobe,0.0266,-0.1142,0.1204,0.0,0.0195,0.0175,-0.018,0.0,0.0,0.6812,0.466,2.4625
7.4,2,sobe,0.0266,-0.1142,0.1204,0.0,0.021,0.0175,-0.018,0.0,0.0,0.6812,0.466,2.4625
7.42,2,sobe,0.0266,-0.1142,0.1204,0.0,0.0225,0.0175,-0.018,0.0,0.0,0.6812,0.466,2.4625
7.44,2,sobe,0.0266,-0.1142,0.1204,0.0,0.024,0.0175,-0.018,0.0,0.0,0.6812,0.466,2.4625
7.46,2,sobe,0.0266,-0.1142,0.1204,0.0,0.0255,0.0175,-0.018,0.0,0.0,0.6812,0.466,2.4625
7.48,2,sobe,0.0282,-0.1114,0.1213,0.0,0.027,0.0269,-0.0145,0.0,0.0,0.6812,0.466,2.465
7.5,2,sobe,0.0282,-0.1114,0.1213,0.0,0.0285,0.0242,-0.0131,0.0,0.0,0.6812,0.466,2.465
7.52,2,sobe,0.0282,-0.1114,0.1213,0.0,0.03,0.0226,0.0073,0.0,0.0,0.6812,0.466,2.465
7.54,2,sobe,0.0282,-0.1114,0.1213,0.0,0.0315,0.0203,0.0066,0.0,0.0,0.6812,0.466,2.465
7.56,2,sobe,0.0282,-0.1114,0.1213,0.0,0.033,0.0182,0.0054,0.0,0.0,0.6812,0.466,2.465
7.58,2,sobe,0.0255,-0.1142,0.12,0.0,0.0345,0.0062,-0.0018,0.0,0.0,0.6812,0.466,2.4682
7.6,2,sobe,0.0255,-0.1142,0.12,0.0,0.036,0.0056,-0.0016,0.0,0.0,0.6812,0.466,2.4682
7.62,2,sobe,0.0255,-0.1142,0.12,0.0,0.0375,0.0062,-0.0018,0.0,0.0,0.6812,0.466,2.4682
7.64,2,sobe,0.0255,-0.1142,0.12,0.0,0.039,0.0062,-0.0018,0.0,0.0,0.6812,0.466,2.4682
7.66,2,sobe,0.0255,-0.1142,0.12,0.0,0.0405,0.0219,-0.0072,0.0,0.0,0.6812,0.466,2.4682
7.68,2,sobe,0.0255,-0.1142,0.12,0.0,0.042,0.0197,-0.0065,0.0,0.0,0.6812,0.466,2.4682
7.7,2,sobe,0.0254,-0.1168,0.1193,0.0,0.0435,0.0343,-0.0115,0.0,0.0,0.6812,0.466,2.4722
7.72,2,sobe,0.0254,-0.1168,0.1193,0.0,0.045,0.0343,-0.0115,0.0,0.0,0.6812,0.466,2.4722
7.74,2,sobe,0.0254,-0.1168,0.1193,0.0,0.0465,0.0344,-0.0116,0.0,0.0,0.6812,0.466,2.4722
7.76,2,sobe,0.0254,-0.1168,0.1193,0.0,0.048,0.0309,-0.0104,0.0,0.0,0.6812,0.466,2.4722
7.78,2,sobe,0.0275,-0.1185,0.1214,0.0,0.0495,0.0265,0.0076,0.0,0.0,0.6812,0.466,2.4769
7.8,2,sobe,0.0275,-0.1185,0.1214,0.0,0.051,0.0265,0.0076,0.0,0.0,0.6812,0.466,2.4769
7.82,2,sobe,0.0275,-0.1185,0.1214,0.0,0.0525,0.0264,0.0076,0.0,0.0,0.6812,0.466,2.4769
7.84,2,sobe,0.0275,-0.1185,0.1214,0.0,0.054,0.0238,0.0068,0.0,0.0,0.6812,0.466,2.4769
7.86,2,sobe,0.0275,-0.1185,0.1214,0.0,0.0555,0.0238,0.0068,0.0,0.0,0.6812,0.466,2.4769
7.88,2,sobe,0.0253,-0.1209,0.1178,0.0,0.057,0.0334,-0.0112,0.0,0.0,0.6812,0.466,2.4825
7.9,2,sobe,0.0253,-0.1209,0.1178,0.0,0.0585,0.0201,-0.0073,0.0,0.0,0.6812,0.466,2.4825
7.92,2,sobe,0.0253,-0.1209,0.1178,0.0,0.06,0.0201,-0.0073,0.0,0.0,0.6812,0.466,2.4825
7.94,2,sobe,0.0253,-0.1209,0.1178,0.0,0.0615,0.0223,-0.0081,0.0,0.0,0.6812,0.466,2.4825
7.96,2,sobe,0.0253,-0.1209,0.1178,0.0,0.063,0.0201,-0.0073,0.0,0.0,0.6812,0.466,2.4825
7.98,2,sobe,0.0248,-0.1182,0.1215,0.0,0.0645,0.0135,0.0005,0.0,0.0,0.6812,0.466,2.4886
8.0,2,sobe,0.0248,-0.1182,0.1215,0.0,0.066,0.0135,0.0005,0.0,0.0,0.6812,0.466,2.4886
8.02,2,sobe,0.0248,-0.1182,0.1215,0.0,0.0675,0.0135,0.0005,0.0,0.0,0.6812,0.466,2.4886
8.04,2,sobe,0.0248,-0.1182,0.1215,0.0,0.069,0.0135,0.0005,0.0,0.0,0.6812,0.466,2.4886
8.06,2,sobe,0.0248,-0.1182,0.1215,0.0,0.0705,0.0135,0.0005,0.0,0.0,0.6812,0.466,2.4886
8.08,2,sobe,0.0214,-0.1182,0.1183,0.0,0.072,0.024,0.0024,0.0,0.0,0.6812,0.466,2.4955
8.1,2,sobe,0.0214,-0.1182,0.1183,0.0,0.0735,0.024,0.0024,0.0,0.0,0.6812,0.466,2.4955
8.12,2,sobe,0.0214,-0.1182,0.1183,0.0,0.075,0.024,0.0024,0.0,0.0,0.6812,0.466,2.4955
8.14,2,sobe,0.0214,-0.1182,0.1183,0.0,0.0765,0.024,0.0024,0.0,0.0,0.6812,0.466,2.4955
8.16,2,sobe,0.0214,-0.1182,0.1183,0.0,0.078,0.0189,-0.0179,0.0,0.0,0.6812,0.466,2.4955
8.18,2,sobe,0.0188,-0.1173,0.1188,0.0,0.0795,0.0335,-0.0148,0.0,0.0,0.6812,0.466,2.5033
8.2,2,sobe,0.0188,-0.1173,0.1188,0.0,0.081,0.0302,-0.0133,0.0,0.0,0.6812,0.466,2.5033
8.22,2,sobe,0.0188,-0.1173,0.1188,0.0,0.0825,0.0302,-0.0133,0.0,0.0,0.6812,0.466,2.5033
8.24,2,sobe,0.0188,-0.1173,0.1188,0.0,0.084,0.0302,-0.0133,0.0,0.0,0.6812,0.466,2.5033
8.26,2,sobe,0.0188,-0.1173,0.1188,0.0,0.0855,0.0302,-0.0133,0.0,0.0,0.6812,0.466,2.5033
8.28,2,sobe,0.0188,-0.1173,0.1188,0.0,0.087,0.0151,0.0031,0.0,0.0,0.6812,0.466,2.5117
8.3,2,sobe,0.016,-0.115,0.1232,0.0,0.0885,0.0312,0.0244,0.0,0.0,0.6812,0.466,2.5117
8.32,2,sobe,0.016,-0.115,0.1232,0.0,0.09,0.0346,0.0271,0.0,0.0,0.6812,0.466,2.5117
